guid,label,output
3dom_chunk6_0,Russian,Greek
3dom_chunk6_1,Russian,Bulgarian
3dom_chunk6_2,Russian,Bulgarian
3dom_chunk6_3,Russian,Bulgarian
3dom_chunk7_0,Russian,Bulgarian
3dom_chunk7_1,Russian,Bulgarian
3dom_chunk7_2,Russian,Spanish
3dom_chunk8_0,Russian,Bulgarian
3dom_chunk8_1,Russian,Bulgarian
3dom_chunk8_2,Russian,Greek
3dom_chunk8_3,Russian,Greek
3dom_chunk9_0,Russian,Bulgarian
3dom_chunk9_1,Russian,Bulgarian
3dom_chunk9_2,Russian,Bulgarian
3dom_chunk9_3,Russian,Bulgarian
3dom_chunk9_4,Russian,Spanish
5DNY_chunk10_0,English,Bulgarian
5DNY_chunk10_1,English,Bulgarian
5DNY_chunk10_2,English,Bulgarian
5DNY_chunk11_0,English,Bulgarian
5DNY_chunk11_1,English,Bulgarian
5DNY_chunk11_2,English,Bulgarian
5DNY_chunk12_0,English,Bulgarian
5DNY_chunk12_1,English,Bulgarian
5DNY_chunk12_2,English,Bulgarian
5DNY_chunk13_0,English,Bulgarian
5DNY_chunk13_1,English,Bulgarian
5DNY_chunk13_2,English,Greek
5DNY_chunk14_0,English,Bulgarian
5DNY_chunk14_1,English,Bulgarian
5DNY_chunk14_2,English,Bulgarian
5DNY_chunk15_0,English,Bulgarian
5DNY_chunk15_1,English,Spanish
5DNY_chunk15_2,English,Bulgarian
5DNY_chunk16_0,English,Bulgarian
5DNY_chunk16_1,English,Bulgarian
5DNY_chunk16_2,English,Bulgarian
5DNY_chunk17_0,English,Bulgarian
5DNY_chunk17_1,English,Bulgarian
5DNY_chunk1_0,English,Bulgarian
5DNY_chunk1_1,English,Bulgarian
5DNY_chunk1_2,English,Bulgarian
5DNY_chunk2_0,English,Bulgarian
5DNY_chunk2_1,English,Bulgarian
5DNY_chunk2_2,English,Bulgarian
5DNY_chunk3_0,English,Bulgarian
5DNY_chunk3_1,English,Bulgarian
5DNY_chunk3_2,English,Bulgarian
5DNY_chunk4_0,English,Bulgarian
5DNY_chunk4_1,English,Bulgarian
5DNY_chunk4_2,English,Bulgarian
5DNY_chunk5_0,English,Bulgarian
5DNY_chunk5_1,English,Bulgarian
5DNY_chunk5_2,English,Bulgarian
5DNY_chunk6_0,English,Bulgarian
5DNY_chunk6_1,English,Bulgarian
5DNY_chunk6_2,English,Bulgarian
5DNY_chunk7_0,English,Bulgarian
5DNY_chunk7_1,English,Bulgarian
5DNY_chunk7_2,English,Bulgarian
5DNY_chunk8_0,English,Bulgarian
5DNY_chunk8_1,English,Bulgarian
5DNY_chunk8_2,English,Bulgarian
5DNY_chunk9_0,English,Bulgarian
5DNY_chunk9_1,English,Bulgarian
5DNY_chunk9_2,English,Bulgarian
854850_chunk10_0,Dutch,Bulgarian
854850_chunk10_1,Dutch,Bulgarian
854850_chunk10_2,Dutch,Bulgarian
854850_chunk11_0,Dutch,Bulgarian
854850_chunk11_1,Dutch,Bulgarian
854850_chunk11_2,Dutch,Bulgarian
854850_chunk1_0,Dutch,Bulgarian
854850_chunk1_1,Dutch,Bulgarian
854850_chunk1_2,Dutch,Bulgarian
854850_chunk1_3,Dutch,Bulgarian
854850_chunk2_0,Dutch,Bulgarian
854850_chunk2_1,Dutch,Bulgarian
854850_chunk2_2,Dutch,Spanish
854850_chunk3_0,Dutch,Bulgarian
854850_chunk3_1,Dutch,Bulgarian
854850_chunk3_2,Dutch,Bulgarian
854850_chunk4_0,Dutch,Bulgarian
854850_chunk4_1,Dutch,Bulgarian
854850_chunk4_2,Dutch,Bulgarian
854850_chunk4_3,Dutch,Bulgarian
854850_chunk5_0,Dutch,Bulgarian
854850_chunk5_1,Dutch,Spanish
854850_chunk5_2,Dutch,Spanish
854850_chunk5_3,Dutch,Bulgarian
854850_chunk6_0,Dutch,Bulgarian
854850_chunk6_1,Dutch,Bulgarian
854850_chunk6_2,Dutch,Bulgarian
854850_chunk6_3,Dutch,Bulgarian
854850_chunk7_0,Dutch,Bulgarian
854850_chunk7_1,Dutch,Bulgarian
854850_chunk7_2,Dutch,Bulgarian
854850_chunk7_3,Dutch,Bulgarian
854850_chunk8_0,Dutch,Bulgarian
854850_chunk8_1,Dutch,Bulgarian
854850_chunk8_2,Dutch,Bulgarian
854850_chunk9_0,Dutch,Spanish
854850_chunk9_1,Dutch,Bulgarian
854850_chunk9_2,Dutch,Bulgarian
854850_chunk9_3,Dutch,Bulgarian
87cole_chunk1_0,Finish,Finish
87cole_chunk1_1,Finish,Bulgarian
87cole_chunk1_2,Finish,Bulgarian
87cole_chunk1_3,Finish,Finish
87cole_chunk2_0,Finish,Finish
87cole_chunk2_1,Finish,Bulgarian
87cole_chunk2_2,Finish,Finish
87cole_chunk2_3,Finish,Bulgarian
APFSDS-T_chunk10_0,Finish,Bulgarian
APFSDS-T_chunk10_1,Finish,Bulgarian
APFSDS-T_chunk10_2,Finish,Bulgarian
APFSDS-T_chunk10_3,Finish,Bulgarian
APFSDS-T_chunk11_0,Finish,Bulgarian
APFSDS-T_chunk11_1,Finish,Bulgarian
APFSDS-T_chunk11_2,Finish,Bulgarian
APFSDS-T_chunk11_3,Finish,Bulgarian
APFSDS-T_chunk12_0,Finish,Bulgarian
APFSDS-T_chunk12_1,Finish,Bulgarian
APFSDS-T_chunk12_2,Finish,Bulgarian
APFSDS-T_chunk12_3,Finish,Bulgarian
APFSDS-T_chunk13_0,Finish,Bulgarian
APFSDS-T_chunk13_1,Finish,Bulgarian
APFSDS-T_chunk13_2,Finish,Bulgarian
APFSDS-T_chunk13_3,Finish,Bulgarian
APFSDS-T_chunk14_0,Finish,Bulgarian
APFSDS-T_chunk14_1,Finish,Bulgarian
APFSDS-T_chunk14_2,Finish,Bulgarian
APFSDS-T_chunk14_3,Finish,Bulgarian
APFSDS-T_chunk15_0,Finish,Bulgarian
APFSDS-T_chunk15_1,Finish,Bulgarian
APFSDS-T_chunk15_2,Finish,Bulgarian
APFSDS-T_chunk15_3,Finish,Bulgarian
APFSDS-T_chunk16_0,Finish,Bulgarian
APFSDS-T_chunk16_1,Finish,Bulgarian
APFSDS-T_chunk16_2,Finish,Bulgarian
APFSDS-T_chunk16_3,Finish,Bulgarian
APFSDS-T_chunk16_4,Finish,Bulgarian
APFSDS-T_chunk17_0,Finish,Bulgarian
APFSDS-T_chunk17_1,Finish,Bulgarian
APFSDS-T_chunk17_2,Finish,Bulgarian
APFSDS-T_chunk17_3,Finish,Bulgarian
APFSDS-T_chunk1_0,Finish,Bulgarian
APFSDS-T_chunk1_1,Finish,Bulgarian
APFSDS-T_chunk1_2,Finish,Bulgarian
APFSDS-T_chunk1_3,Finish,Bulgarian
APFSDS-T_chunk2_0,Finish,Bulgarian
APFSDS-T_chunk2_1,Finish,Bulgarian
APFSDS-T_chunk2_2,Finish,Bulgarian
APFSDS-T_chunk2_3,Finish,Bulgarian
APFSDS-T_chunk3_0,Finish,Bulgarian
APFSDS-T_chunk3_1,Finish,Bulgarian
APFSDS-T_chunk3_2,Finish,Bulgarian
APFSDS-T_chunk3_3,Finish,Bulgarian
APFSDS-T_chunk4_0,Finish,Bulgarian
APFSDS-T_chunk4_1,Finish,Bulgarian
APFSDS-T_chunk4_2,Finish,Bulgarian
APFSDS-T_chunk4_3,Finish,Bulgarian
APFSDS-T_chunk5_0,Finish,Bulgarian
APFSDS-T_chunk5_1,Finish,Bulgarian
APFSDS-T_chunk5_2,Finish,Bulgarian
APFSDS-T_chunk5_3,Finish,Bulgarian
APFSDS-T_chunk6_0,Finish,Bulgarian
APFSDS-T_chunk6_1,Finish,Bulgarian
APFSDS-T_chunk6_2,Finish,Bulgarian
APFSDS-T_chunk6_3,Finish,Bulgarian
APFSDS-T_chunk7_0,Finish,Bulgarian
APFSDS-T_chunk7_1,Finish,Bulgarian
APFSDS-T_chunk7_2,Finish,Bulgarian
APFSDS-T_chunk7_3,Finish,Bulgarian
APFSDS-T_chunk8_0,Finish,Bulgarian
APFSDS-T_chunk8_1,Finish,Bulgarian
APFSDS-T_chunk8_2,Finish,Bulgarian
APFSDS-T_chunk8_3,Finish,Bulgarian
APFSDS-T_chunk9_0,Finish,Bulgarian
APFSDS-T_chunk9_1,Finish,Bulgarian
APFSDS-T_chunk9_2,Finish,Bulgarian
APFSDS-T_chunk9_3,Finish,Bulgarian
APFSDS-T_chunk9_4,Finish,Bulgarian
ASeriouswoMan_chunk10_0,Bulgarian,Bulgarian
ASeriouswoMan_chunk10_1,Bulgarian,Bulgarian
ASeriouswoMan_chunk10_2,Bulgarian,Bulgarian
ASeriouswoMan_chunk10_3,Bulgarian,Bulgarian
ASeriouswoMan_chunk11_0,Bulgarian,Bulgarian
ASeriouswoMan_chunk11_1,Bulgarian,Bulgarian
ASeriouswoMan_chunk11_2,Bulgarian,Bulgarian
ASeriouswoMan_chunk11_3,Bulgarian,Bulgarian
ASeriouswoMan_chunk11_4,Bulgarian,Bulgarian
ASeriouswoMan_chunk12_0,Bulgarian,Bulgarian
ASeriouswoMan_chunk12_1,Bulgarian,Bulgarian
ASeriouswoMan_chunk12_2,Bulgarian,Bulgarian
ASeriouswoMan_chunk12_3,Bulgarian,Bulgarian
ASeriouswoMan_chunk12_4,Bulgarian,Bulgarian
ASeriouswoMan_chunk13_0,Bulgarian,Bulgarian
ASeriouswoMan_chunk13_1,Bulgarian,Bulgarian
ASeriouswoMan_chunk13_2,Bulgarian,Bulgarian
ASeriouswoMan_chunk13_3,Bulgarian,Bulgarian
ASeriouswoMan_chunk14_0,Bulgarian,Bulgarian
ASeriouswoMan_chunk14_1,Bulgarian,Bulgarian
ASeriouswoMan_chunk14_2,Bulgarian,Bulgarian
ASeriouswoMan_chunk14_3,Bulgarian,Bulgarian
ASeriouswoMan_chunk14_4,Bulgarian,Bulgarian
ASeriouswoMan_chunk15_0,Bulgarian,Bulgarian
ASeriouswoMan_chunk15_1,Bulgarian,Bulgarian
ASeriouswoMan_chunk15_2,Bulgarian,Bulgarian
ASeriouswoMan_chunk15_3,Bulgarian,Bulgarian
ASeriouswoMan_chunk15_4,Bulgarian,Bulgarian
ASeriouswoMan_chunk16_0,Bulgarian,Bulgarian
ASeriouswoMan_chunk16_1,Bulgarian,Bulgarian
ASeriouswoMan_chunk16_2,Bulgarian,Bulgarian
ASeriouswoMan_chunk16_3,Bulgarian,Bulgarian
ASeriouswoMan_chunk17_0,Bulgarian,Bulgarian
ASeriouswoMan_chunk17_1,Bulgarian,Bulgarian
ASeriouswoMan_chunk17_2,Bulgarian,Bulgarian
ASeriouswoMan_chunk17_3,Bulgarian,Bulgarian
ASeriouswoMan_chunk17_4,Bulgarian,Bulgarian
ASeriouswoMan_chunk1_0,Bulgarian,Bulgarian
ASeriouswoMan_chunk1_1,Bulgarian,Bulgarian
ASeriouswoMan_chunk1_2,Bulgarian,Bulgarian
ASeriouswoMan_chunk1_3,Bulgarian,Bulgarian
ASeriouswoMan_chunk1_4,Bulgarian,Bulgarian
ASeriouswoMan_chunk1_5,Bulgarian,German
ASeriouswoMan_chunk2_0,Bulgarian,Bulgarian
ASeriouswoMan_chunk2_1,Bulgarian,Bulgarian
ASeriouswoMan_chunk2_2,Bulgarian,Bulgarian
ASeriouswoMan_chunk2_3,Bulgarian,Bulgarian
ASeriouswoMan_chunk2_4,Bulgarian,Bulgarian
ASeriouswoMan_chunk3_0,Bulgarian,Bulgarian
ASeriouswoMan_chunk3_1,Bulgarian,Bulgarian
ASeriouswoMan_chunk3_2,Bulgarian,Bulgarian
ASeriouswoMan_chunk3_3,Bulgarian,Bulgarian
ASeriouswoMan_chunk3_4,Bulgarian,Greek
ASeriouswoMan_chunk4_0,Bulgarian,Bulgarian
ASeriouswoMan_chunk4_1,Bulgarian,Bulgarian
ASeriouswoMan_chunk4_2,Bulgarian,Bulgarian
ASeriouswoMan_chunk4_3,Bulgarian,Bulgarian
ASeriouswoMan_chunk4_4,Bulgarian,Bulgarian
ASeriouswoMan_chunk4_5,Bulgarian,Bulgarian
ASeriouswoMan_chunk5_0,Bulgarian,Bulgarian
ASeriouswoMan_chunk5_1,Bulgarian,Bulgarian
ASeriouswoMan_chunk5_2,Bulgarian,Bulgarian
ASeriouswoMan_chunk5_3,Bulgarian,Bulgarian
ASeriouswoMan_chunk6_0,Bulgarian,Bulgarian
ASeriouswoMan_chunk6_1,Bulgarian,Bulgarian
ASeriouswoMan_chunk6_2,Bulgarian,Bulgarian
ASeriouswoMan_chunk6_3,Bulgarian,Bulgarian
ASeriouswoMan_chunk6_4,Bulgarian,Bulgarian
ASeriouswoMan_chunk7_0,Bulgarian,Bulgarian
ASeriouswoMan_chunk7_1,Bulgarian,Bulgarian
ASeriouswoMan_chunk7_2,Bulgarian,Bulgarian
ASeriouswoMan_chunk7_3,Bulgarian,Bulgarian
ASeriouswoMan_chunk7_4,Bulgarian,Bulgarian
ASeriouswoMan_chunk8_0,Bulgarian,Bulgarian
ASeriouswoMan_chunk8_1,Bulgarian,Bulgarian
ASeriouswoMan_chunk8_2,Bulgarian,Bulgarian
ASeriouswoMan_chunk8_3,Bulgarian,Bulgarian
ASeriouswoMan_chunk9_0,Bulgarian,Bulgarian
ASeriouswoMan_chunk9_1,Bulgarian,Bulgarian
ASeriouswoMan_chunk9_2,Bulgarian,Bulgarian
ASeriouswoMan_chunk9_3,Bulgarian,Bulgarian
ASeriouswoMan_chunk9_4,Bulgarian,Bulgarian
AdAstraPer5-HT2Ar_chunk10_0,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk10_1,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk10_2,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk10_3,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk10_4,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk11_0,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk11_1,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk11_2,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk11_3,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk11_4,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk12_0,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk12_1,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk12_2,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk12_3,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk13_0,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk13_1,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk13_2,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk13_3,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk14_0,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk14_1,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk14_2,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk14_3,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk14_4,Spanish,Greek
AdAstraPer5-HT2Ar_chunk15_0,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk15_1,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk15_2,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk16_0,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk16_1,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk16_2,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk16_3,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk17_0,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk17_1,Spanish,Czech
AdAstraPer5-HT2Ar_chunk17_2,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk17_3,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk1_0,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk1_1,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk1_2,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk1_3,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk1_4,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk2_0,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk2_1,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk2_2,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk2_3,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk3_0,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk3_1,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk3_2,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk3_3,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk4_0,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk4_1,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk4_2,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk4_3,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk4_4,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk5_0,Spanish,Spanish
AdAstraPer5-HT2Ar_chunk5_1,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk5_2,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk5_3,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk5_4,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk6_0,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk6_1,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk6_2,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk6_3,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk7_0,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk7_1,Spanish,Spanish
AdAstraPer5-HT2Ar_chunk7_2,Spanish,Spanish
AdAstraPer5-HT2Ar_chunk7_3,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk8_0,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk8_1,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk8_2,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk8_3,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk8_4,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk9_0,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk9_1,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk9_2,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk9_3,Spanish,Bulgarian
AdAstraPer5-HT2Ar_chunk9_4,Spanish,Spanish
Aggropop_chunk10_0,Slovenian,Bulgarian
Aggropop_chunk10_1,Slovenian,Bulgarian
Aggropop_chunk10_2,Slovenian,Bulgarian
Aggropop_chunk10_3,Slovenian,Spanish
Aggropop_chunk11_0,Slovenian,Bulgarian
Aggropop_chunk11_1,Slovenian,Bulgarian
Aggropop_chunk11_2,Slovenian,Bulgarian
Aggropop_chunk11_3,Slovenian,Bulgarian
Aggropop_chunk12_0,Slovenian,Bulgarian
Aggropop_chunk12_1,Slovenian,Bulgarian
Aggropop_chunk12_2,Slovenian,Bulgarian
Aggropop_chunk12_3,Slovenian,Bulgarian
Aggropop_chunk13_0,Slovenian,Bulgarian
Aggropop_chunk13_1,Slovenian,Bulgarian
Aggropop_chunk13_2,Slovenian,Bulgarian
Aggropop_chunk13_3,Slovenian,Bulgarian
Aggropop_chunk14_0,Slovenian,Bulgarian
Aggropop_chunk14_1,Slovenian,Greek
Aggropop_chunk14_2,Slovenian,Bulgarian
Aggropop_chunk14_3,Slovenian,Bulgarian
Aggropop_chunk15_0,Slovenian,Bulgarian
Aggropop_chunk15_1,Slovenian,Bulgarian
Aggropop_chunk15_2,Slovenian,Bulgarian
Aggropop_chunk15_3,Slovenian,Bulgarian
Aggropop_chunk16_0,Slovenian,Bulgarian
Aggropop_chunk16_1,Slovenian,Bulgarian
Aggropop_chunk16_2,Slovenian,Bulgarian
Aggropop_chunk16_3,Slovenian,Bulgarian
Aggropop_chunk17_0,Slovenian,Bulgarian
Aggropop_chunk17_1,Slovenian,Bulgarian
Aggropop_chunk17_2,Slovenian,Bulgarian
Aggropop_chunk17_3,Slovenian,Bulgarian
Aggropop_chunk1_0,Slovenian,Czech
Aggropop_chunk1_1,Slovenian,Bulgarian
Aggropop_chunk1_2,Slovenian,Bulgarian
Aggropop_chunk1_3,Slovenian,Bulgarian
Aggropop_chunk2_0,Slovenian,Bulgarian
Aggropop_chunk2_1,Slovenian,Bulgarian
Aggropop_chunk2_2,Slovenian,Bulgarian
Aggropop_chunk2_3,Slovenian,Bulgarian
Aggropop_chunk3_0,Slovenian,Bulgarian
Aggropop_chunk3_1,Slovenian,Bulgarian
Aggropop_chunk3_2,Slovenian,Bulgarian
Aggropop_chunk3_3,Slovenian,Bulgarian
Aggropop_chunk4_0,Slovenian,Bulgarian
Aggropop_chunk4_1,Slovenian,Bulgarian
Aggropop_chunk4_2,Slovenian,Bulgarian
Aggropop_chunk4_3,Slovenian,Bulgarian
Aggropop_chunk5_0,Slovenian,Bulgarian
Aggropop_chunk5_1,Slovenian,Bulgarian
Aggropop_chunk5_2,Slovenian,Bulgarian
Aggropop_chunk6_0,Slovenian,Bulgarian
Aggropop_chunk6_1,Slovenian,Bulgarian
Aggropop_chunk6_2,Slovenian,Bulgarian
Aggropop_chunk6_3,Slovenian,Bulgarian
Aggropop_chunk7_0,Slovenian,Bulgarian
Aggropop_chunk7_1,Slovenian,Bulgarian
Aggropop_chunk7_2,Slovenian,Bulgarian
Aggropop_chunk7_3,Slovenian,Bulgarian
Aggropop_chunk8_0,Slovenian,Bulgarian
Aggropop_chunk8_1,Slovenian,Bulgarian
Aggropop_chunk8_2,Slovenian,Bulgarian
Aggropop_chunk8_3,Slovenian,Bulgarian
Aggropop_chunk9_0,Slovenian,Bulgarian
Aggropop_chunk9_1,Slovenian,Bulgarian
Aggropop_chunk9_2,Slovenian,Bulgarian
Aggropop_chunk9_3,Slovenian,Bulgarian
AirRaidJade_chunk10_0,English,Bulgarian
AirRaidJade_chunk10_1,English,Bulgarian
AirRaidJade_chunk10_2,English,Bulgarian
AirRaidJade_chunk11_0,English,Bulgarian
AirRaidJade_chunk11_1,English,Bulgarian
AirRaidJade_chunk11_2,English,Bulgarian
AirRaidJade_chunk11_3,English,Bulgarian
AirRaidJade_chunk12_0,English,Bulgarian
AirRaidJade_chunk12_1,English,Bulgarian
AirRaidJade_chunk12_2,English,Bulgarian
AirRaidJade_chunk13_0,English,Bulgarian
AirRaidJade_chunk13_1,English,Bulgarian
AirRaidJade_chunk13_2,English,Spanish
AirRaidJade_chunk13_3,English,Greek
AirRaidJade_chunk14_0,English,Bulgarian
AirRaidJade_chunk14_1,English,Bulgarian
AirRaidJade_chunk14_2,English,Bulgarian
AirRaidJade_chunk15_0,English,Bulgarian
AirRaidJade_chunk15_1,English,Bulgarian
AirRaidJade_chunk15_2,English,Bulgarian
AirRaidJade_chunk15_3,English,Bulgarian
AirRaidJade_chunk16_0,English,Bulgarian
AirRaidJade_chunk16_1,English,Bulgarian
AirRaidJade_chunk16_2,English,Bulgarian
AirRaidJade_chunk16_3,English,Bulgarian
AirRaidJade_chunk17_0,English,Bulgarian
AirRaidJade_chunk17_1,English,Bulgarian
AirRaidJade_chunk17_2,English,Bulgarian
AirRaidJade_chunk17_3,English,Bulgarian
AirRaidJade_chunk1_0,English,Bulgarian
AirRaidJade_chunk1_1,English,Bulgarian
AirRaidJade_chunk1_2,English,Bulgarian
AirRaidJade_chunk1_3,English,Bulgarian
AirRaidJade_chunk2_0,English,Bulgarian
AirRaidJade_chunk2_1,English,Bulgarian
AirRaidJade_chunk2_2,English,Bulgarian
AirRaidJade_chunk3_0,English,Bulgarian
AirRaidJade_chunk3_1,English,Bulgarian
AirRaidJade_chunk3_2,English,Bulgarian
AirRaidJade_chunk4_0,English,Bulgarian
AirRaidJade_chunk4_1,English,Bulgarian
AirRaidJade_chunk4_2,English,Bulgarian
AirRaidJade_chunk5_0,English,Bulgarian
AirRaidJade_chunk5_1,English,Bulgarian
AirRaidJade_chunk5_2,English,Bulgarian
AirRaidJade_chunk5_3,English,Bulgarian
AirRaidJade_chunk6_0,English,Bulgarian
AirRaidJade_chunk6_1,English,Bulgarian
AirRaidJade_chunk6_2,English,Bulgarian
AirRaidJade_chunk7_0,English,Bulgarian
AirRaidJade_chunk7_1,English,Bulgarian
AirRaidJade_chunk7_2,English,Bulgarian
AirRaidJade_chunk8_0,English,Bulgarian
AirRaidJade_chunk8_1,English,Bulgarian
AirRaidJade_chunk8_2,English,Bulgarian
AirRaidJade_chunk9_0,English,Bulgarian
AirRaidJade_chunk9_1,English,Bulgarian
AirRaidJade_chunk9_2,English,Bulgarian
Aliencreature1_chunk10_0,Greek,Bulgarian
Aliencreature1_chunk10_1,Greek,Bulgarian
Aliencreature1_chunk10_2,Greek,Bulgarian
Aliencreature1_chunk10_3,Greek,Bulgarian
Aliencreature1_chunk10_4,Greek,Bulgarian
