guid,label,output
6unauss_chunk4_3,Estonian,Italian
6unauss_chunk5_0,Estonian,Greek
6unauss_chunk5_1,Estonian,Lithuanian
6unauss_chunk5_2,Estonian,Estonian
6unauss_chunk5_3,Estonian,Spanish
6unauss_chunk6_0,Estonian,Greek
6unauss_chunk6_1,Estonian,Spanish
6unauss_chunk6_2,Estonian,Bulgarian
6unauss_chunk6_3,Estonian,Spanish
6unauss_chunk6_4,Estonian,Spanish
6unauss_chunk7_0,Estonian,Greek
6unauss_chunk7_1,Estonian,Czech
6unauss_chunk7_2,Estonian,Bulgarian
6unauss_chunk7_3,Estonian,Spanish
6unauss_chunk8_0,Estonian,Greek
6unauss_chunk8_1,Estonian,Greek
6unauss_chunk8_2,Estonian,Greek
6unauss_chunk9_0,Estonian,Spanish
6unauss_chunk9_1,Estonian,Bulgarian
6unauss_chunk9_2,Estonian,Greek
6unauss_chunk9_3,Estonian,Spanish
87cole_chunk1_0,Finish,Finish
87cole_chunk1_1,Finish,Finish
87cole_chunk1_2,Finish,Czech
87cole_chunk1_3,Finish,Finish
87cole_chunk2_0,Finish,Finish
87cole_chunk2_1,Finish,Spanish
87cole_chunk2_2,Finish,Finish
87cole_chunk2_3,Finish,Greek
AFAIAA_chunk10_0,Swedish,Bulgarian
AFAIAA_chunk10_1,Swedish,Greek
AFAIAA_chunk10_2,Swedish,Bulgarian
AFAIAA_chunk10_3,Swedish,Czech
AFAIAA_chunk11_0,Swedish,Swedish
AFAIAA_chunk11_1,Swedish,Czech
AFAIAA_chunk11_2,Swedish,Spanish
AFAIAA_chunk11_3,Swedish,Greek
AFAIAA_chunk12_0,Swedish,Swedish
AFAIAA_chunk12_1,Swedish,Spanish
AFAIAA_chunk12_2,Swedish,Swedish
AFAIAA_chunk12_3,Swedish,Swedish
AFAIAA_chunk13_0,Swedish,Czech
AFAIAA_chunk13_1,Swedish,Spanish
AFAIAA_chunk13_2,Swedish,Spanish
AFAIAA_chunk13_3,Swedish,Czech
AFAIAA_chunk14_0,Swedish,Swedish
AFAIAA_chunk14_1,Swedish,Spanish
AFAIAA_chunk14_2,Swedish,Spanish
AFAIAA_chunk15_0,Swedish,Greek
AFAIAA_chunk15_1,Swedish,German
AFAIAA_chunk15_2,Swedish,Swedish
AFAIAA_chunk16_0,Swedish,Spanish
AFAIAA_chunk16_1,Swedish,Bulgarian
AFAIAA_chunk16_2,Swedish,Spanish
AFAIAA_chunk16_3,Swedish,Czech
AFAIAA_chunk17_0,Swedish,Czech
AFAIAA_chunk17_1,Swedish,Czech
AFAIAA_chunk17_2,Swedish,Spanish
AFAIAA_chunk17_3,Swedish,Spanish
AFAIAA_chunk1_0,Swedish,Spanish
AFAIAA_chunk1_1,Swedish,Greek
AFAIAA_chunk1_2,Swedish,Spanish
AFAIAA_chunk1_3,Swedish,Bulgarian
AFAIAA_chunk2_0,Swedish,Spanish
AFAIAA_chunk2_1,Swedish,Swedish
AFAIAA_chunk2_2,Swedish,Swedish
AFAIAA_chunk2_3,Swedish,Czech
AFAIAA_chunk3_0,Swedish,Spanish
AFAIAA_chunk3_1,Swedish,Czech
AFAIAA_chunk3_2,Swedish,Czech
AFAIAA_chunk3_3,Swedish,Czech
AFAIAA_chunk4_0,Swedish,Spanish
AFAIAA_chunk4_1,Swedish,Spanish
AFAIAA_chunk4_2,Swedish,Bulgarian
AFAIAA_chunk5_0,Swedish,Spanish
AFAIAA_chunk5_1,Swedish,Bulgarian
AFAIAA_chunk5_2,Swedish,Spanish
AFAIAA_chunk5_3,Swedish,Czech
AFAIAA_chunk6_0,Swedish,Czech
AFAIAA_chunk6_1,Swedish,Czech
AFAIAA_chunk6_2,Swedish,Greek
AFAIAA_chunk6_3,Swedish,Swedish
AFAIAA_chunk7_0,Swedish,Swedish
AFAIAA_chunk7_1,Swedish,Swedish
AFAIAA_chunk7_2,Swedish,Swedish
AFAIAA_chunk7_3,Swedish,Swedish
AFAIAA_chunk8_0,Swedish,Swedish
AFAIAA_chunk8_1,Swedish,Spanish
AFAIAA_chunk8_2,Swedish,Swedish
AFAIAA_chunk8_3,Swedish,Greek
AFAIAA_chunk9_0,Swedish,Czech
AFAIAA_chunk9_1,Swedish,Spanish
AFAIAA_chunk9_2,Swedish,Czech
AFAIAA_chunk9_3,Swedish,Spanish
AeDubhe_chunk10_0,English,Italian
AeDubhe_chunk10_1,English,Bulgarian
AeDubhe_chunk10_2,English,Bulgarian
AeDubhe_chunk10_3,English,Bulgarian
AeDubhe_chunk11_0,English,Spanish
AeDubhe_chunk11_1,English,Greek
AeDubhe_chunk11_2,English,Spanish
AeDubhe_chunk11_3,English,Spanish
AeDubhe_chunk12_0,English,Spanish
AeDubhe_chunk12_1,English,Spanish
AeDubhe_chunk12_2,English,Italian
AeDubhe_chunk12_3,English,Italian
AeDubhe_chunk13_0,English,Greek
AeDubhe_chunk13_1,English,Greek
AeDubhe_chunk13_2,English,Spanish
AeDubhe_chunk13_3,English,Italian
AeDubhe_chunk14_0,English,Italian
AeDubhe_chunk14_1,English,Italian
AeDubhe_chunk14_2,English,Spanish
AeDubhe_chunk14_3,English,Greek
AeDubhe_chunk15_0,English,Spanish
AeDubhe_chunk15_1,English,Bulgarian
AeDubhe_chunk15_2,English,Greek
AeDubhe_chunk15_3,English,Greek
AeDubhe_chunk15_4,English,Bulgarian
AeDubhe_chunk16_0,English,Greek
AeDubhe_chunk16_1,English,Bulgarian
AeDubhe_chunk16_2,English,Greek
AeDubhe_chunk16_3,English,Italian
AeDubhe_chunk17_0,English,Spanish
AeDubhe_chunk17_1,English,Spanish
AeDubhe_chunk17_2,English,Bulgarian
AeDubhe_chunk17_3,English,Italian
AeDubhe_chunk1_0,English,Bulgarian
AeDubhe_chunk1_1,English,Greek
AeDubhe_chunk1_2,English,Spanish
AeDubhe_chunk2_0,English,Italian
AeDubhe_chunk2_1,English,Spanish
AeDubhe_chunk2_2,English,Spanish
AeDubhe_chunk3_0,English,Spanish
AeDubhe_chunk3_1,English,Spanish
AeDubhe_chunk3_2,English,Spanish
AeDubhe_chunk3_3,English,Greek
AeDubhe_chunk4_0,English,Spanish
AeDubhe_chunk4_1,English,Spanish
AeDubhe_chunk4_2,English,Spanish
AeDubhe_chunk4_3,English,Greek
AeDubhe_chunk5_0,English,Spanish
AeDubhe_chunk5_1,English,Spanish
AeDubhe_chunk5_2,English,Spanish
AeDubhe_chunk5_3,English,Spanish
AeDubhe_chunk6_0,English,Italian
AeDubhe_chunk6_1,English,Italian
AeDubhe_chunk6_2,English,Spanish
AeDubhe_chunk6_3,English,Italian
AeDubhe_chunk6_4,English,Spanish
AeDubhe_chunk7_0,English,Spanish
AeDubhe_chunk7_1,English,Spanish
AeDubhe_chunk7_2,English,Spanish
AeDubhe_chunk7_3,English,Spanish
AeDubhe_chunk8_0,English,Spanish
AeDubhe_chunk8_1,English,Greek
AeDubhe_chunk8_2,English,Bulgarian
AeDubhe_chunk8_3,English,Greek
AeDubhe_chunk9_0,English,Bulgarian
AeDubhe_chunk9_1,English,Greek
AeDubhe_chunk9_2,English,Bulgarian
AeDubhe_chunk9_3,English,Greek
AeDubhe_chunk9_4,English,Bulgarian
Aga-Ugu_chunk10_0,Russian,Bulgarian
Aga-Ugu_chunk10_1,Russian,Bulgarian
Aga-Ugu_chunk10_2,Russian,Russian
Aga-Ugu_chunk10_3,Russian,Russian
Aga-Ugu_chunk11_0,Russian,Greek
Aga-Ugu_chunk11_1,Russian,Russian
Aga-Ugu_chunk11_2,Russian,Russian
Aga-Ugu_chunk11_3,Russian,Russian
Aga-Ugu_chunk12_0,Russian,Lithuanian
Aga-Ugu_chunk12_1,Russian,Bulgarian
Aga-Ugu_chunk12_2,Russian,Bulgarian
Aga-Ugu_chunk12_3,Russian,Czech
Aga-Ugu_chunk13_0,Russian,Russian
Aga-Ugu_chunk13_1,Russian,Russian
Aga-Ugu_chunk13_2,Russian,Russian
Aga-Ugu_chunk13_3,Russian,Bulgarian
Aga-Ugu_chunk14_0,Russian,Bulgarian
Aga-Ugu_chunk14_1,Russian,Bulgarian
Aga-Ugu_chunk14_2,Russian,Bulgarian
Aga-Ugu_chunk14_3,Russian,Bulgarian
Aga-Ugu_chunk15_0,Russian,Russian
Aga-Ugu_chunk15_1,Russian,Russian
Aga-Ugu_chunk15_2,Russian,Russian
Aga-Ugu_chunk15_3,Russian,Russian
Aga-Ugu_chunk16_0,Russian,Bulgarian
Aga-Ugu_chunk16_1,Russian,Bulgarian
Aga-Ugu_chunk16_2,Russian,Bulgarian
Aga-Ugu_chunk16_3,Russian,Russian
Aga-Ugu_chunk17_0,Russian,Bulgarian
Aga-Ugu_chunk17_1,Russian,Russian
Aga-Ugu_chunk17_2,Russian,Russian
Aga-Ugu_chunk1_0,Russian,Russian
Aga-Ugu_chunk1_1,Russian,Czech
Aga-Ugu_chunk1_2,Russian,Bulgarian
Aga-Ugu_chunk2_0,Russian,Lithuanian
Aga-Ugu_chunk2_1,Russian,Russian
Aga-Ugu_chunk2_2,Russian,Russian
Aga-Ugu_chunk2_3,Russian,Russian
Aga-Ugu_chunk3_0,Russian,Bulgarian
Aga-Ugu_chunk3_1,Russian,Bulgarian
Aga-Ugu_chunk3_2,Russian,Bulgarian
Aga-Ugu_chunk4_0,Russian,Russian
Aga-Ugu_chunk4_1,Russian,Bulgarian
Aga-Ugu_chunk4_2,Russian,Russian
Aga-Ugu_chunk4_3,Russian,Lithuanian
Aga-Ugu_chunk5_0,Russian,Bulgarian
Aga-Ugu_chunk5_1,Russian,Spanish
Aga-Ugu_chunk5_2,Russian,Lithuanian
Aga-Ugu_chunk5_3,Russian,Bulgarian
Aga-Ugu_chunk6_0,Russian,Spanish
Aga-Ugu_chunk6_1,Russian,Bulgarian
Aga-Ugu_chunk6_2,Russian,Bulgarian
Aga-Ugu_chunk6_3,Russian,Russian
Aga-Ugu_chunk7_0,Russian,Bulgarian
Aga-Ugu_chunk7_1,Russian,Russian
Aga-Ugu_chunk7_2,Russian,Bulgarian
Aga-Ugu_chunk7_3,Russian,Russian
Aga-Ugu_chunk8_0,Russian,Russian
Aga-Ugu_chunk8_1,Russian,Russian
Aga-Ugu_chunk8_2,Russian,Russian
Aga-Ugu_chunk8_3,Russian,Russian
Aga-Ugu_chunk9_0,Russian,Russian
Aga-Ugu_chunk9_1,Russian,Bulgarian
Aga-Ugu_chunk9_2,Russian,Lithuanian
Aga-Ugu_chunk9_3,Russian,Bulgarian
AgentGotse_chunk10_0,Bulgarian,Greek
AgentGotse_chunk10_1,Bulgarian,Bulgarian
AgentGotse_chunk10_2,Bulgarian,Bulgarian
AgentGotse_chunk10_3,Bulgarian,Slovenian
AgentGotse_chunk11_0,Bulgarian,Czech
AgentGotse_chunk11_1,Bulgarian,Czech
AgentGotse_chunk11_2,Bulgarian,Greek
AgentGotse_chunk11_3,Bulgarian,Bulgarian
AgentGotse_chunk12_0,Bulgarian,Bulgarian
AgentGotse_chunk12_1,Bulgarian,Bulgarian
AgentGotse_chunk12_2,Bulgarian,Bulgarian
AgentGotse_chunk12_3,Bulgarian,Bulgarian
AgentGotse_chunk13_0,Bulgarian,Greek
AgentGotse_chunk13_1,Bulgarian,Bulgarian
AgentGotse_chunk13_2,Bulgarian,Greek
AgentGotse_chunk14_0,Bulgarian,Bulgarian
AgentGotse_chunk14_1,Bulgarian,Czech
AgentGotse_chunk14_2,Bulgarian,Bulgarian
AgentGotse_chunk14_3,Bulgarian,Bulgarian
AgentGotse_chunk15_0,Bulgarian,Spanish
AgentGotse_chunk15_1,Bulgarian,Spanish
AgentGotse_chunk15_2,Bulgarian,Greek
AgentGotse_chunk15_3,Bulgarian,Greek
AgentGotse_chunk16_0,Bulgarian,Spanish
AgentGotse_chunk16_1,Bulgarian,Spanish
AgentGotse_chunk16_2,Bulgarian,Spanish
AgentGotse_chunk16_3,Bulgarian,Greek
AgentGotse_chunk17_0,Bulgarian,Greek
AgentGotse_chunk17_1,Bulgarian,Greek
AgentGotse_chunk17_2,Bulgarian,Greek
AgentGotse_chunk1_0,Bulgarian,Greek
AgentGotse_chunk1_1,Bulgarian,Czech
AgentGotse_chunk1_2,Bulgarian,Greek
AgentGotse_chunk1_3,Bulgarian,Finish
AgentGotse_chunk2_0,Bulgarian,Spanish
AgentGotse_chunk2_1,Bulgarian,Greek
AgentGotse_chunk2_2,Bulgarian,Greek
AgentGotse_chunk3_0,Bulgarian,Greek
AgentGotse_chunk3_1,Bulgarian,Bulgarian
AgentGotse_chunk3_2,Bulgarian,Bulgarian
AgentGotse_chunk3_3,Bulgarian,Bulgarian
AgentGotse_chunk4_0,Bulgarian,Greek
AgentGotse_chunk4_1,Bulgarian,Bulgarian
AgentGotse_chunk4_2,Bulgarian,Bulgarian
AgentGotse_chunk4_3,Bulgarian,Greek
AgentGotse_chunk5_0,Bulgarian,Bulgarian
AgentGotse_chunk5_1,Bulgarian,Bulgarian
AgentGotse_chunk5_2,Bulgarian,Bulgarian
AgentGotse_chunk5_3,Bulgarian,Spanish
AgentGotse_chunk6_0,Bulgarian,Spanish
AgentGotse_chunk6_1,Bulgarian,Bulgarian
AgentGotse_chunk6_2,Bulgarian,Greek
AgentGotse_chunk6_3,Bulgarian,Greek
AgentGotse_chunk7_0,Bulgarian,Spanish
AgentGotse_chunk7_1,Bulgarian,Greek
AgentGotse_chunk7_2,Bulgarian,Greek
AgentGotse_chunk7_3,Bulgarian,Greek
AgentGotse_chunk8_0,Bulgarian,Greek
AgentGotse_chunk8_1,Bulgarian,Bulgarian
AgentGotse_chunk8_2,Bulgarian,Greek
AgentGotse_chunk8_3,Bulgarian,Greek
AgentGotse_chunk9_0,Bulgarian,Czech
AgentGotse_chunk9_1,Bulgarian,Bulgarian
AgentGotse_chunk9_2,Bulgarian,Czech
Aggropop_chunk10_0,Slovenian,Czech
Aggropop_chunk10_1,Slovenian,Greek
Aggropop_chunk10_2,Slovenian,Greek
Aggropop_chunk10_3,Slovenian,Italian
Aggropop_chunk11_0,Slovenian,Bulgarian
Aggropop_chunk11_1,Slovenian,Spanish
Aggropop_chunk11_2,Slovenian,Bulgarian
Aggropop_chunk11_3,Slovenian,Czech
Aggropop_chunk12_0,Slovenian,Greek
Aggropop_chunk12_1,Slovenian,Greek
Aggropop_chunk12_2,Slovenian,Czech
Aggropop_chunk12_3,Slovenian,Greek
Aggropop_chunk13_0,Slovenian,Bulgarian
Aggropop_chunk13_1,Slovenian,Italian
Aggropop_chunk13_2,Slovenian,Spanish
Aggropop_chunk13_3,Slovenian,Greek
Aggropop_chunk14_0,Slovenian,Greek
Aggropop_chunk14_1,Slovenian,Greek
Aggropop_chunk14_2,Slovenian,Spanish
Aggropop_chunk14_3,Slovenian,Greek
Aggropop_chunk15_0,Slovenian,Czech
Aggropop_chunk15_1,Slovenian,Greek
Aggropop_chunk15_2,Slovenian,Greek
Aggropop_chunk15_3,Slovenian,Greek
Aggropop_chunk16_0,Slovenian,Greek
Aggropop_chunk16_1,Slovenian,Greek
Aggropop_chunk16_2,Slovenian,Greek
Aggropop_chunk16_3,Slovenian,Spanish
Aggropop_chunk17_0,Slovenian,Czech
Aggropop_chunk17_1,Slovenian,Bulgarian
Aggropop_chunk17_2,Slovenian,Spanish
Aggropop_chunk17_3,Slovenian,Bulgarian
Aggropop_chunk1_0,Slovenian,Czech
Aggropop_chunk1_1,Slovenian,Greek
Aggropop_chunk1_2,Slovenian,Greek
Aggropop_chunk1_3,Slovenian,Greek
Aggropop_chunk2_0,Slovenian,Czech
Aggropop_chunk2_1,Slovenian,Spanish
Aggropop_chunk2_2,Slovenian,Greek
Aggropop_chunk2_3,Slovenian,Spanish
Aggropop_chunk3_0,Slovenian,Greek
Aggropop_chunk3_1,Slovenian,Czech
Aggropop_chunk3_2,Slovenian,Spanish
Aggropop_chunk3_3,Slovenian,Greek
Aggropop_chunk4_0,Slovenian,Bulgarian
Aggropop_chunk4_1,Slovenian,Greek
Aggropop_chunk4_2,Slovenian,Czech
Aggropop_chunk4_3,Slovenian,Czech
Aggropop_chunk5_0,Slovenian,Spanish
Aggropop_chunk5_1,Slovenian,Slovenian
Aggropop_chunk5_2,Slovenian,Greek
Aggropop_chunk6_0,Slovenian,Bulgarian
Aggropop_chunk6_1,Slovenian,Greek
Aggropop_chunk6_2,Slovenian,Czech
Aggropop_chunk6_3,Slovenian,Greek
Aggropop_chunk7_0,Slovenian,Greek
Aggropop_chunk7_1,Slovenian,Slovenian
Aggropop_chunk7_2,Slovenian,Greek
Aggropop_chunk7_3,Slovenian,Greek
Aggropop_chunk8_0,Slovenian,Greek
Aggropop_chunk8_1,Slovenian,Greek
Aggropop_chunk8_2,Slovenian,Italian
Aggropop_chunk8_3,Slovenian,Greek
Aggropop_chunk9_0,Slovenian,Spanish
Aggropop_chunk9_1,Slovenian,Czech
Aggropop_chunk9_2,Slovenian,Bulgarian
Aggropop_chunk9_3,Slovenian,Greek
Alas7er_chunk10_0,Bulgarian,Bulgarian
Alas7er_chunk10_1,Bulgarian,Bulgarian
Alas7er_chunk10_2,Bulgarian,Bulgarian
Alas7er_chunk11_0,Bulgarian,Greek
Alas7er_chunk11_1,Bulgarian,Greek
Alas7er_chunk11_2,Bulgarian,Bulgarian
Alas7er_chunk12_0,Bulgarian,Spanish
Alas7er_chunk12_1,Bulgarian,Spanish
Alas7er_chunk13_0,Bulgarian,Spanish
Alas7er_chunk13_1,Bulgarian,Spanish
Alas7er_chunk13_2,Bulgarian,Greek
Alas7er_chunk14_0,Bulgarian,Greek
Alas7er_chunk14_1,Bulgarian,Greek
Alas7er_chunk15_0,Bulgarian,Greek
Alas7er_chunk15_1,Bulgarian,Greek
Alas7er_chunk15_2,Bulgarian,Greek
Alas7er_chunk16_0,Bulgarian,Greek
Alas7er_chunk16_1,Bulgarian,Greek
Alas7er_chunk16_2,Bulgarian,Bulgarian
Alas7er_chunk17_0,Bulgarian,Greek
Alas7er_chunk17_1,Bulgarian,Greek
Alas7er_chunk1_0,Bulgarian,Czech
Alas7er_chunk1_1,Bulgarian,Czech
Alas7er_chunk1_2,Bulgarian,Spanish
Alas7er_chunk2_0,Bulgarian,Greek
Alas7er_chunk2_1,Bulgarian,Italian
Alas7er_chunk2_2,Bulgarian,Spanish
Alas7er_chunk3_0,Bulgarian,Czech
Alas7er_chunk3_1,Bulgarian,Spanish
Alas7er_chunk3_2,Bulgarian,Greek
Alas7er_chunk4_0,Bulgarian,Bulgarian
Alas7er_chunk4_1,Bulgarian,Czech
Alas7er_chunk4_2,Bulgarian,Greek
Alas7er_chunk4_3,Bulgarian,Spanish
Alas7er_chunk5_0,Bulgarian,Greek
Alas7er_chunk5_1,Bulgarian,Greek
Alas7er_chunk5_2,Bulgarian,Greek
Alas7er_chunk6_0,Bulgarian,Czech
Alas7er_chunk6_1,Bulgarian,Bulgarian
Alas7er_chunk6_2,Bulgarian,Czech
Alas7er_chunk7_0,Bulgarian,Greek
Alas7er_chunk7_1,Bulgarian,Greek
Alas7er_chunk7_2,Bulgarian,Bulgarian
Alas7er_chunk8_0,Bulgarian,Czech
Alas7er_chunk8_1,Bulgarian,Czech
Alas7er_chunk8_2,Bulgarian,Greek
Alas7er_chunk8_3,Bulgarian,Czech
Alas7er_chunk9_0,Bulgarian,Bulgarian
Alas7er_chunk9_1,Bulgarian,Czech
Alas7er_chunk9_2,Bulgarian,Greek
AlcoholicSmurf_chunk10_0,Finish,Greek
AlcoholicSmurf_chunk10_1,Finish,Greek
AlcoholicSmurf_chunk10_2,Finish,Greek
AlcoholicSmurf_chunk11_0,Finish,Greek
AlcoholicSmurf_chunk11_1,Finish,Greek
AlcoholicSmurf_chunk11_2,Finish,Greek
AlcoholicSmurf_chunk12_0,Finish,Greek
AlcoholicSmurf_chunk12_1,Finish,Greek
AlcoholicSmurf_chunk12_2,Finish,Spanish
AlcoholicSmurf_chunk13_0,Finish,Bulgarian
AlcoholicSmurf_chunk13_1,Finish,Greek
AlcoholicSmurf_chunk13_2,Finish,Greek
AlcoholicSmurf_chunk14_0,Finish,Greek
AlcoholicSmurf_chunk14_1,Finish,Bulgarian
AlcoholicSmurf_chunk14_2,Finish,Greek
AlcoholicSmurf_chunk15_0,Finish,Greek
AlcoholicSmurf_chunk15_1,Finish,Greek
AlcoholicSmurf_chunk15_2,Finish,Greek
AlcoholicSmurf_chunk15_3,Finish,Bulgarian
AlcoholicSmurf_chunk16_0,Finish,Greek
AlcoholicSmurf_chunk16_1,Finish,Bulgarian
AlcoholicSmurf_chunk16_2,Finish,Bulgarian
AlcoholicSmurf_chunk17_0,Finish,Czech
AlcoholicSmurf_chunk17_1,Finish,Spanish
AlcoholicSmurf_chunk17_2,Finish,Greek
AlcoholicSmurf_chunk1_0,Finish,Spanish
AlcoholicSmurf_chunk1_1,Finish,Spanish
AlcoholicSmurf_chunk1_2,Finish,Greek
AlcoholicSmurf_chunk2_0,Finish,Spanish
AlcoholicSmurf_chunk2_1,Finish,Greek
AlcoholicSmurf_chunk2_2,Finish,Spanish
AlcoholicSmurf_chunk3_0,Finish,Greek
AlcoholicSmurf_chunk3_1,Finish,Greek
AlcoholicSmurf_chunk3_2,Finish,Greek
AlcoholicSmurf_chunk4_0,Finish,Greek
AlcoholicSmurf_chunk4_1,Finish,Spanish
AlcoholicSmurf_chunk4_2,Finish,Greek
AlcoholicSmurf_chunk4_3,Finish,Greek
AlcoholicSmurf_chunk5_0,Finish,Greek
AlcoholicSmurf_chunk5_1,Finish,Greek
AlcoholicSmurf_chunk5_2,Finish,Finish
AlcoholicSmurf_chunk6_0,Finish,Greek
AlcoholicSmurf_chunk6_1,Finish,Bulgarian
AlcoholicSmurf_chunk6_2,Finish,Greek
AlcoholicSmurf_chunk7_0,Finish,Spanish
AlcoholicSmurf_chunk7_1,Finish,Bulgarian
AlcoholicSmurf_chunk7_2,Finish,Greek
AlcoholicSmurf_chunk8_0,Finish,Greek
AlcoholicSmurf_chunk8_1,Finish,Greek
AlcoholicSmurf_chunk8_2,Finish,Greek
AlcoholicSmurf_chunk9_0,Finish,Greek
AlcoholicSmurf_chunk9_1,Finish,Greek
AlcoholicSmurf_chunk9_2,Finish,Greek
Amanoo_chunk10_0,Dutch,Italian
Amanoo_chunk10_1,Dutch,Spanish
Amanoo_chunk10_2,Dutch,Spanish
Amanoo_chunk10_3,Dutch,Greek
Amanoo_chunk11_0,Dutch,Greek
Amanoo_chunk11_1,Dutch,Greek
Amanoo_chunk11_2,Dutch,Italian
Amanoo_chunk12_0,Dutch,Czech
Amanoo_chunk12_1,Dutch,Bulgarian
Amanoo_chunk12_2,Dutch,Czech
