guid,input,output,input_label,output_label,ARA,CHI,FRE,GER,HIN,ITA,JPN,KOR,SPA,TEL,TUR
00123,6.0,6.0,JPN,JPN,0.5129293203353882,2.785034656524658,-1.0779104232788086,-3.0743227005004883,-1.213250756263733,-2.766273260116577,4.1843953132629395,3.4991836547851562,-1.5494349002838135,-1.6624020338058472,0.18638113141059875
00140,10.0,10.0,TUR,TUR,-0.7284472584724426,-1.771235466003418,-0.5698908567428589,-0.021685004234313965,0.7629525065422058,-1.5252141952514648,-1.977225661277771,-0.20022892951965332,-1.0511932373046875,-0.4336880147457123,7.401978492736816
00144,7.0,7.0,KOR,KOR,-2.1027021408081055,-1.2657667398452759,-1.3126003742218018,-1.4152990579605103,-1.9723669290542603,-0.8879916667938232,3.212277412414551,6.463187217712402,-1.0371901988983154,-1.1984665393829346,1.2987614870071411
00145,9.0,9.0,TEL,TEL,-0.02253253199160099,-1.0088081359863281,-1.820713996887207,-1.2984110116958618,4.92535924911499,-0.40346458554267883,-1.2918951511383057,-1.5800464153289795,-1.825873613357544,6.425212860107422,-2.0986344814300537
00155,8.0,8.0,SPA,SPA,1.667615294456482,-1.1901469230651855,-0.8819637298583984,-1.3531768321990967,-1.3807587623596191,-0.05891336873173714,-1.1238842010498047,-0.8932827711105347,6.871786594390869,-1.037134051322937,-1.0252149105072021
00158,2.0,2.0,FRE,FRE,-2.283059597015381,-2.148550271987915,4.500044345855713,3.032855987548828,-2.2968039512634277,3.5953824520111084,-0.5060083866119385,-2.2487072944641113,1.326647162437439,-2.4435644149780273,-0.6274752020835876
00178,9.0,4.0,TEL,HIN,-0.85391765832901,-0.8245046734809875,-2.369817018508911,-0.6924943327903748,6.089635848999023,-1.4930694103240967,-1.5229277610778809,-1.257889986038208,-2.1049580574035645,5.726368427276611,-0.9890488982200623
00197,1.0,1.0,CHI,CHI,-1.30755615234375,5.266692161560059,-1.347359299659729,-1.794917106628418,-1.797025203704834,-1.9639092683792114,2.3313348293304443,4.632586479187012,-1.6917221546173096,-1.3335436582565308,-1.3035080432891846
00215,7.0,7.0,KOR,KOR,-1.802094578742981,-0.4670369029045105,-0.8920621275901794,-1.0730689764022827,-1.436153531074524,-0.4728506803512573,1.064016342163086,7.197422981262207,-0.6391741633415222,-0.9596732258796692,-0.06282902508974075
00241,4.0,4.0,HIN,HIN,0.018060123547911644,-0.9081125259399414,-1.8649441003799438,-0.22112227976322174,6.912542819976807,-1.4734669923782349,-1.9216622114181519,-1.485346794128418,-1.0423431396484375,3.4150302410125732,-1.5563714504241943
00265,8.0,6.0,SPA,JPN,1.506949543952942,-1.998259425163269,-0.9881435632705688,-1.4527935981750488,-1.9116969108581543,2.025123357772827,3.435192823410034,-1.9317325353622437,1.9708242416381836,-0.8022032976150513,-0.7568765878677368
00282,10.0,10.0,TUR,TUR,1.738830804824829,-2.2374088764190674,-1.4173400402069092,-1.3531147241592407,-0.25077024102211,-2.4433586597442627,0.16316723823547363,0.9144482016563416,-1.596271276473999,-0.08313926309347153,5.312962055206299
00289,0.0,0.0,ARA,ARA,6.6114583015441895,-0.04741965979337692,-0.4178573489189148,-1.5753966569900513,-0.7751816511154175,-1.365740180015564,-0.3541446328163147,-0.6558851599693298,-1.2448973655700684,-0.2708492875099182,-0.46451762318611145
00290,4.0,4.0,HIN,HIN,-1.0894668102264404,-0.20876941084861755,-1.8972536325454712,-0.31351402401924133,6.673952102661133,-2.1109540462493896,-2.0040628910064697,-1.094597578048706,-1.4655457735061646,3.056483268737793,0.03607332706451416
00293,0.0,0.0,ARA,ARA,5.855035781860352,-0.8398372530937195,1.208536148071289,-1.3959579467773438,-1.5143866539001465,-2.5249502658843994,-1.1905888319015503,-1.4862403869628906,1.5716403722763062,-2.260823965072632,1.7372448444366455
00301,8.0,8.0,SPA,SPA,0.031147917732596397,-1.9233702421188354,-0.7008492946624756,-1.3129981756210327,-2.5492002964019775,1.6827857494354248,-0.12995335459709167,0.7270475029945374,6.292280197143555,-2.0206940174102783,-0.22563830018043518
00303,6.0,7.0,JPN,KOR,-2.207058906555176,0.13347607851028442,-1.2529733180999756,-2.3967463970184326,-1.3283002376556396,-1.0143108367919922,4.839750289916992,5.016533851623535,-1.3579565286636353,-0.6059278249740601,-0.8537441492080688
00304,2.0,2.0,FRE,FRE,-0.021448129788041115,-1.0747522115707397,6.929319381713867,-1.7671462297439575,-2.3342771530151367,0.8877093195915222,-0.9049474596977234,-1.4400986433029175,1.1799829006195068,-2.123420000076294,0.38543185591697693
00307,6.0,6.0,JPN,JPN,-1.4427988529205322,-1.046722650527954,-0.9015442728996277,-1.68276846408844,-0.9857146143913269,-0.5759568214416504,6.485428333282471,0.7217155694961548,-1.391987681388855,-0.2862374484539032,-0.6101014614105225
00333,6.0,6.0,JPN,JPN,-2.2571020126342773,-0.6360471844673157,-0.7465828061103821,-1.7329418659210205,-2.099868059158325,-1.1950960159301758,5.675460338592529,5.1846818923950195,-1.4546899795532227,-1.2577333450317383,-0.7932859063148499
00347,8.0,8.0,SPA,SPA,-1.1487549543380737,-1.183002233505249,-0.7374634742736816,0.7192294001579285,-1.3384002447128296,1.690144419670105,-1.3016393184661865,-0.27074381709098816,6.671102523803711,-1.3864299058914185,-1.04648756980896
00350,1.0,10.0,CHI,TUR,-0.8120467066764832,-0.1271907240152359,-0.9085839986801147,-1.2939590215682983,-1.084862470626831,-1.801181674003601,-0.578425943851471,1.5786694288253784,-0.7692796587944031,-1.536542534828186,7.059073448181152
00352,2.0,2.0,FRE,FRE,-0.8523520827293396,1.7228707075119019,5.071168422698975,-2.9861605167388916,-2.5411276817321777,-0.21352581679821014,1.1622763872146606,0.3755626678466797,-0.06033989042043686,-2.2278213500976562,-0.24868105351924896
00354,0.0,8.0,ARA,SPA,0.6822628974914551,2.725785970687866,0.06989449262619019,-2.462306261062622,-2.6313629150390625,-2.0795414447784424,2.3526172637939453,2.2768566608428955,2.9557857513427734,-2.393200159072876,-1.453701376914978
00360,7.0,7.0,KOR,KOR,-2.426016330718994,-1.0292325019836426,-0.6626066565513611,-1.1391187906265259,-1.6704249382019043,-0.7502322793006897,3.515188694000244,6.682772159576416,-1.1233553886413574,-1.042228102684021,-0.9376737475395203
00379,9.0,9.0,TEL,TEL,-0.7588489651679993,-1.0853439569473267,-2.0745906829833984,-0.9153062701225281,5.127608299255371,-0.5921201109886169,-1.6197938919067383,-1.0312795639038086,-2.0508906841278076,6.292154312133789,-1.2515190839767456
00384,10.0,1.0,TUR,CHI,-0.17899660766124725,3.960153579711914,-0.628086268901825,-1.9814242124557495,-1.618882656097412,-0.9690496325492859,3.7991034984588623,-0.7465493083000183,-0.8227669596672058,-1.3832541704177856,-0.5428791642189026
00432,2.0,2.0,FRE,FRE,0.669075071811676,0.621230959892273,4.225265026092529,-1.733668327331543,-2.7871084213256836,-1.3731759786605835,0.38282209634780884,0.7864410877227783,1.590834617614746,-3.4044532775878906,0.4248843193054199
00451,6.0,6.0,JPN,JPN,-1.5198453664779663,-1.1983977556228638,-0.38022229075431824,-0.9294384717941284,-1.0652590990066528,-0.39545100927352905,6.638794422149658,0.26795199513435364,-1.4867544174194336,-0.5377998948097229,-1.0968619585037231
00458,10.0,10.0,TUR,TUR,-1.005324125289917,-1.906273365020752,-1.252798318862915,0.1981712281703949,0.799751877784729,-1.589410424232483,-1.9832274913787842,0.5309885740280151,-0.5837641358375549,-0.17687250673770905,6.958624362945557
00491,5.0,3.0,ITA,GER,-1.7343610525131226,-2.818359851837158,1.4514812231063843,5.4312310218811035,-1.0613508224487305,4.312427043914795,-1.6073317527770996,-2.14676833152771,0.6232105493545532,-1.8038183450698853,-0.4316990077495575
00517,4.0,9.0,HIN,TEL,0.02226371131837368,-0.9731881022453308,-2.0213863849639893,-1.1230826377868652,4.9329514503479,-0.7912158966064453,-1.3452016115188599,-1.2805447578430176,-1.6542984247207642,6.355798721313477,-2.303293228149414
00521,6.0,6.0,JPN,JPN,-0.5779539346694946,2.5854592323303223,-0.23530972003936768,-1.745639443397522,-1.7595024108886719,-0.8572077751159668,5.518881797790527,0.007752011064440012,-1.366844892501831,-1.4331929683685303,-1.9184385538101196
00532,7.0,7.0,KOR,KOR,-1.6490651369094849,0.6629272699356079,-0.8037891387939453,-1.5913276672363281,-2.372530937194824,-0.638022243976593,3.644793748855591,6.737768173217773,-1.5828049182891846,-1.5975419282913208,-1.2139760255813599
00657,2.0,3.0,FRE,GER,-1.2757400274276733,-2.2763047218322754,2.3761274814605713,6.538136959075928,-0.15399549901485443,0.6166794300079346,-1.7184277772903442,-2.156125783920288,-0.3470974862575531,-1.7658594846725464,-0.08171502500772476
00671,9.0,9.0,TEL,TEL,-0.0772688165307045,-1.1667054891586304,-1.7589455842971802,-2.0482065677642822,1.7185418605804443,0.3902112543582916,-0.2729942202568054,-0.8910268545150757,-1.9364649057388306,6.857599258422852,-1.0559262037277222
00676,7.0,7.0,KOR,KOR,-2.5359280109405518,-1.0911237001419067,-0.9175966382026672,-1.0276628732681274,-1.5163666009902954,-0.9580860733985901,3.25557017326355,6.541769981384277,-1.1627161502838135,-0.7521399855613708,-0.6313366293907166
00693,4.0,4.0,HIN,HIN,-0.5836111307144165,-0.7283181548118591,-1.8376234769821167,0.22961163520812988,7.02707052230835,-1.698309063911438,-2.060225486755371,-1.5038573741912842,-1.7613568305969238,3.1878459453582764,-0.49865132570266724
00695,1.0,1.0,CHI,CHI,-1.0497850179672241,7.264331817626953,-0.29744064807891846,-1.2653898000717163,-0.7359054684638977,-2.0066137313842773,-0.23749016225337982,0.46650567650794983,-0.800601065158844,-1.6369596719741821,0.03095332719385624
00705,6.0,6.0,JPN,JPN,-1.5172619819641113,-1.1590436697006226,-0.4602552354335785,-0.6033494472503662,-0.8317121863365173,-0.3215644359588623,6.539416790008545,-0.27103450894355774,-1.5878126621246338,-0.44349753856658936,-1.0750038623809814
00715,7.0,7.0,KOR,KOR,-2.132507801055908,-0.7252547144889832,-1.015065312385559,-0.9049232602119446,-1.6718294620513916,-0.5687683820724487,2.5479736328125,7.077507019042969,-1.0961121320724487,-0.9128433465957642,-0.7792047262191772
00731,8.0,8.0,SPA,SPA,0.747503399848938,-1.2091957330703735,-0.5398078560829163,-0.757692813873291,-1.596273422241211,0.43562349677085876,-0.9081739783287048,-0.8031722903251648,6.924664497375488,-1.2961043119430542,-1.3115650415420532
00734,7.0,6.0,KOR,JPN,-1.9654178619384766,-0.7455129027366638,-0.9137542247772217,-1.88312828540802,-1.981297254562378,-1.155540943145752,6.1736741065979,4.33364200592041,-1.5455693006515503,-1.09447181224823,-0.6559266448020935
00746,7.0,7.0,KOR,KOR,-1.03376042842865,2.526519775390625,0.7348384261131287,-1.596884846687317,-2.8237764835357666,-0.1565496176481247,3.879549980163574,4.729153633117676,-2.0561063289642334,-2.40986704826355,-2.017594814300537
00748,3.0,2.0,GER,FRE,-1.509798526763916,-2.0655901432037354,5.2608723640441895,2.4495484828948975,-1.4567034244537354,3.9789679050445557,-1.1190403699874878,-2.4221134185791016,-0.03756885230541229,-1.8909564018249512,-0.7772658467292786
00760,9.0,9.0,TEL,TEL,-0.3898650109767914,-0.7256211638450623,-1.4776285886764526,-1.898658275604248,0.9193674921989441,0.4802952706813812,0.11918535083532333,-0.7785372734069824,-1.6851844787597656,6.414900779724121,-1.4179176092147827
00771,6.0,6.0,JPN,JPN,-1.605666995048523,-1.0296858549118042,-0.5181059241294861,-0.6873989701271057,-0.8812633156776428,-0.25289109349250793,6.585719108581543,0.010161506943404675,-1.6034057140350342,-0.4909352660179138,-1.2408720254898071
00772,9.0,4.0,TEL,HIN,3.45815372467041,0.5952249765396118,-1.7995822429656982,-2.71243953704834,3.46817684173584,-2.9310076236724854,-0.9969902038574219,-1.6943085193634033,-1.5529956817626953,3.208322763442993,0.3370603919029236
00784,9.0,9.0,TEL,TEL,-0.02955094911158085,-1.34321129322052,-2.0527868270874023,-1.6134299039840698,2.4369585514068604,-0.07043267786502838,-1.0021098852157593,-1.1009931564331055,-1.873732328414917,7.023125648498535,-0.4032233655452728
00788,10.0,10.0,TUR,TUR,1.503402590751648,-0.39166390895843506,3.4676148891448975,-3.030203104019165,-1.6034595966339111,-1.6837800741195679,-0.6872653365135193,-0.22732503712177277,-0.8281894326210022,-1.597484827041626,4.113861560821533
00790,0.0,0.0,ARA,ARA,6.786673545837402,-0.49441441893577576,-1.2957085371017456,-1.159315586090088,-1.4563690423965454,-0.9627237319946289,-0.6774819493293762,-0.6892337203025818,1.6204575300216675,-0.8624148964881897,-1.0619803667068481
00798,2.0,2.0,FRE,FRE,-0.31629204750061035,-0.9179670214653015,6.402663707733154,0.10052141547203064,-2.5674469470977783,2.184379816055298,-0.9607445001602173,-2.06933331489563,1.7156391143798828,-2.4547412395477295,-1.6670407056808472
00802,9.0,9.0,TEL,TEL,-0.5818316340446472,-1.365440845489502,-2.1732547283172607,-0.7577322125434875,4.637098789215088,-0.6813308596611023,-1.4317587614059448,-1.1081048250198364,-2.0172033309936523,6.719796657562256,-1.2294750213623047
00821,9.0,9.0,TEL,TEL,1.651436448097229,-1.5480645895004272,-2.1400697231292725,-2.7164437770843506,4.4346022605896,-1.53807532787323,-1.323467493057251,-1.3167855739593506,-0.5268023610115051,5.164366722106934,0.164956197142601
00823,4.0,4.0,HIN,HIN,-0.5318253040313721,-1.3602867126464844,-2.0114853382110596,-0.33475184440612793,6.9758076667785645,-1.3139864206314087,-1.7720459699630737,-1.501101016998291,-1.417897343635559,3.873331308364868,-0.8249287605285645
00825,8.0,8.0,SPA,SPA,4.0069193840026855,0.5380637049674988,-0.5572470426559448,-2.2275493144989014,-1.6622250080108643,-2.0263025760650635,-0.8136831521987915,0.04887723550200462,5.029551982879639,-2.1416172981262207,-0.4287691116333008
00838,7.0,7.0,KOR,KOR,-1.126871943473816,-0.3898226320743561,-0.8448212742805481,-1.9703305959701538,-2.3282642364501953,-0.6736504435539246,3.2421956062316895,6.931938648223877,-1.2827599048614502,-1.6199284791946411,-0.21377018094062805
00846,6.0,6.0,JPN,JPN,-0.7397398352622986,-1.8315951824188232,-0.1988726258277893,-2.6627418994903564,-3.12164568901062,2.1371524333953857,4.869012355804443,1.3129184246063232,0.8759554028511047,-1.569857120513916,0.29931962490081787
00871,3.0,3.0,GER,GER,-2.003075122833252,-2.290233612060547,4.006857395172119,4.488890171051025,-0.5769571661949158,2.988006114959717,-1.0305123329162598,-2.1933023929595947,-0.7016931176185608,-1.835847020149231,-0.8790481686592102
00881,6.0,6.0,JPN,JPN,-1.5996500253677368,-1.3302251100540161,-0.9791319966316223,-1.654053807258606,-1.1096491813659668,-0.9610263109207153,6.405142784118652,1.752972960472107,-1.572990894317627,-0.6179035305976868,0.02874782122671604
00898,7.0,0.0,KOR,ARA,3.402486801147461,-1.8747411966323853,-2.0923960208892822,-1.9539397954940796,-2.1567673683166504,-0.7657425403594971,0.08348382264375687,1.2791693210601807,2.4037892818450928,-1.2634249925613403,2.8091039657592773
00910,9.0,9.0,TEL,TEL,-0.533088207244873,-0.9853442907333374,-1.795782208442688,-1.700981616973877,3.4029173851013184,-0.5254547595977783,-0.6619077324867249,-1.4762132167816162,-2.004105806350708,6.8095173835754395,-1.110322117805481
00965,0.0,0.0,ARA,ARA,3.936633348464966,2.876552104949951,-0.3352503776550293,-0.6794724464416504,1.3520174026489258,-4.1624436378479,-0.4275875389575958,-1.1648530960083008,-0.7699499726295471,-0.8070825338363647,-0.29545971751213074
00996,7.0,7.0,KOR,KOR,-2.165853500366211,-0.8691257834434509,-1.0181509256362915,-1.091889500617981,-1.593257188796997,-0.4663437008857727,1.953614354133606,7.20550537109375,-0.7177644371986389,-0.8092294931411743,-0.44928672909736633
01002,0.0,0.0,ARA,ARA,6.841084957122803,-0.5063839554786682,-0.794160008430481,-1.728549599647522,1.150661587715149,-2.2088987827301025,-1.6436830759048462,-1.6681902408599854,-1.2600791454315186,0.7241925597190857,0.6212424039840698
01020,4.0,9.0,HIN,TEL,-0.6672287583351135,-0.1560344099998474,-2.6861419677734375,-1.349690556526184,5.142486095428467,-1.9835506677627563,-1.3447233438491821,-0.5368986129760742,-2.0246753692626953,5.200502395629883,-0.002985007129609585
01024,2.0,2.0,FRE,FRE,-0.6495668292045593,-0.966763436794281,6.628782272338867,0.017599962651729584,-2.9697306156158447,1.3339998722076416,-0.6593579649925232,-1.3103675842285156,2.1070852279663086,-2.6687264442443848,-1.3393281698226929
01031,4.0,0.0,HIN,ARA,4.071859836578369,0.7908111810684204,-1.1215931177139282,-2.3377137184143066,2.727229356765747,-3.6448514461517334,-1.7926193475723267,-1.129913568496704,-1.3933695554733276,1.0447906255722046,2.966491222381592
01037,3.0,3.0,GER,GER,-1.6703418493270874,-1.716678500175476,-0.1325330287218094,7.4442620277404785,0.058397844433784485,-0.18418516218662262,-1.230600357055664,-1.1844778060913086,-0.4116826355457306,-1.734151840209961,0.35093021392822266
01044,1.0,1.0,CHI,CHI,0.7211245894432068,6.8427605628967285,-0.7124322056770325,-1.91494882106781,-1.0825724601745605,-2.5153863430023193,-0.016817307099699974,0.797558069229126,-1.0418727397918701,-1.8164596557617188,0.9562263488769531
01056,10.0,8.0,TUR,SPA,0.18686772882938385,-2.472022294998169,-0.16493572294712067,-2.5936477184295654,-0.32532286643981934,0.6677021384239197,-1.856537938117981,-1.1374034881591797,4.577720642089844,-0.7540380358695984,4.0166521072387695
01079,6.0,7.0,JPN,KOR,-2.374366044998169,-1.4831416606903076,-0.7726868987083435,-1.5703452825546265,-1.8261363506317139,-0.9060806632041931,4.923882961273193,5.30298376083374,-1.2819035053253174,-0.7963102459907532,-0.3758831322193146
01084,4.0,4.0,HIN,HIN,-1.1171168088912964,-1.3107963800430298,-2.0708167552948,0.5091267228126526,6.522122859954834,-1.4168978929519653,-2.5586559772491455,-0.41932412981987,-1.6759631633758545,3.4534101486206055,0.3385928273200989
01092,2.0,2.0,FRE,FRE,-0.23120859265327454,-0.40705668926239014,6.997028827667236,-1.8560718297958374,-2.7944846153259277,1.1658846139907837,-0.07508174329996109,-0.5615026354789734,0.6773244738578796,-2.27673077583313,-1.0510436296463013
01095,5.0,8.0,ITA,SPA,0.6839695572853088,-1.7553292512893677,0.10991144180297852,-0.3164914846420288,-1.4946966171264648,0.7961053252220154,-1.7683764696121216,-0.7944004535675049,7.259483337402344,-1.6892319917678833,-0.8287965059280396
01136,1.0,1.0,CHI,CHI,-1.7686710357666016,5.952786445617676,-1.8567272424697876,-2.0836150646209717,-0.3612280786037445,-2.5718839168548584,1.2909228801727295,3.0581061840057373,-1.778738260269165,-0.5364494919776917,0.694892168045044
01137,10.0,10.0,TUR,TUR,0.15635567903518677,-1.4764245748519897,-1.5223528146743774,-0.7767518162727356,-0.5115541219711304,-1.6217193603515625,-0.7546796798706055,2.8312265872955322,-1.359480619430542,-1.0481737852096558,6.4258294105529785
01139,6.0,6.0,JPN,JPN,-1.3201950788497925,-1.2363296747207642,-0.46473726630210876,-1.0770872831344604,-0.9233623147010803,-0.192414790391922,6.487844467163086,-0.33409127593040466,-1.4006524085998535,-0.3858402967453003,-0.888236403465271
01141,5.0,5.0,ITA,ITA,3.7674012184143066,-1.683318018913269,-1.0472991466522217,-2.18355655670166,-2.1955783367156982,4.189589500427246,-0.6010382771492004,-1.197218894958496,2.037402391433716,0.41629141569137573,-1.3902593851089478
01142,3.0,2.0,GER,FRE,0.18234212696552277,-1.2741540670394897,2.9201600551605225,1.4619948863983154,-0.11185788363218307,-1.3177062273025513,-2.2732772827148438,-1.9107716083526611,2.670994520187378,-2.2441775798797607,1.0460267066955566
01145,2.0,2.0,FRE,FRE,-0.9860053658485413,-0.7485202550888062,7.004640102386475,-0.8913754820823669,-2.4014556407928467,1.2506181001663208,-0.22725005447864532,-1.4893648624420166,0.8187654614448547,-2.2022223472595215,-0.7600824236869812
01168,4.0,4.0,HIN,HIN,-0.011806615628302097,1.506029725074768,-2.4932873249053955,-1.661360740661621,5.361979007720947,-2.872131109237671,-1.6669584512710571,0.24800880253314972,-1.6670536994934082,3.3580498695373535,0.49703967571258545
01169,10.0,10.0,TUR,TUR,-0.32119908928871155,-2.1917905807495117,-0.780123770236969,-0.07794788479804993,-1.446726679801941,-0.9202701449394226,-0.5711007118225098,0.17751948535442352,0.1313294768333435,-1.3261011838912964,7.223923683166504
01175,0.0,0.0,ARA,ARA,6.303050518035889,-0.5161160230636597,-0.589339554309845,-2.0400238037109375,0.19037620723247528,-3.0185205936431885,-1.5275856256484985,-0.5756462812423706,-0.4488760828971863,-0.9336138367652893,2.5972979068756104
01181,9.0,4.0,TEL,HIN,-0.7789252400398254,-1.3601881265640259,-1.7575832605361938,-0.3988185524940491,5.844748020172119,-0.3569794297218323,-1.6291478872299194,-1.4944130182266235,-1.7441303730010986,5.637733459472656,-1.7952392101287842
01189,4.0,4.0,HIN,HIN,-0.37211620807647705,-0.6942613124847412,-1.611045002937317,0.06419079005718231,7.124523639678955,-1.9845365285873413,-1.8565013408660889,-1.5273581743240356,-0.9887816905975342,2.6831095218658447,-0.8694730997085571
01195,2.0,5.0,FRE,ITA,-0.6322031617164612,-1.9732067584991455,1.4040844440460205,0.2631898820400238,-2.0826241970062256,7.2733378410339355,-0.09321937710046768,-1.437800645828247,0.3537006676197052,-1.0078837871551514,-1.0788766145706177
01213,0.0,8.0,ARA,SPA,1.3255184888839722,-1.3089015483856201,0.8134556412696838,-2.2203104496002197,-2.6553356647491455,0.2779594957828522,-0.5882692337036133,0.07942314445972443,5.985735893249512,-2.3694941997528076,1.0563595294952393
01223,5.0,5.0,ITA,ITA,0.27596011757850647,-1.9925436973571777,0.23487268388271332,-1.5519720315933228,-1.6071648597717285,7.232190132141113,-0.9410366415977478,-1.2617205381393433,1.7580292224884033,-0.26032671332359314,-1.0658444166183472
01242,10.0,5.0,TUR,ITA,-1.0204979181289673,-2.5669431686401367,0.5692588090896606,0.48296257853507996,-1.8331553936004639,5.893062114715576,-1.1321650743484497,-1.9044156074523926,3.8627805709838867,-1.1935948133468628,-0.42763254046440125
01246,8.0,8.0,SPA,SPA,-1.0574815273284912,-1.4288259744644165,-0.8653565049171448,-0.5066288709640503,-2.0591633319854736,4.421413421630859,-0.8477280735969543,-0.23667071759700775,5.392682075500488,-1.153368353843689,-0.9397144913673401
01248,9.0,9.0,TEL,TEL,-1.0668582916259766,-1.1715503931045532,-2.12499737739563,-1.0947102308273315,4.504324436187744,-0.3971472978591919,-1.0869216918945312,-1.0594828128814697,-1.8204106092453003,6.651839256286621,-1.5547155141830444
01254,7.0,7.0,KOR,KOR,-1.9768184423446655,-0.4579474925994873,-1.2359724044799805,-0.7077109217643738,-1.13187837600708,-0.8720744848251343,0.9204705357551575,7.002318859100342,-1.1513265371322632,-0.8400071859359741,0.6252748966217041
01263,2.0,2.0,FRE,FRE,0.19626975059509277,-0.5031463503837585,7.094639301300049,-1.571974277496338,-2.0371925830841064,0.3315253257751465,-0.5305336713790894,-1.224294662475586,0.927692174911499,-1.9210386276245117,-1.2758980989456177
01280,3.0,3.0,GER,GER,-1.035300612449646,-2.013493537902832,0.6695557832717896,5.379428386688232,2.147423028945923,-1.4569348096847534,-2.330065965652466,-2.232708692550659,-0.6249547600746155,-1.4096752405166626,1.5344256162643433
01283,4.0,4.0,HIN,HIN,-0.4060470461845398,-0.24734000861644745,-1.5283101797103882,-0.2825993597507477,4.972724914550781,-1.9279297590255737,-1.483792781829834,-1.7024391889572144,-1.7747743129730225,3.118720769882202,1.6977288722991943
01285,2.0,2.0,FRE,FRE,-0.6513769030570984,-0.3272702097892761,7.337225437164307,-1.0195631980895996,-2.093118667602539,0.8525916934013367,-0.5572652816772461,-1.1951110363006592,0.49273180961608887,-2.0797157287597656,-1.0596781969070435
01314,8.0,5.0,SPA,ITA,-1.4392133951187134,-2.3904531002044678,-0.4391654133796692,3.00886607170105,-1.297374963760376,5.381605625152588,-1.1428782939910889,-1.4593350887298584,3.339392900466919,-1.0034037828445435,-1.6500760316848755
01320,7.0,7.0,KOR,KOR,-1.6111723184585571,0.7636516690254211,-0.631657063961029,-0.9290675520896912,-1.127500057220459,-0.8580358028411865,0.17582640051841736,6.667941093444824,-1.152717113494873,-1.0847402811050415,0.30697280168533325
01343,4.0,4.0,HIN,HIN,-0.7968109846115112,-1.008131980895996,-1.9692963361740112,0.12780378758907318,6.611669540405273,-1.067635416984558,-1.7201220989227295,-1.82615327835083,-1.6487936973571777,4.6320319175720215,-1.575823187828064
01355,2.0,4.0,FRE,HIN,0.839438796043396,-1.12405526638031,-1.0933234691619873,-0.01756054162979126,6.761606693267822,-1.973382592201233,-2.7867796421051025,-2.256507158279419,-1.3658056259155273,2.570763349533081,0.27135640382766724
01364,4.0,4.0,HIN,HIN,-0.834018349647522,-0.7922119498252869,-1.8692686557769775,0.5822963118553162,7.030696392059326,-1.1861296892166138,-2.013272285461426,-1.3440120220184326,-1.47988760471344,3.247013568878174,-1.0317997932434082
