guid,input,output,input_label,output_label,ARA,CHI,FRE,GER,HIN,ITA,JPN,KOR,SPA,TEL,TUR
00056_1,4.0,9.0,HIN,TEL,-0.26585161685943604,-0.9226179718971252,-1.7003262042999268,-1.155806064605713,6.035769462585449,-2.1715447902679443,-1.5698813199996948,-1.701583981513977,-2.6851720809936523,6.118159294128418,-0.11870183050632477
00056_2,4.0,3.0,HIN,GER,0.3392786383628845,-0.6424322128295898,-0.00277079944498837,0.420552134513855,0.03728799149394035,0.39830532670021057,-0.4746191203594208,-0.7809474468231201,0.1958269476890564,-0.12913645803928375,0.23143582046031952
00056_3,4.0,10.0,HIN,TUR,-1.3722971677780151,0.17544454336166382,-1.8115859031677246,-3.074842929840088,0.3501739203929901,-2.1140429973602295,-0.2768417298793793,1.5359207391738892,-1.4272444248199463,2.832803249359131,5.340784549713135
00069_0,10.0,10.0,TUR,TUR,-0.6874867677688599,-0.7981408834457397,-2.498861789703369,-1.6937837600708008,-1.3672308921813965,-0.520540177822113,-0.5794880986213684,1.935252070426941,-0.5038375854492188,-1.0472356081008911,8.234883308410645
00074_0,9.0,4.0,TEL,HIN,-0.4244040846824646,-1.2590867280960083,-1.8534111976623535,-1.7515323162078857,7.441277027130127,-1.5448805093765259,-2.0114097595214844,-1.9485055208206177,-2.2312610149383545,5.45740270614624,-0.3953315019607544
00074_1,9.0,7.0,TEL,KOR,-1.589239239692688,1.2664309740066528,-1.4742624759674072,-1.4983201026916504,0.5695880055427551,-2.0935885906219482,-0.16369590163230896,7.351141929626465,-1.3484489917755127,-0.6594504714012146,-0.42359045147895813
00074_2,9.0,9.0,TEL,TEL,0.7852221727371216,-1.9550669193267822,-1.85970139503479,-1.3233635425567627,6.2538838386535645,-0.4622269570827484,-1.354701280593872,-1.6353899240493774,-2.3528921604156494,6.709702014923096,-2.2697973251342773
00074_3,9.0,9.0,TEL,TEL,-1.0129908323287964,-2.2169065475463867,-2.2390713691711426,-1.696606159210205,6.367473125457764,-0.8823087811470032,-2.0081088542938232,-1.8687938451766968,-1.9620482921600342,6.436741352081299,1.1731122732162476
00085_0,3.0,3.0,GER,GER,-1.092758297920227,-3.0391411781311035,0.10442619025707245,6.176012992858887,-1.3458346128463745,4.7959747314453125,-0.9441211223602295,-2.0010244846343994,-0.16595155000686646,-1.197975993156433,-1.627289891242981
00085_1,3.0,10.0,GER,TUR,-0.8276721239089966,-1.4073485136032104,2.733163356781006,1.8778088092803955,-2.485619068145752,0.6300386786460876,-1.0845016241073608,-1.2011523246765137,-0.2617863416671753,-2.776803731918335,4.303760051727295
00085_2,3.0,3.0,GER,GER,-1.3079441785812378,-2.9495186805725098,0.23883605003356934,7.222338676452637,-1.6424542665481567,1.3976714611053467,-1.4629530906677246,-2.005114793777466,0.8635890483856201,-2.3025598526000977,2.047278881072998
00092_0,2.0,2.0,FRE,FRE,-1.4403358697891235,-1.4006787538528442,7.094235897064209,0.9710509181022644,-2.2074506282806396,1.7435187101364136,-1.151395320892334,-2.306349515914917,1.271053433418274,-2.520040988922119,-0.56779545545578
00092_1,2.0,2.0,FRE,FRE,-2.135225296020508,-1.3151962757110596,6.135364532470703,5.005177021026611,-1.7566128969192505,0.6932008266448975,-1.07630455493927,-2.5206944942474365,0.21209877729415894,-2.5785746574401855,-1.3031209707260132
00092_2,2.0,2.0,FRE,FRE,-0.9025377035140991,-1.8357232809066772,7.926472187042236,0.5323798656463623,-1.0486829280853271,-0.7500102519989014,-2.1134510040283203,-2.180737257003784,2.141004800796509,-2.14437198638916,-0.38744640350341797
00108_0,5.0,3.0,ITA,GER,-1.1169354915618896,-2.977884292602539,-0.20661593973636627,6.396961212158203,-1.1065168380737305,2.2421391010284424,-1.2630523443222046,-2.8599884510040283,0.7887052297592163,-0.20126187801361084,-0.6275214552879333
00108_1,5.0,5.0,ITA,ITA,-1.62895667552948,-1.172873616218567,0.6045671105384827,-1.5337762832641602,-2.4536399841308594,8.22502326965332,0.6356948018074036,-1.2995702028274536,1.5025255680084229,-0.7314555048942566,-1.59007728099823
00123_0,6.0,1.0,JPN,CHI,-0.8419488072395325,3.2262163162231445,-2.1311731338500977,-0.5554616451263428,0.19417542219161987,-2.0284953117370605,1.3992496728897095,2.5651371479034424,-2.421086072921753,1.2061381340026855,-0.3525071144104004
00123_1,6.0,6.0,JPN,JPN,1.1138108968734741,2.302581548690796,-2.935415267944336,-3.1285128593444824,-0.3760436475276947,-2.708012819290161,3.8018722534179688,3.5886383056640625,-1.7089662551879883,-0.9766223430633545,1.3297215700149536
00123_2,6.0,6.0,JPN,JPN,0.968865156173706,0.32861727476119995,-2.7774996757507324,1.4969764947891235,-0.9562088251113892,-0.9545560479164124,3.2317185401916504,0.821087658405304,-2.508565664291382,0.270506352186203,-0.43638336658477783
00140_0,10.0,10.0,TUR,TUR,-1.2282297611236572,-0.7252193689346313,-1.5766429901123047,-0.26319870352745056,-0.33883893489837646,-1.6301592588424683,-1.4848569631576538,0.1791219413280487,-1.2964565753936768,-0.46440863609313965,9.041738510131836
00140_1,10.0,10.0,TUR,TUR,-1.1263445615768433,-1.8620615005493164,0.22037628293037415,-1.513692855834961,0.08174070715904236,-1.330379605293274,-1.4593790769577026,-1.006115436553955,-0.598962664604187,0.07467678189277649,8.512296676635742
00140_2,10.0,10.0,TUR,TUR,0.6260765790939331,-0.6229861378669739,-0.6915521025657654,-3.5399093627929688,1.8338549137115479,-0.03791395574808121,-0.7464904189109802,0.15968267619609833,-2.9230868816375732,1.8267158269882202,5.366763591766357
00144_0,7.0,6.0,KOR,JPN,3.6645870208740234,-0.910290002822876,-0.5519072413444519,-1.8799943923950195,-2.5350773334503174,-1.9182406663894653,5.22028923034668,1.7724668979644775,-1.3059475421905518,-1.923196792602539,-0.779842734336853
00144_1,7.0,7.0,KOR,KOR,-1.3731483221054077,-0.1259976625442505,-2.0093533992767334,-2.365029811859131,-2.4462928771972656,-1.7764575481414795,2.070598602294922,7.553364276885986,-0.6266523599624634,-1.7129323482513428,2.508143186569214
00144_2,7.0,7.0,KOR,KOR,-2.0634891986846924,-2.6920433044433594,0.650031328201294,-0.40668317675590515,-3.078382968902588,0.18800295889377594,3.903350353240967,5.228501796722412,-0.10881194472312927,-2.6338181495666504,0.4267706871032715
00144_3,7.0,1.0,KOR,CHI,1.1920030117034912,5.652763843536377,-2.282559394836426,-2.3805317878723145,-1.647118091583252,-1.8501065969467163,1.0755559206008911,4.875637531280518,-1.599757194519043,-1.4797018766403198,-0.38247233629226685
00145_0,9.0,9.0,TEL,TEL,-0.9248262643814087,-2.408214569091797,-1.5425293445587158,-1.0132402181625366,3.824084520339966,0.12462121248245239,-0.35642537474632263,-1.7424063682556152,-1.832885980606079,7.853626251220703,-2.2548887729644775
00145_1,9.0,9.0,TEL,TEL,-0.11844577640295029,-3.1171531677246094,-0.33553412556648254,-0.2879159450531006,2.5985560417175293,0.8230643272399902,-0.8025155067443848,-1.6422263383865356,0.9639002084732056,5.372779846191406,-3.161472797393799
00145_2,9.0,4.0,TEL,HIN,2.199659585952759,-2.1869373321533203,0.8632021546363831,-1.5090779066085815,5.228779315948486,-0.7184963226318359,-1.7867982387542725,-2.035590648651123,-1.9278550148010254,4.4624457359313965,-2.872001886367798
00145_3,9.0,4.0,TEL,HIN,-0.8814087510108948,-0.3550466299057007,-1.1670042276382446,-0.5293315649032593,8.21235466003418,-2.2173423767089844,-1.6894638538360596,-1.45132577419281,-1.9665958881378174,2.962784767150879,-1.4814399480819702
00155_0,8.0,0.0,SPA,ARA,6.641195297241211,-2.9116902351379395,0.5775462985038757,-1.6370437145233154,-0.8096416592597961,-1.2004624605178833,-1.1492483615875244,-2.1938629150390625,3.2317917346954346,0.1861651986837387,-1.5511034727096558
00155_1,8.0,8.0,SPA,SPA,0.5601915717124939,-2.7278261184692383,0.640279233455658,-0.40160414576530457,-1.9050195217132568,3.431683301925659,-2.441652297973633,-2.110262393951416,7.59104585647583,-1.6808909177780151,-0.3405783176422119
00155_2,8.0,8.0,SPA,SPA,2.378899097442627,-1.8459184169769287,-0.4250671863555908,-0.6550626158714294,-1.0308220386505127,-0.10162566602230072,-1.7595025300979614,-1.2178990840911865,7.9043707847595215,-1.3273409605026245,-2.1840271949768066
00155_3,8.0,8.0,SPA,SPA,-0.7843343019485474,-1.6364140510559082,-0.5076848268508911,-0.12929567694664001,-1.8747248649597168,2.7667973041534424,-1.7298624515533447,-1.4079214334487915,8.206680297851562,-1.3603142499923706,-1.470630168914795
00158_0,2.0,5.0,FRE,ITA,-1.5715389251708984,-2.7084782123565674,4.883182525634766,-0.12675070762634277,-2.6019914150238037,5.541797637939453,-1.6951767206192017,-2.2677085399627686,4.378323554992676,-1.7027407884597778,-1.96188223361969
00158_1,2.0,2.0,FRE,FRE,-0.8046406507492065,-2.4273626804351807,7.566135406494141,-1.6495909690856934,-1.286400556564331,2.7410922050476074,-1.4274299144744873,-1.791030764579773,0.25957560539245605,-1.3348019123077393,-0.30633169412612915
00158_2,2.0,5.0,FRE,ITA,-2.432342767715454,-1.5329666137695312,5.269983291625977,0.36679917573928833,-2.8591268062591553,5.547657012939453,-1.344639539718628,-2.3179941177368164,2.685053825378418,-2.2061190605163574,-1.0814378261566162
00178_0,9.0,9.0,TEL,TEL,-1.190787672996521,-1.5049340724945068,-1.7706513404846191,-1.3176484107971191,5.521325588226318,-0.9792070388793945,-0.9178532958030701,-1.5285950899124146,-2.2834537029266357,7.547124862670898,-1.8131531476974487
00178_1,9.0,9.0,TEL,TEL,0.48498350381851196,-1.9231764078140259,-2.3746140003204346,-1.5859235525131226,5.6267008781433105,-1.976325511932373,-1.5060100555419922,-1.110257863998413,-2.5370121002197266,6.873344421386719,-0.005032720509916544
00178_2,9.0,9.0,TEL,TEL,-1.3227425813674927,-1.8485691547393799,-2.5021095275878906,-1.0562331676483154,5.240458965301514,-1.2685822248458862,-1.449178695678711,-1.644240140914917,-2.2844483852386475,7.281012535095215,0.8678681254386902
00178_3,9.0,4.0,TEL,HIN,-2.550058603286743,-0.1958610564470291,-2.037429094314575,-1.3187016248703003,5.162987232208252,-1.949194073677063,-1.4580039978027344,0.7503142356872559,-3.341202974319458,4.730866432189941,2.480788469314575
00197_0,1.0,1.0,CHI,CHI,-1.1390804052352905,8.449159622192383,-1.1859307289123535,-1.187214970588684,-0.3456934988498688,-1.6786577701568604,1.116695523262024,0.8118847608566284,-1.7162307500839233,-1.2663174867630005,-1.7863184213638306
00197_1,1.0,7.0,CHI,KOR,-0.26254168152809143,4.010746955871582,-1.6981806755065918,-2.1698193550109863,-0.6893982887268066,-2.0358221530914307,2.9712281227111816,4.344387531280518,-3.1908206939697266,1.4499109983444214,-2.6780574321746826
00197_2,1.0,1.0,CHI,CHI,-0.290639191865921,6.509199142456055,-0.6228095889091492,-1.0972660779953003,-2.391950845718384,-1.5057146549224854,2.7062230110168457,2.9079740047454834,-1.5784597396850586,-2.5214033126831055,-1.996548056602478
00197_3,1.0,1.0,CHI,CHI,-0.9896918535232544,7.925049781799316,-1.4783811569213867,-2.0069520473480225,-0.5035773515701294,-1.4592541456222534,0.6967379450798035,2.0504209995269775,-2.5767760276794434,-0.3079615831375122,-1.0997356176376343
00215_0,7.0,7.0,KOR,KOR,-0.37632274627685547,0.28464528918266296,-0.6113756895065308,-1.0175600051879883,-0.7902947664260864,-1.6080933809280396,-0.47266069054603577,7.796426296234131,-0.6028687357902527,-1.5195025205612183,-0.847869336605072
00215_1,7.0,7.0,KOR,KOR,-1.5654679536819458,0.7418310642242432,-0.9169197082519531,-1.2160086631774902,-1.9546704292297363,-1.6940490007400513,2.265498638153076,8.473968505859375,-1.6618191003799438,-1.8143080472946167,-0.9547061324119568
00215_2,7.0,10.0,KOR,TUR,-0.1813603788614273,1.4896647930145264,3.5029983520507812,-1.4574389457702637,-1.0191047191619873,-0.6052684783935547,-2.9404163360595703,-1.3451642990112305,-0.48096963763237,-2.1949973106384277,5.624285697937012
00215_3,7.0,7.0,KOR,KOR,1.304748773574829,1.7619396448135376,-0.06714601814746857,-2.4388227462768555,-3.066864490509033,0.6706777811050415,0.7672109603881836,6.034938335418701,-0.5593706369400024,-2.741903781890869,-1.1027048826217651
00241_0,4.0,4.0,HIN,HIN,-1.541439175605774,-0.6935603618621826,-1.666855812072754,-0.8074427247047424,7.86364221572876,-1.500925898551941,-1.785692811012268,-1.7232509851455688,-1.8632471561431885,4.683913707733154,-1.3022431135177612
00241_1,4.0,4.0,HIN,HIN,-0.8061871528625488,-1.5111290216445923,-1.9036232233047485,-1.4432744979858398,7.247915267944336,-1.8498327732086182,-1.648410439491272,-1.6619572639465332,-2.0850203037261963,6.038341522216797,-0.5749327540397644
00241_2,4.0,8.0,HIN,SPA,2.0185468196868896,-3.708951950073242,1.9382009506225586,0.29111671447753906,-0.4274222254753113,-0.15920118987560272,-2.9764604568481445,-1.2436422109603882,6.062887668609619,-1.4129445552825928,-0.39257025718688965
00241_3,4.0,4.0,HIN,HIN,-1.3405565023422241,-0.9076151847839355,-1.3298650979995728,-0.2310272455215454,7.946919918060303,-1.6890946626663208,-1.8284279108047485,-1.4608618021011353,-2.57118821144104,3.8580663204193115,-1.1407254934310913
00265_0,8.0,8.0,SPA,SPA,-0.4071916937828064,-1.2853500843048096,-0.9870544075965881,-1.147533655166626,-1.500752329826355,1.393717646598816,-1.5410239696502686,-0.719307541847229,8.23281478881836,-1.0128670930862427,-1.14319908618927
00265_1,8.0,8.0,SPA,SPA,-0.8876556754112244,-2.312319755554199,2.2893028259277344,-0.21906110644340515,-1.1757287979125977,0.9131492376327515,-2.705557346343994,-2.1003572940826416,7.670711517333984,-1.953839659690857,0.7035772800445557
00265_2,8.0,5.0,SPA,ITA,-0.622938334941864,-1.353584885597229,-1.1516063213348389,-0.468059778213501,-1.968742847442627,6.895993709564209,1.8722842931747437,-2.067145586013794,1.131819248199463,0.02963116578757763,-1.8502851724624634
00282_0,10.0,10.0,TUR,TUR,1.9365471601486206,-2.181199550628662,2.5070958137512207,-0.8217178583145142,-2.3685548305511475,-0.2334217131137848,-1.4989125728607178,-1.659309983253479,1.087260365486145,-2.513917922973633,4.83043909072876
00282_1,10.0,10.0,TUR,TUR,-1.1863020658493042,-2.4666504859924316,-1.6516485214233398,-1.564957618713379,-1.023423194885254,-1.8722337484359741,0.9999838471412659,4.342108249664307,-1.214859962463379,-0.5843898057937622,6.344008445739746
00289_0,0.0,4.0,ARA,HIN,2.6657931804656982,2.0534472465515137,-1.3755624294281006,-1.5206282138824463,3.0817298889160156,-4.456838607788086,-0.7395068407058716,-0.24494579434394836,-2.6896305084228516,1.4781450033187866,1.5039275884628296
00289_1,0.0,1.0,ARA,CHI,0.3309209942817688,6.022487640380859,-0.6074911952018738,-0.5687816739082336,-0.5751668214797974,-1.4902466535568237,-1.093346118927002,1.7383829355239868,-2.3028929233551025,-2.6403160095214844,2.1041152477264404
00289_2,0.0,6.0,ARA,JPN,3.729398488998413,-0.9874577522277832,-0.7119122743606567,-1.5404722690582275,-2.6734087467193604,-0.7518148422241211,4.445507049560547,0.6858123540878296,-1.6745758056640625,-0.34931397438049316,-0.585573673248291
00289_3,0.0,0.0,ARA,ARA,5.106858730316162,4.967788219451904,-1.507535457611084,-2.493741512298584,-0.5676061511039734,-2.7567384243011475,-1.426507830619812,-0.08563839644193649,-0.9012868404388428,-0.7720152139663696,0.5709772706031799
00290_0,4.0,4.0,HIN,HIN,-0.52431720495224,-0.9354366064071655,-1.8237082958221436,-1.2547743320465088,8.142749786376953,-2.0224220752716064,-1.9280897378921509,-1.5816348791122437,-2.3350555896759033,4.647092819213867,-0.8010186553001404
00290_1,4.0,4.0,HIN,HIN,-0.9928404688835144,-0.7176838517189026,-1.4657262563705444,-1.534559965133667,7.407349109649658,-2.0602054595947266,-1.7095845937728882,-1.550969123840332,-2.4492082595825195,5.243638038635254,-0.7113835215568542
00290_2,4.0,4.0,HIN,HIN,-0.9659055471420288,-0.49746081233024597,-1.376981496810913,-0.5579800605773926,8.085057258605957,-1.8971558809280396,-1.7598460912704468,-1.3468629121780396,-1.9390795230865479,2.910562038421631,-1.3410617113113403
00293_0,0.0,0.0,ARA,ARA,5.112938404083252,-1.6753910779953003,-1.082001805305481,0.9393980503082275,-2.3212215900421143,-2.278327465057373,-0.19395515322685242,0.07452735304832458,-0.3776516914367676,-2.4583921432495117,3.7176401615142822
00293_1,0.0,0.0,ARA,ARA,6.869955539703369,-1.1660351753234863,-0.31398534774780273,-0.1706216037273407,-2.5401880741119385,-2.8448636531829834,0.8593987226486206,0.09832721948623657,0.8838648796081543,-2.7273504734039307,-0.015753300860524178
00301_0,8.0,8.0,SPA,SPA,-2.6608903408050537,-1.8654210567474365,-1.3919498920440674,1.731647253036499,0.2837059199810028,0.7701783180236816,0.21462494134902954,1.434733510017395,4.366367340087891,-1.9033582210540771,-1.375964641571045
00301_1,8.0,8.0,SPA,SPA,-0.15905924141407013,-2.524613857269287,-0.282112181186676,0.649855375289917,-0.6922215223312378,1.6882094144821167,-2.2953145503997803,-1.6603481769561768,7.700292110443115,-0.7557212710380554,-1.7509475946426392
00301_2,8.0,8.0,SPA,SPA,-2.0006473064422607,-1.9175809621810913,-0.23376522958278656,-0.014749753288924694,-1.7119276523590088,1.7080754041671753,-1.289771318435669,-0.7952256202697754,7.951892375946045,-1.2875031232833862,-0.1515408307313919
00303_0,6.0,6.0,JPN,JPN,-0.6187387704849243,-0.13995659351348877,1.5335283279418945,-2.613251209259033,-3.10721755027771,-0.6166257262229919,6.355913162231445,0.9234346747398376,-0.7635257244110107,-1.60061514377594,-1.0656336545944214
00303_1,6.0,10.0,JPN,TUR,1.449744462966919,3.2920093536376953,-2.61181640625,-3.869258165359497,-3.1291627883911133,-0.7243098020553589,1.5210275650024414,2.613079786300659,0.06727159768342972,-1.7608864307403564,3.647045850753784
00303_2,6.0,7.0,JPN,KOR,-2.085970640182495,-0.5729617476463318,-0.7429021000862122,-1.0524770021438599,-0.6943038105964661,-1.2533608675003052,1.363771915435791,7.910065174102783,-0.9917962551116943,-1.1743667125701904,-1.166414499282837
00303_3,6.0,7.0,JPN,KOR,-1.7189596891403198,0.3119454085826874,-2.0007925033569336,-2.7032470703125,-1.4056015014648438,-1.3223096132278442,2.3261709213256836,7.292316913604736,-1.8603625297546387,-0.768837034702301,1.9231022596359253
00304_0,2.0,2.0,FRE,FRE,1.088659405708313,-1.701982855796814,7.673001766204834,-2.204528331756592,-1.5548200607299805,0.27149707078933716,-2.0490734577178955,-1.8969484567642212,1.971596121788025,-1.7271312475204468,-0.5330557227134705
00304_1,2.0,2.0,FRE,FRE,-0.08347585797309875,-2.577631950378418,7.050250053405762,-0.17410433292388916,-2.227078676223755,1.1277992725372314,-2.3679466247558594,-1.527843952178955,3.5371358394622803,-2.70819091796875,0.13068394362926483
00304_2,2.0,2.0,FRE,FRE,1.357033133506775,-1.6999998092651367,3.6115942001342773,0.7063292264938354,-4.258376598358154,3.163706064224243,-1.1752917766571045,0.14695826172828674,1.8614416122436523,-3.346740245819092,-0.6987586617469788
00304_3,2.0,2.0,FRE,FRE,-0.10345513373613358,-1.352177381515503,8.29364013671875,-0.09466341137886047,-1.224421501159668,0.5643924474716187,-1.7017912864685059,-1.6797254085540771,0.6566404700279236,-2.0229358673095703,-1.9804344177246094
00307_0,6.0,6.0,JPN,JPN,-1.2595616579055786,0.7758249044418335,-1.9167768955230713,-2.1746792793273926,-1.806194543838501,-1.1874886751174927,7.504470348358154,2.667919874191284,-1.6386682987213135,-0.9975264668464661,-1.0035091638565063
00307_1,6.0,6.0,JPN,JPN,-2.507153272628784,1.9160947799682617,-1.7071444988250732,-1.8512026071548462,-1.99617338180542,-1.2197643518447876,5.96431303024292,3.934886932373047,-2.213510274887085,-1.6180752515792847,0.8678269386291504
00307_2,6.0,6.0,JPN,JPN,-1.7327322959899902,-1.6082476377487183,-1.1201821565628052,-2.068856716156006,-2.1725056171417236,-0.8752570152282715,7.063048362731934,3.833101272583008,-1.827526330947876,-0.2812746465206146,-0.4652611017227173
00333_0,6.0,6.0,JPN,JPN,-0.8331843614578247,-0.34908565878868103,-1.0142239332199097,-1.44195556640625,-1.2056522369384766,-0.3135146200656891,7.408687114715576,0.03881089761853218,-2.365483045578003,-0.19235634803771973,-1.3382211923599243
00333_1,6.0,6.0,JPN,JPN,-2.131577253341675,-2.0509297847747803,0.07803897559642792,-1.3762445449829102,-1.8382010459899902,-0.7729600667953491,6.970787525177002,3.9214675426483154,-1.729973554611206,-1.0310496091842651,-1.5578854084014893
00333_2,6.0,7.0,JPN,KOR,-2.862006664276123,2.505916118621826,-0.4738633930683136,-1.341160774230957,-1.882871150970459,-1.670486330986023,2.4845523834228516,7.4330058097839355,-1.5461666584014893,-1.8916453123092651,-1.2530462741851807
00333_3,6.0,7.0,JPN,KOR,-0.1835632026195526,0.2398410141468048,-1.0977473258972168,-1.3079936504364014,-3.6867878437042236,-2.5165903568267822,4.016987323760986,4.760050296783447,-1.1004389524459839,-2.1173830032348633,2.4127132892608643
00347_0,8.0,8.0,SPA,SPA,-0.36930012702941895,-2.5700418949127197,1.3021225929260254,2.4897196292877197,-1.7594860792160034,1.9359091520309448,-2.1759653091430664,-1.5064600706100464,7.273496150970459,-2.026367664337158,-2.0359303951263428
00347_1,8.0,8.0,SPA,SPA,-2.2396838665008545,-2.2304770946502686,2.699263572692871,0.9905028343200684,-1.3396193981170654,2.668978691101074,-2.1858160495758057,-1.2403278350830078,6.953813076019287,-2.0352885723114014,-1.5487680435180664
00347_2,8.0,8.0,SPA,SPA,-1.5534920692443848,-1.1997226476669312,1.5799777507781982,1.521432638168335,-1.6987237930297852,0.21048285067081451,-1.0282763242721558,-0.6642974019050598,6.863165378570557,-2.472649335861206,-1.6655725240707397
00347_3,8.0,3.0,SPA,GER,-0.6155012845993042,-3.943737030029297,0.25672271847724915,4.3088884353637695,-0.8387524485588074,3.813887357711792,-1.8206088542938232,-2.0892257690429688,4.221545696258545,-0.8613433837890625,-2.2489147186279297
00350_0,1.0,10.0,CHI,TUR,-2.053734064102173,3.0939884185791016,-1.7269082069396973,-0.8036915063858032,-1.416646957397461,-1.7699917554855347,-0.35648438334465027,2.8792269229888916,-2.012661933898926,-1.9344695806503296,6.395808219909668
00350_1,1.0,10.0,CHI,TUR,-1.062007188796997,-0.3873905837535858,-0.2346722036600113,-1.6192381381988525,-0.49600884318351746,-0.283394455909729,-1.9850332736968994,-0.6869655251502991,0.7508794069290161,-1.567435622215271,7.6723313331604
00350_2,1.0,7.0,CHI,KOR,-0.8556243181228638,3.5331802368164062,-1.4868687391281128,-2.7645163536071777,-2.6423392295837402,-2.2647616863250732,3.2278249263763428,7.12620735168457,-2.2167069911956787,-1.6772111654281616,-0.34281259775161743
00350_3,1.0,1.0,CHI,CHI,-0.6614255309104919,7.620305061340332,-0.3696066439151764,-1.4422752857208252,-2.2320334911346436,-1.3455100059509277,-0.5048002600669861,2.7120869159698486,-1.5519766807556152,-2.785135507583618,1.0536670684814453
