guid,label,output
CaffeinatedBeaver_chunk1_1,Romanian,Turkish
CaffeinatedBeaver_chunk1_2,Romanian,French
CaffeinatedBeaver_chunk1_3,Romanian,Russian
CaffeinatedBeaver_chunk2_0,Romanian,Croatian
CaffeinatedBeaver_chunk2_1,Romanian,Turkish
CaffeinatedBeaver_chunk2_2,Romanian,Estonian
CaffeinatedBeaver_chunk2_3,Romanian,Bulgarian
CaffeinatedBeaver_chunk3_0,Romanian,Romanian
CaffeinatedBeaver_chunk3_1,Romanian,Bulgarian
CaffeinatedBeaver_chunk3_2,Romanian,Bulgarian
CaffeinatedBeaver_chunk3_3,Romanian,Slovenian
Carrotman_chunk1_0,Greek,German
Carrotman_chunk1_1,Greek,Greek
Carrotman_chunk1_2,Greek,Bulgarian
Carrotman_chunk1_3,Greek,Bulgarian
Chadomir_chunk1_0,Serbian,Serbian
Chadomir_chunk1_1,Serbian,Croatian
Chadomir_chunk1_2,Serbian,Croatian
Chadomir_chunk1_3,Serbian,Serbian
Chadomir_chunk1_4,Serbian,Serbian
Chieftah_chunk1_0,Lithuanian,Slovenian
Chieftah_chunk1_1,Lithuanian,Lithuanian
Chieftah_chunk1_2,Lithuanian,Lithuanian
Chieftah_chunk1_3,Lithuanian,Czech
Chieftah_chunk2_0,Lithuanian,Lithuanian
Chieftah_chunk2_1,Lithuanian,Lithuanian
Chieftah_chunk2_2,Lithuanian,Lithuanian
Chieftah_chunk3_0,Lithuanian,Lithuanian
Chieftah_chunk3_1,Lithuanian,Lithuanian
Chieftah_chunk3_2,Lithuanian,Lithuanian
ConspicuousPineapple_chunk1_0,French,French
ConspicuousPineapple_chunk1_1,French,English
ConspicuousPineapple_chunk1_2,French,French
ConspicuousPineapple_chunk1_3,French,French
D3GM4N_chunk1_0,Croatian,Croatian
D3GM4N_chunk1_1,Croatian,Serbian
D3GM4N_chunk1_2,Croatian,Serbian
D3GM4N_chunk2_0,Croatian,Serbian
D3GM4N_chunk2_1,Croatian,Serbian
D3GM4N_chunk2_2,Croatian,Bulgarian
D3GM4N_chunk2_3,Croatian,Russian
D3GM4N_chunk3_0,Croatian,Serbian
D3GM4N_chunk3_1,Croatian,English
D3GM4N_chunk3_2,Croatian,Polish
DefenestrationPraha_chunk1_0,Czech,Bulgarian
DefenestrationPraha_chunk1_1,Czech,Bulgarian
DefenestrationPraha_chunk1_2,Czech,Bulgarian
DefenestrationPraha_chunk1_3,Czech,Slovenian
DefenestrationPraha_chunk2_0,Czech,French
DefenestrationPraha_chunk2_1,Czech,Romanian
DefenestrationPraha_chunk2_2,Czech,Bulgarian
DefenestrationPraha_chunk2_3,Czech,Czech
DefenestrationPraha_chunk3_0,Czech,French
DefenestrationPraha_chunk3_1,Czech,German
DefenestrationPraha_chunk3_2,Czech,German
DefenestrationPraha_chunk3_3,Czech,Dutch
DerGuteFeind_chunk1_0,German,German
DerGuteFeind_chunk1_1,German,Italian
DerGuteFeind_chunk1_2,German,Croatian
DerGuteFeind_chunk2_0,German,German
DerGuteFeind_chunk2_1,German,German
DerGuteFeind_chunk2_2,German,Greek
DerGuteFeind_chunk3_0,German,Finish
DerGuteFeind_chunk3_1,German,German
DerGuteFeind_chunk3_2,German,Czech
Detharon_chunk1_0,Polish,Polish
Detharon_chunk1_1,Polish,Czech
Detharon_chunk1_2,Polish,Polish
Detharon_chunk1_3,Polish,Dutch
Detharon_chunk2_0,Polish,Polish
Detharon_chunk2_1,Polish,Polish
Detharon_chunk2_2,Polish,German
Detharon_chunk2_3,Polish,Polish
DetlefKroeze_chunk1_0,Dutch,Bulgarian
DetlefKroeze_chunk1_1,Dutch,Finish
DetlefKroeze_chunk1_2,Dutch,Russian
DetlefKroeze_chunk1_3,Dutch,Estonian
DetlefKroeze_chunk2_0,Dutch,Estonian
DetlefKroeze_chunk2_1,Dutch,French
DetlefKroeze_chunk2_2,Dutch,Turkish
DetlefKroeze_chunk2_3,Dutch,Turkish
DetlefKroeze_chunk2_4,Dutch,Turkish
DetlefKroeze_chunk2_5,Dutch,Turkish
DetlefKroeze_chunk3_0,Dutch,Swedish
DetlefKroeze_chunk3_1,Dutch,Russian
DetlefKroeze_chunk3_2,Dutch,Polish
DetlefKroeze_chunk3_3,Dutch,German
DevilSauron_chunk1_0,Czech,Czech
DevilSauron_chunk1_1,Czech,Czech
DevilSauron_chunk1_2,Czech,Czech
DevilSauron_chunk1_3,Czech,Polish
DevilSauron_chunk2_0,Czech,Czech
DevilSauron_chunk2_1,Czech,Czech
DevilSauron_chunk2_2,Czech,Czech
DevilSauron_chunk2_3,Czech,Czech
DevilSauron_chunk3_0,Czech,Czech
DevilSauron_chunk3_1,Czech,Czech
DevilSauron_chunk3_2,Czech,English
DevilSauron_chunk3_3,Czech,Czech
Dofalol_chunk1_0,Croatian,Croatian
Dofalol_chunk1_1,Croatian,Croatian
Dofalol_chunk1_2,Croatian,Croatian
Dofalol_chunk1_3,Croatian,Croatian
Dofalol_chunk1_4,Croatian,Croatian
Dotdotslash_bg_chunk1_0,Bulgarian,Bulgarian
Dotdotslash_bg_chunk1_1,Bulgarian,Bulgarian
Dotdotslash_bg_chunk1_2,Bulgarian,Bulgarian
Dotdotslash_bg_chunk1_3,Bulgarian,Bulgarian
Dr_Gage_chunk1_0,Spanish,Spanish
Dr_Gage_chunk1_1,Spanish,Estonian
Dr_Gage_chunk1_2,Spanish,Spanish
Dr_Gage_chunk1_3,Spanish,Spanish
Dr_Gage_chunk1_4,Spanish,Spanish
Dr_Gage_chunk2_0,Spanish,Spanish
Dr_Gage_chunk2_1,Spanish,Spanish
Dr_Gage_chunk2_2,Spanish,Bulgarian
Dr_Gage_chunk2_3,Spanish,Spanish
Dr_Gage_chunk2_4,Spanish,German
E_mE_chunk1_0,German,German
E_mE_chunk1_1,German,English
E_mE_chunk1_2,German,English
E_mE_chunk1_3,German,Spanish
E_mE_chunk1_4,German,Russian
E_mE_chunk2_0,German,German
E_mE_chunk2_1,German,English
E_mE_chunk2_2,German,Bulgarian
E_mE_chunk2_3,German,Dutch
E_mE_chunk2_4,German,English
Erciyas_chunk1_0,Turkish,Turkish
Erciyas_chunk1_1,Turkish,Turkish
Erisadesu_chunk1_0,Greek,Greek
Erisadesu_chunk1_1,Greek,Greek
Erisadesu_chunk1_2,Greek,Greek
Erisadesu_chunk1_3,Greek,Greek
Erisadesu_chunk1_4,Greek,Swedish
Erisadesu_chunk2_0,Greek,Greek
Erisadesu_chunk2_1,Greek,Greek
Erisadesu_chunk2_2,Greek,Romanian
Erisadesu_chunk2_3,Greek,Serbian
Erisadesu_chunk3_0,Greek,Greek
Erisadesu_chunk3_1,Greek,Slovenian
Erisadesu_chunk3_2,Greek,Slovenian
Erisadesu_chunk3_3,Greek,German
Erisadesu_chunk3_4,Greek,Greek
Erisadesu_chunk3_5,Greek,Greek
Eryemil_chunk1_0,Spanish,Portuguese
Eryemil_chunk1_1,Spanish,English
Eryemil_chunk1_2,Spanish,English
Eryemil_chunk1_3,Spanish,Czech
Eryemil_chunk1_4,Spanish,Croatian
Eryemil_chunk2_0,Spanish,Spanish
Eryemil_chunk2_1,Spanish,English
Eryemil_chunk2_2,Spanish,Hungarian
Eryemil_chunk2_3,Spanish,Croatian
Eryemil_chunk3_0,Spanish,English
Eryemil_chunk3_1,Spanish,English
Eryemil_chunk3_2,Spanish,German
Eryemil_chunk3_3,Spanish,Serbian
ExWei_chunk1_0,Estonian,Estonian
ExWei_chunk1_1,Estonian,Estonian
ExWei_chunk1_2,Estonian,Estonian
ExWei_chunk1_3,Estonian,Russian
ExWei_chunk2_0,Estonian,Estonian
ExWei_chunk2_1,Estonian,Russian
ExWei_chunk2_2,Estonian,Russian
ExWei_chunk2_3,Estonian,Russian
ExWei_chunk3_0,Estonian,Estonian
ExWei_chunk3_1,Estonian,Hungarian
ExWei_chunk3_2,Estonian,Estonian
FLAME_JK_PERMBAN_chunk1_0,Hungarian,Hungarian
FLAME_JK_PERMBAN_chunk1_1,Hungarian,Hungarian
FLAME_JK_PERMBAN_chunk1_2,Hungarian,Hungarian
FLAME_JK_PERMBAN_chunk2_0,Hungarian,Hungarian
FLAME_JK_PERMBAN_chunk2_1,Hungarian,Czech
FLAME_JK_PERMBAN_chunk2_2,Hungarian,Hungarian
FLAME_JK_PERMBAN_chunk3_0,Hungarian,Hungarian
FLAME_JK_PERMBAN_chunk3_1,Hungarian,Hungarian
FLAME_JK_PERMBAN_chunk3_2,Hungarian,Czech
FLAME_JK_PERMBAN_chunk3_3,Hungarian,Hungarian
Faliceer_chunk1_0,Polish,Swedish
Faliceer_chunk1_1,Polish,English
Faliceer_chunk1_2,Polish,German
Farade_chunk1_0,Finish,Finish
Farade_chunk1_1,Finish,Finish
Farade_chunk1_2,Finish,Finish
Farade_chunk1_3,Finish,Italian
FirstSwordOfBravoos_chunk1_0,Polish,Polish
FirstSwordOfBravoos_chunk1_1,Polish,Polish
FirstSwordOfBravoos_chunk1_2,Polish,Polish
FirstSwordOfBravoos_chunk1_3,Polish,Lithuanian
FlyingChainsaw_chunk1_0,Dutch,Dutch
FlyingChainsaw_chunk1_1,Dutch,Dutch
FlyingChainsaw_chunk1_2,Dutch,Dutch
FlyingChainsaw_chunk1_3,Dutch,Dutch
FlyingChainsaw_chunk2_0,Dutch,English
FlyingChainsaw_chunk2_1,Dutch,English
FlyingChainsaw_chunk2_2,Dutch,Dutch
FlyingChainsaw_chunk2_3,Dutch,Dutch
Frazeri_chunk1_0,Finish,Norwegian
Frazeri_chunk1_1,Finish,German
Frazeri_chunk1_2,Finish,Czech
Frazeri_chunk2_0,Finish,German
Frazeri_chunk2_1,Finish,Turkish
Frazeri_chunk2_2,Finish,German
Frazeri_chunk3_0,Finish,German
Frazeri_chunk3_1,Finish,Czech
Frazeri_chunk3_2,Finish,Lithuanian
FweeSpeech_chunk1_0,English,Turkish
FweeSpeech_chunk1_1,English,Turkish
FweeSpeech_chunk1_2,English,Greek
FweeSpeech_chunk1_3,English,English
FweeSpeech_chunk2_0,English,English
FweeSpeech_chunk2_1,English,Slovenian
FweeSpeech_chunk2_2,English,Bulgarian
FweeSpeech_chunk2_3,English,Czech
FweeSpeech_chunk3_0,English,Turkish
FweeSpeech_chunk3_1,English,French
FweeSpeech_chunk3_2,English,French
FweeSpeech_chunk3_3,English,Portuguese
FweeSpeech_chunk3_4,English,Turkish
GabeBlack_chunk1_0,Hungarian,Hungarian
GabeBlack_chunk1_1,Hungarian,Romanian
GabeBlack_chunk1_2,Hungarian,Spanish
Gin_Alley_Legend_chunk1_0,Swedish,Swedish
Gin_Alley_Legend_chunk1_1,Swedish,Swedish
Gin_Alley_Legend_chunk1_2,Swedish,Lithuanian
Gin_Alley_Legend_chunk1_3,Swedish,German
Gin_Alley_Legend_chunk2_0,Swedish,Swedish
Gin_Alley_Legend_chunk2_1,Swedish,Swedish
Gin_Alley_Legend_chunk2_2,Swedish,Swedish
Gin_Alley_Legend_chunk2_3,Swedish,Bulgarian
Gin_Alley_Legend_chunk2_4,Swedish,Swedish
Gin_Alley_Legend_chunk3_0,Swedish,German
Gin_Alley_Legend_chunk3_1,Swedish,Swedish
Gin_Alley_Legend_chunk3_2,Swedish,Swedish
Gin_Alley_Legend_chunk3_3,Swedish,Swedish
Gin_Alley_Legend_chunk3_4,Swedish,Finish
GloriousYardstick_chunk1_0,English,Bulgarian
GloriousYardstick_chunk1_1,English,French
GloriousYardstick_chunk1_2,English,Russian
GloriousYardstick_chunk2_0,English,Russian
GloriousYardstick_chunk2_1,English,Turkish
GloriousYardstick_chunk2_2,English,Bulgarian
GloriousYardstick_chunk2_3,English,Serbian
GloriousYardstick_chunk3_0,English,English
GloriousYardstick_chunk3_1,English,German
GloriousYardstick_chunk3_2,English,German
Gulvplanke_chunk1_0,Norwegian,Norwegian
Gulvplanke_chunk1_1,Norwegian,Swedish
Gulvplanke_chunk2_0,Norwegian,Norwegian
Gulvplanke_chunk2_1,Norwegian,Norwegian
Gulvplanke_chunk2_2,Norwegian,Czech
Gulvplanke_chunk3_0,Norwegian,Swedish
Gulvplanke_chunk3_1,Norwegian,German
Gulvplanke_chunk3_2,Norwegian,Norwegian
Heebicka_chunk1_0,Czech,Czech
Heebicka_chunk1_1,Czech,Czech
Heebicka_chunk1_2,Czech,Czech
Heebicka_chunk2_0,Czech,Czech
Heebicka_chunk2_1,Czech,Czech
Heebicka_chunk2_2,Czech,Croatian
Heebicka_chunk3_0,Czech,Czech
Heebicka_chunk3_1,Czech,Czech
Heebicka_chunk3_2,Czech,Polish
Heebicka_chunk3_3,Czech,Croatian
Heebicka_chunk3_4,Czech,Polish
Heiminator_chunk1_0,German,Greek
Heiminator_chunk1_1,German,Greek
Heiminator_chunk1_2,German,Greek
Heiminator_chunk1_3,German,German
Heiminator_chunk1_4,German,German
Heiminator_chunk1_5,German,Greek
Heiminator_chunk1_6,German,German
Heiminator_chunk2_0,German,Greek
Heiminator_chunk2_1,German,Greek
Heiminator_chunk2_2,German,German
Heiminator_chunk2_3,German,Greek
Heiminator_chunk2_4,German,Greek
Heiminator_chunk3_0,German,German
Heiminator_chunk3_1,German,German
Heiminator_chunk3_2,German,German
Heiminator_chunk3_3,German,German
Heiminator_chunk3_4,German,English
Herbacio_chunk1_0,Portuguese,Portuguese
Herbacio_chunk1_1,Portuguese,Portuguese
Herbacio_chunk1_2,Portuguese,Portuguese
Herbacio_chunk1_3,Portuguese,Portuguese
Herbacio_chunk1_4,Portuguese,Portuguese
Herbacio_chunk2_0,Portuguese,Portuguese
Herbacio_chunk2_1,Portuguese,Portuguese
Herbacio_chunk2_2,Portuguese,Portuguese
Herbacio_chunk2_3,Portuguese,Portuguese
Herbacio_chunk2_4,Portuguese,Portuguese
Herbacio_chunk2_5,Portuguese,Spanish
Herbacio_chunk3_0,Portuguese,Portuguese
Herbacio_chunk3_1,Portuguese,Portuguese
Herbacio_chunk3_2,Portuguese,Portuguese
Herbacio_chunk3_3,Portuguese,Portuguese
Herbacio_chunk3_4,Portuguese,Portuguese
Herbacio_chunk3_5,Portuguese,Portuguese
Herbacio_chunk3_6,Portuguese,Portuguese
Herbacio_chunk3_7,Portuguese,Czech
Hrzds_chunk1_0,Croatian,Croatian
Hrzds_chunk1_1,Croatian,Slovenian
Hrzds_chunk1_2,Croatian,Croatian
Hrzds_chunk1_3,Croatian,French
Hrzds_chunk1_4,Croatian,Croatian
Hrzds_chunk1_5,Croatian,Hungarian
IExpectYouToDie_chunk1_0,Lithuanian,Romanian
IExpectYouToDie_chunk1_1,Lithuanian,Greek
IExpectYouToDie_chunk1_2,Lithuanian,Greek
IExpectYouToDie_chunk1_3,Lithuanian,Russian
IExpectYouToDie_chunk1_4,Lithuanian,Russian
IExpectYouToDie_chunk2_0,Lithuanian,Lithuanian
IExpectYouToDie_chunk2_1,Lithuanian,Russian
IExpectYouToDie_chunk2_2,Lithuanian,Russian
IExpectYouToDie_chunk2_3,Lithuanian,Russian
IExpectYouToDie_chunk3_0,Lithuanian,Serbian
IExpectYouToDie_chunk3_1,Lithuanian,Greek
IExpectYouToDie_chunk3_2,Lithuanian,Lithuanian
IExpectYouToDie_chunk3_3,Lithuanian,Bulgarian
ImToki_chunk1_0,Lithuanian,Lithuanian
ImToki_chunk1_1,Lithuanian,Lithuanian
ImToki_chunk1_2,Lithuanian,Lithuanian
ImToki_chunk1_3,Lithuanian,Lithuanian
ImToki_chunk2_0,Lithuanian,Lithuanian
ImToki_chunk2_1,Lithuanian,Lithuanian
ImToki_chunk2_2,Lithuanian,Lithuanian
ImToki_chunk3_0,Lithuanian,Polish
ImToki_chunk3_1,Lithuanian,Russian
ImToki_chunk3_2,Lithuanian,Lithuanian
ImToki_chunk3_3,Lithuanian,Lithuanian
Imxset21_chunk1_0,German,Norwegian
Imxset21_chunk1_1,German,English
Imxset21_chunk1_2,German,German
Imxset21_chunk1_3,German,French
Imxset21_chunk2_0,German,Spanish
Imxset21_chunk2_1,German,German
Imxset21_chunk2_2,German,English
Imxset21_chunk2_3,German,French
Imxset21_chunk3_0,German,Dutch
Imxset21_chunk3_1,German,English
Imxset21_chunk3_2,German,Swedish
Imxset21_chunk3_3,German,Swedish
Imxset21_chunk3_4,German,Portuguese
Infinite_Toilet_chunk1_0,English,French
Infinite_Toilet_chunk1_1,English,English
Infinite_Toilet_chunk1_2,English,French
Infinite_Toilet_chunk1_3,English,English
Internetzhero_chunk1_0,English,Turkish
Internetzhero_chunk1_1,English,English
Internetzhero_chunk1_2,English,English
Internetzhero_chunk1_3,English,Turkish
Istencsaszar_chunk1_0,Hungarian,Hungarian
Istencsaszar_chunk1_1,Hungarian,Hungarian
Istencsaszar_chunk1_2,Hungarian,Hungarian
Istencsaszar_chunk2_0,Hungarian,Hungarian
Istencsaszar_chunk2_1,Hungarian,Hungarian
Istencsaszar_chunk2_2,Hungarian,Hungarian
Istencsaszar_chunk3_0,Hungarian,Serbian
Istencsaszar_chunk3_1,Hungarian,Serbian
Istencsaszar_chunk3_2,Hungarian,Hungarian
Istencsaszar_chunk3_3,Hungarian,Bulgarian
JMKraft_chunk1_0,Portuguese,Bulgarian
JMKraft_chunk1_1,Portuguese,Portuguese
JMKraft_chunk1_2,Portuguese,German
JMKraft_chunk1_3,Portuguese,German
JMKraft_chunk1_4,Portuguese,Swedish
Jesenice_chunk1_0,Slovenian,Bulgarian
Jesenice_chunk1_1,Slovenian,Slovenian
Jesenice_chunk1_2,Slovenian,Slovenian
Jesenice_chunk1_3,Slovenian,Croatian
Jesenice_chunk1_4,Slovenian,Croatian
Jesenice_chunk2_0,Slovenian,Croatian
Jesenice_chunk2_1,Slovenian,Croatian
Jesenice_chunk2_2,Slovenian,Slovenian
Jesenice_chunk2_3,Slovenian,Slovenian
Jesenice_chunk2_4,Slovenian,German
Jesenice_chunk2_5,Slovenian,Dutch
Kanariepietje_chunk1_0,Dutch,Dutch
Kanariepietje_chunk1_1,Dutch,German
Kanariepietje_chunk1_2,Dutch,Dutch
Kanariepietje_chunk1_3,Dutch,Slovenian
Kanariepietje_chunk2_0,Dutch,Dutch
Kanariepietje_chunk2_1,Dutch,Dutch
Kanariepietje_chunk2_2,Dutch,Dutch
Kanariepietje_chunk2_3,Dutch,Dutch
Kanariepietje_chunk3_0,Dutch,Dutch
Kanariepietje_chunk3_1,Dutch,Dutch
Kanariepietje_chunk3_2,Dutch,Dutch
Kanariepietje_chunk3_3,Dutch,Dutch
Koltrast_chunk1_0,Swedish,Swedish
Koltrast_chunk1_1,Swedish,Swedish
Koltrast_chunk1_2,Swedish,Swedish
Koltrast_chunk1_3,Swedish,Swedish
Krautian_chunk1_0,German,German
Krautian_chunk1_1,German,German
Krautian_chunk1_2,German,German
KremlinBot_chunk1_0,Russian,Russian
KremlinBot_chunk1_1,Russian,Russian
KremlinBot_chunk1_2,Russian,Russian
KremlinBot_chunk1_3,Russian,Russian
Lamberttheprick_chunk1_0,German,German
Lamberttheprick_chunk1_1,German,German
Lamberttheprick_chunk1_2,German,German
Lamberttheprick_chunk1_3,German,Czech
Lamberttheprick_chunk2_0,German,Slovenian
Lamberttheprick_chunk2_1,German,German
Lamberttheprick_chunk2_2,German,German
Lamberttheprick_chunk2_3,German,German
Langeball_chunk1_0,Norwegian,Norwegian
Langeball_chunk1_1,Norwegian,Finish
Langeball_chunk1_2,Norwegian,Swedish
Langeball_chunk2_0,Norwegian,Norwegian
Langeball_chunk2_1,Norwegian,Norwegian
Langeball_chunk2_2,Norwegian,Swedish
Langeball_chunk3_0,Norwegian,Norwegian
Langeball_chunk3_1,Norwegian,Italian
Langeball_chunk3_2,Norwegian,Italian
LascielCoin_chunk1_0,Slovenian,Slovenian
LascielCoin_chunk1_1,Slovenian,French
LascielCoin_chunk1_2,Slovenian,French
LascielCoin_chunk2_0,Slovenian,Slovenian
LascielCoin_chunk2_1,Slovenian,Romanian
LascielCoin_chunk2_2,Slovenian,Polish
LascielCoin_chunk2_3,Slovenian,Russian
LascielCoin_chunk3_0,Slovenian,Slovenian
LascielCoin_chunk3_1,Slovenian,Slovenian
LascielCoin_chunk3_2,Slovenian,Italian
LascielCoin_chunk3_3,Slovenian,Slovenian
LazyJaydee_chunk1_0,French,French
LazyJaydee_chunk1_1,French,French
LazyJaydee_chunk1_2,French,Slovenian
LazyJaydee_chunk1_3,French,French
LazyJaydee_chunk1_4,French,Dutch
Long-Island-Iced-Tea_chunk1_0,German,Croatian
Long-Island-Iced-Tea_chunk1_1,German,Hungarian
Long-Island-Iced-Tea_chunk1_2,German,German
Long-Island-Iced-Tea_chunk2_0,German,Hungarian
Long-Island-Iced-Tea_chunk2_1,German,Hungarian
Long-Island-Iced-Tea_chunk2_2,German,Hungarian
Long-Island-Iced-Tea_chunk2_3,German,Hungarian
Long-Island-Iced-Tea_chunk3_0,German,English
