guid,label,output
ANAL_McDICK_RAPE_chunk14_0,English,English
ANAL_McDICK_RAPE_chunk14_1,English,Croatian
ANAL_McDICK_RAPE_chunk14_2,English,German
ANAL_McDICK_RAPE_chunk14_3,English,Dutch
ANAL_McDICK_RAPE_chunk14_4,English,Slovenian
ANAL_McDICK_RAPE_chunk15_0,English,Swedish
ANAL_McDICK_RAPE_chunk15_1,English,Czech
ANAL_McDICK_RAPE_chunk15_2,English,English
ANAL_McDICK_RAPE_chunk15_3,English,Slovenian
ANAL_McDICK_RAPE_chunk15_4,English,Dutch
ANAL_McDICK_RAPE_chunk16_0,English,Dutch
ANAL_McDICK_RAPE_chunk16_1,English,Slovenian
ANAL_McDICK_RAPE_chunk16_2,English,Lithuanian
ANAL_McDICK_RAPE_chunk16_3,English,English
ANAL_McDICK_RAPE_chunk17_0,English,English
ANAL_McDICK_RAPE_chunk17_1,English,English
ANAL_McDICK_RAPE_chunk17_2,English,English
ANAL_McDICK_RAPE_chunk1_0,English,English
ANAL_McDICK_RAPE_chunk1_1,English,Slovenian
ANAL_McDICK_RAPE_chunk1_2,English,German
ANAL_McDICK_RAPE_chunk1_3,English,English
ANAL_McDICK_RAPE_chunk2_0,English,Finish
ANAL_McDICK_RAPE_chunk2_1,English,Croatian
ANAL_McDICK_RAPE_chunk2_2,English,Lithuanian
ANAL_McDICK_RAPE_chunk2_3,English,Czech
ANAL_McDICK_RAPE_chunk3_0,English,English
ANAL_McDICK_RAPE_chunk3_1,English,English
ANAL_McDICK_RAPE_chunk3_2,English,Swedish
ANAL_McDICK_RAPE_chunk3_3,English,English
ANAL_McDICK_RAPE_chunk3_4,English,Croatian
ANAL_McDICK_RAPE_chunk4_0,English,English
ANAL_McDICK_RAPE_chunk4_1,English,English
ANAL_McDICK_RAPE_chunk4_2,English,Dutch
ANAL_McDICK_RAPE_chunk4_3,English,English
ANAL_McDICK_RAPE_chunk4_4,English,Bulgarian
ANAL_McDICK_RAPE_chunk5_0,English,English
ANAL_McDICK_RAPE_chunk5_1,English,English
ANAL_McDICK_RAPE_chunk5_2,English,English
ANAL_McDICK_RAPE_chunk5_3,English,English
ANAL_McDICK_RAPE_chunk6_0,English,English
ANAL_McDICK_RAPE_chunk6_1,English,English
ANAL_McDICK_RAPE_chunk6_2,English,Slovenian
ANAL_McDICK_RAPE_chunk6_3,English,Croatian
ANAL_McDICK_RAPE_chunk7_0,English,German
ANAL_McDICK_RAPE_chunk7_1,English,English
ANAL_McDICK_RAPE_chunk7_2,English,English
ANAL_McDICK_RAPE_chunk7_3,English,English
ANAL_McDICK_RAPE_chunk8_0,English,English
ANAL_McDICK_RAPE_chunk8_1,English,English
ANAL_McDICK_RAPE_chunk8_2,English,English
ANAL_McDICK_RAPE_chunk8_3,English,Dutch
ANAL_McDICK_RAPE_chunk9_0,English,English
ANAL_McDICK_RAPE_chunk9_1,English,Norwegian
ANAL_McDICK_RAPE_chunk9_2,English,English
AeDubhe_chunk10_0,English,Italian
AeDubhe_chunk10_1,English,English
AeDubhe_chunk10_2,English,English
AeDubhe_chunk10_3,English,English
AeDubhe_chunk11_0,English,English
AeDubhe_chunk11_1,English,Slovenian
AeDubhe_chunk11_2,English,English
AeDubhe_chunk11_3,English,Swedish
AeDubhe_chunk12_0,English,English
AeDubhe_chunk12_1,English,English
AeDubhe_chunk12_2,English,Italian
AeDubhe_chunk12_3,English,English
AeDubhe_chunk13_0,English,English
AeDubhe_chunk13_1,English,English
AeDubhe_chunk13_2,English,Bulgarian
AeDubhe_chunk13_3,English,English
AeDubhe_chunk14_0,English,Swedish
AeDubhe_chunk14_1,English,French
AeDubhe_chunk14_2,English,English
AeDubhe_chunk14_3,English,Dutch
AeDubhe_chunk15_0,English,English
AeDubhe_chunk15_1,English,English
AeDubhe_chunk15_2,English,English
AeDubhe_chunk15_3,English,English
AeDubhe_chunk15_4,English,English
AeDubhe_chunk16_0,English,English
AeDubhe_chunk16_1,English,English
AeDubhe_chunk16_2,English,English
AeDubhe_chunk16_3,English,Italian
AeDubhe_chunk17_0,English,English
AeDubhe_chunk17_1,English,English
AeDubhe_chunk17_2,English,English
AeDubhe_chunk17_3,English,Italian
AeDubhe_chunk1_0,English,Dutch
AeDubhe_chunk1_1,English,English
AeDubhe_chunk1_2,English,English
AeDubhe_chunk2_0,English,Italian
AeDubhe_chunk2_1,English,English
AeDubhe_chunk2_2,English,English
AeDubhe_chunk3_0,English,Dutch
AeDubhe_chunk3_1,English,English
AeDubhe_chunk3_2,English,English
AeDubhe_chunk3_3,English,Greek
AeDubhe_chunk4_0,English,Dutch
AeDubhe_chunk4_1,English,Italian
AeDubhe_chunk4_2,English,English
AeDubhe_chunk4_3,English,English
AeDubhe_chunk5_0,English,English
AeDubhe_chunk5_1,English,English
AeDubhe_chunk5_2,English,English
AeDubhe_chunk5_3,English,English
AeDubhe_chunk6_0,English,Italian
AeDubhe_chunk6_1,English,English
AeDubhe_chunk6_2,English,Italian
AeDubhe_chunk6_3,English,English
AeDubhe_chunk6_4,English,English
AeDubhe_chunk7_0,English,English
AeDubhe_chunk7_1,English,English
AeDubhe_chunk7_2,English,English
AeDubhe_chunk7_3,English,English
AeDubhe_chunk8_0,English,Dutch
AeDubhe_chunk8_1,English,English
AeDubhe_chunk8_2,English,English
AeDubhe_chunk8_3,English,Finish
AeDubhe_chunk9_0,English,English
AeDubhe_chunk9_1,English,English
AeDubhe_chunk9_2,English,English
AeDubhe_chunk9_3,English,English
AeDubhe_chunk9_4,English,English
Aga-Ugu_chunk10_0,Russian,Russian
Aga-Ugu_chunk10_1,Russian,Russian
Aga-Ugu_chunk10_2,Russian,Russian
Aga-Ugu_chunk10_3,Russian,Russian
Aga-Ugu_chunk11_0,Russian,Dutch
Aga-Ugu_chunk11_1,Russian,Russian
Aga-Ugu_chunk11_2,Russian,Russian
Aga-Ugu_chunk11_3,Russian,Russian
Aga-Ugu_chunk12_0,Russian,Lithuanian
Aga-Ugu_chunk12_1,Russian,Bulgarian
Aga-Ugu_chunk12_2,Russian,Russian
Aga-Ugu_chunk12_3,Russian,Czech
Aga-Ugu_chunk13_0,Russian,Russian
Aga-Ugu_chunk13_1,Russian,Russian
Aga-Ugu_chunk13_2,Russian,Russian
Aga-Ugu_chunk13_3,Russian,English
Aga-Ugu_chunk14_0,Russian,Russian
Aga-Ugu_chunk14_1,Russian,Bulgarian
Aga-Ugu_chunk14_2,Russian,Russian
Aga-Ugu_chunk14_3,Russian,Russian
Aga-Ugu_chunk15_0,Russian,Russian
Aga-Ugu_chunk15_1,Russian,Russian
Aga-Ugu_chunk15_2,Russian,Russian
Aga-Ugu_chunk15_3,Russian,Russian
Aga-Ugu_chunk16_0,Russian,Russian
Aga-Ugu_chunk16_1,Russian,Russian
Aga-Ugu_chunk16_2,Russian,Russian
Aga-Ugu_chunk16_3,Russian,Russian
Aga-Ugu_chunk17_0,Russian,Russian
Aga-Ugu_chunk17_1,Russian,Russian
Aga-Ugu_chunk17_2,Russian,Russian
Aga-Ugu_chunk1_0,Russian,Russian
Aga-Ugu_chunk1_1,Russian,Russian
Aga-Ugu_chunk1_2,Russian,Russian
Aga-Ugu_chunk2_0,Russian,Lithuanian
Aga-Ugu_chunk2_1,Russian,Russian
Aga-Ugu_chunk2_2,Russian,Russian
Aga-Ugu_chunk2_3,Russian,Russian
Aga-Ugu_chunk3_0,Russian,Russian
Aga-Ugu_chunk3_1,Russian,Russian
Aga-Ugu_chunk3_2,Russian,Russian
Aga-Ugu_chunk4_0,Russian,Russian
Aga-Ugu_chunk4_1,Russian,Russian
Aga-Ugu_chunk4_2,Russian,Russian
Aga-Ugu_chunk4_3,Russian,Russian
Aga-Ugu_chunk5_0,Russian,Russian
Aga-Ugu_chunk5_1,Russian,Slovenian
Aga-Ugu_chunk5_2,Russian,Russian
Aga-Ugu_chunk5_3,Russian,Russian
Aga-Ugu_chunk6_0,Russian,Russian
Aga-Ugu_chunk6_1,Russian,Russian
Aga-Ugu_chunk6_2,Russian,Romanian
Aga-Ugu_chunk6_3,Russian,Russian
Aga-Ugu_chunk7_0,Russian,Russian
Aga-Ugu_chunk7_1,Russian,Russian
Aga-Ugu_chunk7_2,Russian,Russian
Aga-Ugu_chunk7_3,Russian,Russian
Aga-Ugu_chunk8_0,Russian,Russian
Aga-Ugu_chunk8_1,Russian,Russian
Aga-Ugu_chunk8_2,Russian,Russian
Aga-Ugu_chunk8_3,Russian,Russian
Aga-Ugu_chunk9_0,Russian,Russian
Aga-Ugu_chunk9_1,Russian,Russian
Aga-Ugu_chunk9_2,Russian,Russian
Aga-Ugu_chunk9_3,Russian,Russian
Agality_chunk10_0,Turkish,Turkish
Agality_chunk10_1,Turkish,Turkish
Agality_chunk10_2,Turkish,Turkish
Agality_chunk11_0,Turkish,Turkish
Agality_chunk11_1,Turkish,Turkish
Agality_chunk11_2,Turkish,Turkish
Agality_chunk1_0,Turkish,Turkish
Agality_chunk1_1,Turkish,Turkish
Agality_chunk1_2,Turkish,Turkish
Agality_chunk2_0,Turkish,Turkish
Agality_chunk2_1,Turkish,Turkish
Agality_chunk2_2,Turkish,Turkish
Agality_chunk3_0,Turkish,Turkish
Agality_chunk3_1,Turkish,Turkish
Agality_chunk3_2,Turkish,Turkish
Agality_chunk4_0,Turkish,Turkish
Agality_chunk4_1,Turkish,Turkish
Agality_chunk4_2,Turkish,Turkish
Agality_chunk5_0,Turkish,Turkish
Agality_chunk5_1,Turkish,Turkish
Agality_chunk5_2,Turkish,Turkish
Agality_chunk6_0,Turkish,Turkish
Agality_chunk6_1,Turkish,Turkish
Agality_chunk6_2,Turkish,Turkish
Agality_chunk6_3,Turkish,Croatian
Agality_chunk7_0,Turkish,Turkish
Agality_chunk7_1,Turkish,Turkish
Agality_chunk7_2,Turkish,Turkish
Agality_chunk8_0,Turkish,Turkish
Agality_chunk8_1,Turkish,Turkish
Agality_chunk8_2,Turkish,Turkish
Agality_chunk9_0,Turkish,Turkish
Agality_chunk9_1,Turkish,Turkish
Agality_chunk9_2,Turkish,Turkish
AgentGotse_chunk10_0,Bulgarian,Swedish
AgentGotse_chunk10_1,Bulgarian,Bulgarian
AgentGotse_chunk10_2,Bulgarian,German
AgentGotse_chunk10_3,Bulgarian,Dutch
AgentGotse_chunk11_0,Bulgarian,Swedish
AgentGotse_chunk11_1,Bulgarian,Slovenian
AgentGotse_chunk11_2,Bulgarian,German
AgentGotse_chunk11_3,Bulgarian,Slovenian
AgentGotse_chunk12_0,Bulgarian,Bulgarian
AgentGotse_chunk12_1,Bulgarian,Slovenian
AgentGotse_chunk12_2,Bulgarian,Slovenian
AgentGotse_chunk12_3,Bulgarian,Estonian
AgentGotse_chunk13_0,Bulgarian,Slovenian
AgentGotse_chunk13_1,Bulgarian,Finish
AgentGotse_chunk13_2,Bulgarian,German
AgentGotse_chunk14_0,Bulgarian,English
AgentGotse_chunk14_1,Bulgarian,Norwegian
AgentGotse_chunk14_2,Bulgarian,Bulgarian
AgentGotse_chunk14_3,Bulgarian,Bulgarian
AgentGotse_chunk15_0,Bulgarian,German
AgentGotse_chunk15_1,Bulgarian,German
AgentGotse_chunk15_2,Bulgarian,Slovenian
AgentGotse_chunk15_3,Bulgarian,Croatian
AgentGotse_chunk16_0,Bulgarian,Slovenian
AgentGotse_chunk16_1,Bulgarian,Norwegian
AgentGotse_chunk16_2,Bulgarian,Slovenian
AgentGotse_chunk16_3,Bulgarian,Bulgarian
AgentGotse_chunk17_0,Bulgarian,German
AgentGotse_chunk17_1,Bulgarian,German
AgentGotse_chunk17_2,Bulgarian,Czech
AgentGotse_chunk1_0,Bulgarian,Swedish
AgentGotse_chunk1_1,Bulgarian,Slovenian
AgentGotse_chunk1_2,Bulgarian,Dutch
AgentGotse_chunk1_3,Bulgarian,Hungarian
AgentGotse_chunk2_0,Bulgarian,Slovenian
AgentGotse_chunk2_1,Bulgarian,German
AgentGotse_chunk2_2,Bulgarian,Swedish
AgentGotse_chunk3_0,Bulgarian,Slovenian
AgentGotse_chunk3_1,Bulgarian,Swedish
AgentGotse_chunk3_2,Bulgarian,Bulgarian
AgentGotse_chunk3_3,Bulgarian,Bulgarian
AgentGotse_chunk4_0,Bulgarian,Slovenian
AgentGotse_chunk4_1,Bulgarian,English
AgentGotse_chunk4_2,Bulgarian,Polish
AgentGotse_chunk4_3,Bulgarian,German
AgentGotse_chunk5_0,Bulgarian,Swedish
AgentGotse_chunk5_1,Bulgarian,Bulgarian
AgentGotse_chunk5_2,Bulgarian,Bulgarian
AgentGotse_chunk5_3,Bulgarian,Spanish
AgentGotse_chunk6_0,Bulgarian,Croatian
AgentGotse_chunk6_1,Bulgarian,Bulgarian
AgentGotse_chunk6_2,Bulgarian,Finish
AgentGotse_chunk6_3,Bulgarian,Hungarian
AgentGotse_chunk7_0,Bulgarian,Slovenian
AgentGotse_chunk7_1,Bulgarian,Slovenian
AgentGotse_chunk7_2,Bulgarian,Czech
AgentGotse_chunk7_3,Bulgarian,Slovenian
AgentGotse_chunk8_0,Bulgarian,Bulgarian
AgentGotse_chunk8_1,Bulgarian,Romanian
AgentGotse_chunk8_2,Bulgarian,Norwegian
AgentGotse_chunk8_3,Bulgarian,Slovenian
AgentGotse_chunk9_0,Bulgarian,Slovenian
AgentGotse_chunk9_1,Bulgarian,Swedish
AgentGotse_chunk9_2,Bulgarian,Slovenian
Alien1993_chunk10_0,Italian,Italian
Alien1993_chunk10_1,Italian,Slovenian
Alien1993_chunk11_0,Italian,Slovenian
Alien1993_chunk11_1,Italian,Italian
Alien1993_chunk11_2,Italian,Slovenian
Alien1993_chunk12_0,Italian,Slovenian
Alien1993_chunk12_1,Italian,Croatian
Alien1993_chunk12_2,Italian,Italian
Alien1993_chunk13_0,Italian,Croatian
Alien1993_chunk13_1,Italian,Slovenian
Alien1993_chunk13_2,Italian,Croatian
Alien1993_chunk14_0,Italian,Romanian
Alien1993_chunk14_1,Italian,English
Alien1993_chunk14_2,Italian,Croatian
Alien1993_chunk15_0,Italian,Slovenian
Alien1993_chunk15_1,Italian,Slovenian
Alien1993_chunk15_2,Italian,Czech
Alien1993_chunk16_0,Italian,Italian
Alien1993_chunk16_1,Italian,Italian
Alien1993_chunk16_2,Italian,Slovenian
Alien1993_chunk17_0,Italian,Slovenian
Alien1993_chunk17_1,Italian,French
Alien1993_chunk1_0,Italian,Spanish
Alien1993_chunk1_1,Italian,Slovenian
Alien1993_chunk2_0,Italian,Dutch
Alien1993_chunk2_1,Italian,Italian
Alien1993_chunk2_2,Italian,Slovenian
Alien1993_chunk2_3,Italian,German
Alien1993_chunk3_0,Italian,Slovenian
Alien1993_chunk3_1,Italian,Croatian
Alien1993_chunk3_2,Italian,Croatian
Alien1993_chunk4_0,Italian,Hungarian
Alien1993_chunk4_1,Italian,Slovenian
Alien1993_chunk4_2,Italian,Czech
Alien1993_chunk5_0,Italian,Italian
Alien1993_chunk5_1,Italian,Italian
Alien1993_chunk5_2,Italian,German
Alien1993_chunk6_0,Italian,Croatian
Alien1993_chunk7_0,Italian,Italian
Alien1993_chunk7_1,Italian,Italian
Alien1993_chunk8_0,Italian,Slovenian
Alien1993_chunk8_1,Italian,Italian
Alien1993_chunk9_0,Italian,Croatian
Alien1993_chunk9_1,Italian,Dutch
Alien1993_chunk9_2,Italian,Swedish
Amazingamazone_chunk10_0,Dutch,Dutch
Amazingamazone_chunk10_1,Dutch,German
Amazingamazone_chunk10_2,Dutch,Lithuanian
Amazingamazone_chunk11_0,Dutch,German
Amazingamazone_chunk11_1,Dutch,Dutch
Amazingamazone_chunk11_2,Dutch,Dutch
Amazingamazone_chunk12_0,Dutch,Dutch
Amazingamazone_chunk12_1,Dutch,Dutch
Amazingamazone_chunk12_2,Dutch,Dutch
Amazingamazone_chunk13_0,Dutch,Dutch
Amazingamazone_chunk13_1,Dutch,Dutch
Amazingamazone_chunk13_2,Dutch,Romanian
Amazingamazone_chunk14_0,Dutch,Dutch
Amazingamazone_chunk14_1,Dutch,Swedish
Amazingamazone_chunk14_2,Dutch,German
Amazingamazone_chunk15_0,Dutch,Dutch
Amazingamazone_chunk15_1,Dutch,German
Amazingamazone_chunk15_2,Dutch,Dutch
Amazingamazone_chunk16_0,Dutch,Dutch
Amazingamazone_chunk16_1,Dutch,Dutch
Amazingamazone_chunk16_2,Dutch,Dutch
Amazingamazone_chunk16_3,Dutch,Slovenian
Amazingamazone_chunk17_0,Dutch,German
Amazingamazone_chunk17_1,Dutch,Dutch
Amazingamazone_chunk17_2,Dutch,German
Amazingamazone_chunk1_0,Dutch,German
Amazingamazone_chunk1_1,Dutch,German
Amazingamazone_chunk1_2,Dutch,Dutch
Amazingamazone_chunk2_0,Dutch,Slovenian
Amazingamazone_chunk2_1,Dutch,Dutch
Amazingamazone_chunk2_2,Dutch,Dutch
Amazingamazone_chunk2_3,Dutch,Dutch
Amazingamazone_chunk3_0,Dutch,Dutch
Amazingamazone_chunk3_1,Dutch,German
Amazingamazone_chunk3_2,Dutch,Bulgarian
Amazingamazone_chunk4_0,Dutch,German
Amazingamazone_chunk4_1,Dutch,Dutch
