guid,label,output
Asjaarmastaja_chunk2_4,Estonian,Estonian
Beryth_chunk1_0,French,French
Beryth_chunk1_1,French,French
Beryth_chunk1_2,French,French
Beryth_chunk1_3,French,French
Beryth_chunk1_4,French,French
BigIrishBalls_chunk1_0,English,English
BigIrishBalls_chunk1_1,English,English
BigIrishBalls_chunk1_2,English,English
BigIrishBalls_chunk1_3,English,Czech
BigIrishBalls_chunk2_0,English,English
BigIrishBalls_chunk2_1,English,Spanish
BigIrishBalls_chunk2_2,English,English
BigIrishBalls_chunk3_0,English,English
BigIrishBalls_chunk3_1,English,English
BigIrishBalls_chunk3_2,English,English
Bitter_Russkie_chunk1_0,Russian,Estonian
Bitter_Russkie_chunk1_1,Russian,English
Bitter_Russkie_chunk1_2,Russian,German
Bitter_Russkie_chunk1_3,Russian,French
Bosgeus_chunk1_0,Dutch,Dutch
Bosgeus_chunk1_1,Dutch,Dutch
Bosgeus_chunk1_2,Dutch,Dutch
Bosgeus_chunk1_3,Dutch,Dutch
Bosgeus_chunk2_0,Dutch,Italian
Bosgeus_chunk2_1,Dutch,Dutch
Bosgeus_chunk2_2,Dutch,Dutch
Bosgeus_chunk2_3,Dutch,Romanian
Bosgeus_chunk2_4,Dutch,Portuguese
Bosgeus_chunk3_0,Dutch,German
Bosgeus_chunk3_1,Dutch,Finish
Bosgeus_chunk3_2,Dutch,English
Bosgeus_chunk3_3,Dutch,Italian
Caledonian_Scot_chunk1_0,English,Czech
Caledonian_Scot_chunk1_1,English,English
Caledonian_Scot_chunk1_2,English,English
Caledonian_Scot_chunk2_0,English,English
Caledonian_Scot_chunk2_1,English,Dutch
Caledonian_Scot_chunk2_2,English,French
Caledonian_Scot_chunk3_0,English,English
Caledonian_Scot_chunk3_1,English,English
Caledonian_Scot_chunk3_2,English,English
ChoppingOnionsForYou_chunk1_0,English,English
ChoppingOnionsForYou_chunk1_1,English,English
ChoppingOnionsForYou_chunk1_2,English,English
Choyo_chunk1_0,French,French
Choyo_chunk1_1,French,Romanian
Choyo_chunk1_2,French,French
Choyo_chunk1_3,French,French
CptFizz_chunk1_0,Norwegian,Bulgarian
CptFizz_chunk1_1,Norwegian,Bulgarian
CptFizz_chunk1_2,Norwegian,German
D0D_chunk1_0,Estonian,Estonian
D0D_chunk1_1,Estonian,Estonian
D0D_chunk2_0,Estonian,Russian
D0D_chunk2_1,Estonian,Estonian
D0D_chunk2_2,Estonian,Estonian
D3GM4N_chunk1_0,Croatian,Croatian
D3GM4N_chunk1_1,Croatian,Serbian
D3GM4N_chunk1_2,Croatian,Portuguese
D3GM4N_chunk2_0,Croatian,Serbian
D3GM4N_chunk2_1,Croatian,Serbian
D3GM4N_chunk2_2,Croatian,Hungarian
D3GM4N_chunk2_3,Croatian,Russian
D3GM4N_chunk3_0,Croatian,Serbian
D3GM4N_chunk3_1,Croatian,English
D3GM4N_chunk3_2,Croatian,Polish
Dalnore_chunk1_0,Russian,Russian
Dalnore_chunk1_1,Russian,Russian
Dalnore_chunk1_2,Russian,Russian
Dalnore_chunk1_3,Russian,Czech
Dalnore_chunk2_0,Russian,Russian
Dalnore_chunk2_1,Russian,Russian
Dalnore_chunk2_2,Russian,Russian
Dalnore_chunk3_0,Russian,Lithuanian
Dalnore_chunk3_1,Russian,Estonian
Dalnore_chunk3_2,Russian,Czech
Dalnore_chunk3_3,Russian,German
Dalnore_chunk3_4,Russian,Croatian
Deiah_chunk1_0,Dutch,Bulgarian
Deiah_chunk1_1,Dutch,Dutch
Deiah_chunk1_2,Dutch,Dutch
Deiah_chunk1_3,Dutch,Dutch
Deiah_chunk1_4,Dutch,Turkish
Deiah_chunk2_0,Dutch,Dutch
Deiah_chunk2_1,Dutch,French
Deiah_chunk2_2,Dutch,German
Deiah_chunk2_3,Dutch,German
Deiah_chunk3_0,Dutch,English
Deiah_chunk3_1,Dutch,Dutch
Deiah_chunk3_2,Dutch,Dutch
Deiah_chunk3_3,Dutch,Dutch
Deiah_chunk3_4,Dutch,German
Deletraz_chunk1_0,Finish,Finish
Deletraz_chunk1_1,Finish,Swedish
Deletraz_chunk1_2,Finish,Finish
DonkeyShotz_chunk1_0,Portuguese,Spanish
DonkeyShotz_chunk1_1,Portuguese,Spanish
DonkeyShotz_chunk1_2,Portuguese,Spanish
DonkeyShotz_chunk1_3,Portuguese,Portuguese
DrZeX_chunk1_0,German,German
DrZeX_chunk1_1,German,German
DrZeX_chunk1_2,German,German
DrZeX_chunk1_3,German,German
DrZeX_chunk2_0,German,Polish
DrZeX_chunk2_1,German,French
DrZeX_chunk2_2,German,German
DrZeX_chunk2_3,German,Czech
DrZeX_chunk3_0,German,Slovenian
DrZeX_chunk3_1,German,German
DrZeX_chunk3_2,German,Czech
DrZeX_chunk3_3,German,Czech
DrZeX_chunk3_4,German,German
E_mE_chunk1_0,German,German
E_mE_chunk1_1,German,English
E_mE_chunk1_2,German,English
E_mE_chunk1_3,German,English
E_mE_chunk1_4,German,Russian
E_mE_chunk2_0,German,German
E_mE_chunk2_1,German,English
E_mE_chunk2_2,German,Bulgarian
E_mE_chunk2_3,German,Dutch
E_mE_chunk2_4,German,English
ElanaP_chunk1_0,English,English
ElanaP_chunk1_1,English,English
ElanaP_chunk1_2,English,English
Elros_Gr_chunk1_0,Greek,Greek
Elros_Gr_chunk1_1,Greek,Turkish
Elros_Gr_chunk1_2,Greek,Greek
Elros_Gr_chunk1_3,Greek,Greek
Elros_Gr_chunk2_0,Greek,Greek
Elros_Gr_chunk2_1,Greek,Greek
Elros_Gr_chunk2_2,Greek,Czech
Elros_Gr_chunk2_3,Greek,Slovenian
Elros_Gr_chunk3_0,Greek,Greek
Elros_Gr_chunk3_1,Greek,Greek
Elros_Gr_chunk3_2,Greek,Greek
Emelelehh_chunk1_0,Swedish,Swedish
Emelelehh_chunk1_1,Swedish,Swedish
Emelelehh_chunk1_2,Swedish,Swedish
Emelelehh_chunk2_0,Swedish,Swedish
Emelelehh_chunk2_1,Swedish,Swedish
Emelelehh_chunk2_2,Swedish,Swedish
Eskim1_chunk1_0,Norwegian,Norwegian
Eskim1_chunk1_1,Norwegian,Norwegian
Eskim1_chunk1_2,Norwegian,Norwegian
Eskim1_chunk1_3,Norwegian,Norwegian
ForKnee_chunk1_0,Turkish,Portuguese
ForKnee_chunk1_1,Turkish,German
ForKnee_chunk1_2,Turkish,Turkish
ForKnee_chunk1_3,Turkish,Turkish
ForKnee_chunk2_0,Turkish,Turkish
ForKnee_chunk2_1,Turkish,Turkish
ForKnee_chunk2_2,Turkish,Turkish
ForKnee_chunk2_3,Turkish,Czech
ForKnee_chunk2_4,Turkish,Turkish
ForKnee_chunk3_0,Turkish,Greek
ForKnee_chunk3_1,Turkish,Turkish
ForKnee_chunk3_2,Turkish,Turkish
ForKnee_chunk3_3,Turkish,Czech
ForKnee_chunk3_4,Turkish,Turkish
Forgot_password_shit_chunk1_0,Estonian,Estonian
Forgot_password_shit_chunk1_1,Estonian,Estonian
Forgot_password_shit_chunk1_2,Estonian,Estonian
Forgot_password_shit_chunk2_0,Estonian,Estonian
Forgot_password_shit_chunk2_1,Estonian,Estonian
Forgot_password_shit_chunk2_2,Estonian,Slovenian
Forgot_password_shit_chunk3_0,Estonian,Estonian
Forgot_password_shit_chunk3_1,Estonian,Bulgarian
Forgot_password_shit_chunk3_2,Estonian,Turkish
Frau_Vorragend_chunk1_0,German,German
Frau_Vorragend_chunk1_1,German,German
Frau_Vorragend_chunk1_2,German,Greek
FredBGC_chunk1_0,Swedish,Swedish
FredBGC_chunk1_1,Swedish,Swedish
FredBGC_chunk1_2,Swedish,Bulgarian
FredBGC_chunk1_3,Swedish,Swedish
FredBGC_chunk1_4,Swedish,Swedish
FredBGC_chunk2_0,Swedish,Swedish
FredBGC_chunk2_1,Swedish,Swedish
FredBGC_chunk2_2,Swedish,Swedish
FredBGC_chunk2_3,Swedish,Swedish
FweeSpeech_chunk1_0,English,Turkish
FweeSpeech_chunk1_1,English,Turkish
FweeSpeech_chunk1_2,English,Greek
FweeSpeech_chunk1_3,English,English
FweeSpeech_chunk2_0,English,English
FweeSpeech_chunk2_1,English,French
FweeSpeech_chunk2_2,English,Bulgarian
FweeSpeech_chunk2_3,English,Czech
FweeSpeech_chunk3_0,English,Turkish
FweeSpeech_chunk3_1,English,French
FweeSpeech_chunk3_2,English,French
FweeSpeech_chunk3_3,English,German
FweeSpeech_chunk3_4,English,Turkish
GabeBlack_chunk1_0,Hungarian,Hungarian
GabeBlack_chunk1_1,Hungarian,Romanian
GabeBlack_chunk1_2,Hungarian,Spanish
GachiHaram_chunk1_0,Hungarian,Hungarian
GachiHaram_chunk1_1,Hungarian,Hungarian
GachiHaram_chunk1_2,Hungarian,Hungarian
GachiHaram_chunk1_3,Hungarian,German
GachiHaram_chunk2_0,Hungarian,Hungarian
GachiHaram_chunk2_1,Hungarian,Hungarian
GachiHaram_chunk2_2,Hungarian,Swedish
GachiHaram_chunk2_3,Hungarian,Hungarian
GachiHaram_chunk2_4,Hungarian,Slovenian
GachiHaram_chunk3_0,Hungarian,Hungarian
GachiHaram_chunk3_1,Hungarian,Estonian
GachiHaram_chunk3_2,Hungarian,Hungarian
GachiHaram_chunk3_3,Hungarian,Hungarian
GodIsASerb_chunk1_0,Serbian,Serbian
GodIsASerb_chunk1_1,Serbian,Serbian
GodIsASerb_chunk1_2,Serbian,Serbian
GodIsASerb_chunk1_3,Serbian,Bulgarian
GodIsASerb_chunk2_0,Serbian,Serbian
GodIsASerb_chunk2_1,Serbian,Serbian
GodIsASerb_chunk2_2,Serbian,Serbian
GodIsASerb_chunk2_3,Serbian,Bulgarian
GodIsASerb_chunk3_0,Serbian,Serbian
GodIsASerb_chunk3_1,Serbian,Serbian
GodIsASerb_chunk3_2,Serbian,Serbian
GodIsASerb_chunk3_3,Serbian,Serbian
GodIsASerb_chunk3_4,Serbian,Serbian
GodlyXHell_chunk1_0,Portuguese,Portuguese
GodlyXHell_chunk1_1,Portuguese,Portuguese
GodlyXHell_chunk1_2,Portuguese,Spanish
GodlyXHell_chunk1_3,Portuguese,Croatian
Gongom_chunk1_0,Portuguese,Portuguese
Gongom_chunk1_1,Portuguese,Portuguese
Gongom_chunk1_2,Portuguese,Estonian
GoogleHolyLasagne_chunk1_0,Italian,Italian
GoogleHolyLasagne_chunk1_1,Italian,Italian
GoogleHolyLasagne_chunk1_2,Italian,Lithuanian
GoogleHolyLasagne_chunk2_0,Italian,Italian
GoogleHolyLasagne_chunk2_1,Italian,Italian
GoogleHolyLasagne_chunk2_2,Italian,Spanish
GoogleHolyLasagne_chunk3_0,Italian,Spanish
GoogleHolyLasagne_chunk3_1,Italian,Hungarian
GoogleHolyLasagne_chunk3_2,Italian,Turkish
HashPram_chunk1_0,English,Portuguese
HashPram_chunk1_1,English,English
HashPram_chunk1_2,English,English
HashPram_chunk1_3,English,English
HashPram_chunk1_4,English,Russian
HashPram_chunk2_0,English,Swedish
HashPram_chunk2_1,English,Slovenian
HashPram_chunk2_2,English,English
HashPram_chunk2_3,English,English
HashPram_chunk2_4,English,Croatian
HashPram_chunk3_0,English,German
HashPram_chunk3_1,English,English
HashPram_chunk3_2,English,English
HashPram_chunk3_3,English,English
HashPram_chunk3_4,English,English
HashPram_chunk3_5,English,English
HateNotGriefHot_chunk1_0,Croatian,Hungarian
HateNotGriefHot_chunk1_1,Croatian,German
HateNotGriefHot_chunk1_2,Croatian,Croatian
HateNotGriefHot_chunk1_3,Croatian,Czech
HateNotGriefHot_chunk2_0,Croatian,Croatian
HateNotGriefHot_chunk2_1,Croatian,Greek
HateNotGriefHot_chunk2_2,Croatian,German
HateNotGriefHot_chunk2_3,Croatian,Croatian
HateNotGriefHot_chunk3_0,Croatian,Croatian
HateNotGriefHot_chunk3_1,Croatian,Croatian
HateNotGriefHot_chunk3_2,Croatian,Czech
Heinsz7_chunk1_0,Estonian,Norwegian
Heinsz7_chunk1_1,Estonian,Czech
Heinsz7_chunk1_2,Estonian,Czech
Heinsz7_chunk1_3,Estonian,Lithuanian
Heinsz7_chunk2_0,Estonian,Estonian
Heinsz7_chunk2_1,Estonian,German
Heinsz7_chunk2_2,Estonian,Dutch
Heinsz7_chunk2_3,Estonian,Czech
Heinsz7_chunk2_4,Estonian,Estonian
Heinsz7_chunk3_0,Estonian,Czech
Heinsz7_chunk3_1,Estonian,Estonian
Heinsz7_chunk3_2,Estonian,German
Heinsz7_chunk3_3,Estonian,Swedish
HelloiamMiep_chunk1_0,Swedish,Hungarian
HelloiamMiep_chunk1_1,Swedish,German
HelloiamMiep_chunk1_2,Swedish,English
HelloiamMiep_chunk1_3,Swedish,German
HelloiamMiep_chunk1_4,Swedish,German
HelloiamMiep_chunk1_5,Swedish,Czech
HelloiamMiep_chunk2_0,Swedish,Russian
HelloiamMiep_chunk2_1,Swedish,French
HelloiamMiep_chunk2_2,Swedish,German
HelloiamMiep_chunk2_3,Swedish,German
HelloiamMiep_chunk2_4,Swedish,German
HelloiamMiep_chunk2_5,Swedish,German
HelloiamMiep_chunk3_0,Swedish,Romanian
HelloiamMiep_chunk3_1,Swedish,French
HelloiamMiep_chunk3_2,Swedish,French
HelloiamMiep_chunk3_3,Swedish,English
HelloiamMiep_chunk3_4,Swedish,Greek
HelloiamMiep_chunk3_5,Swedish,Dutch
HelloiamMiep_chunk3_6,Swedish,Russian
HolyGigi_chunk1_0,Romanian,Romanian
HolyGigi_chunk1_1,Romanian,Romanian
HolyGigi_chunk1_2,Romanian,Romanian
HolyGigi_chunk1_3,Romanian,Spanish
HolyGigi_chunk2_0,Romanian,Romanian
HolyGigi_chunk2_1,Romanian,Romanian
HolyGigi_chunk2_2,Romanian,Romanian
HolyGigi_chunk2_3,Romanian,Bulgarian
HolyGigi_chunk3_0,Romanian,Romanian
HolyGigi_chunk3_1,Romanian,Greek
HolyGigi_chunk3_2,Romanian,Romanian
HolyGigi_chunk3_3,Romanian,German
ILikeMoneyToo_chunk1_0,Croatian,Croatian
ILikeMoneyToo_chunk1_1,Croatian,Italian
ILikeMoneyToo_chunk1_2,Croatian,Serbian
ILikeMoneyToo_chunk1_3,Croatian,Slovenian
ILikeMoneyToo_chunk1_4,Croatian,Czech
ILikeMoneyToo_chunk2_0,Croatian,Slovenian
ILikeMoneyToo_chunk2_1,Croatian,Slovenian
ILikeMoneyToo_chunk2_2,Croatian,English
ILikeMoneyToo_chunk2_3,Croatian,Dutch
ILikeMoneyToo_chunk2_4,Croatian,Slovenian
ILikeMoneyToo_chunk3_0,Croatian,Slovenian
ILikeMoneyToo_chunk3_1,Croatian,Slovenian
ILikeMoneyToo_chunk3_2,Croatian,Dutch
ILikeMoneyToo_chunk3_3,Croatian,Slovenian
ILikeMoneyToo_chunk3_4,Croatian,English
ILikeMoneyToo_chunk3_5,Croatian,Lithuanian
Icapica_chunk1_0,Finish,Estonian
Icapica_chunk1_1,Finish,Finish
Icapica_chunk1_2,Finish,Finish
Icapica_chunk2_0,Finish,Dutch
Icapica_chunk2_1,Finish,Finish
Icapica_chunk2_2,Finish,Czech
Icapica_chunk3_0,Finish,Finish
Icapica_chunk3_1,Finish,Estonian
Icapica_chunk3_2,Finish,Finish
Icapica_chunk3_3,Finish,Finish
Ikus13_chunk1_0,Spanish,Spanish
Ikus13_chunk1_1,Spanish,Spanish
Ikus13_chunk1_2,Spanish,Spanish
Istencsaszar_chunk1_0,Hungarian,Hungarian
Istencsaszar_chunk1_1,Hungarian,Hungarian
Istencsaszar_chunk1_2,Hungarian,Hungarian
Istencsaszar_chunk2_0,Hungarian,Hungarian
Istencsaszar_chunk2_1,Hungarian,Hungarian
Istencsaszar_chunk2_2,Hungarian,Hungarian
Istencsaszar_chunk3_0,Hungarian,Serbian
Istencsaszar_chunk3_1,Hungarian,Serbian
Istencsaszar_chunk3_2,Hungarian,Hungarian
Istencsaszar_chunk3_3,Hungarian,French
Ivar9_chunk1_0,Estonian,Estonian
Ivar9_chunk1_1,Estonian,Estonian
Ivar9_chunk1_2,Estonian,Bulgarian
Ivar9_chunk2_0,Estonian,Estonian
Ivar9_chunk2_1,Estonian,Estonian
Ivar9_chunk2_2,Estonian,Estonian
Ivar9_chunk3_0,Estonian,Estonian
Ivar9_chunk3_1,Estonian,Estonian
Ivar9_chunk3_2,Estonian,Estonian
Jemal2200_chunk1_0,Turkish,Turkish
Jemal2200_chunk1_1,Turkish,Turkish
Jemal2200_chunk1_2,Turkish,Turkish
Jimmsk_chunk1_0,Dutch,English
Jimmsk_chunk1_1,Dutch,English
Jimmsk_chunk1_2,Dutch,English
Jmertelj_chunk1_0,Slovenian,Serbian
Jmertelj_chunk1_1,Slovenian,Slovenian
Jmertelj_chunk1_2,Slovenian,Turkish
Julesssss_chunk1_0,French,French
Julesssss_chunk1_1,French,French
Julesssss_chunk1_2,French,French
Julesssss_chunk2_0,French,French
Julesssss_chunk2_1,French,French
Julesssss_chunk2_2,French,French
Julesssss_chunk2_3,French,French
KGrizzly_chunk1_0,Greek,Greek
KGrizzly_chunk1_1,Greek,Greek
KGrizzly_chunk1_2,Greek,Greek
KGrizzly_chunk1_3,Greek,Slovenian
KGrizzly_chunk2_0,Greek,Greek
KGrizzly_chunk2_1,Greek,Greek
KGrizzly_chunk2_2,Greek,Greek
KGrizzly_chunk2_3,Greek,Croatian
KGrizzly_chunk3_0,Greek,Finish
KGrizzly_chunk3_1,Greek,Greek
KGrizzly_chunk3_2,Greek,Greek
KGrizzly_chunk3_3,Greek,Greek
Kakofoni_chunk1_0,Norwegian,Norwegian
Kakofoni_chunk1_1,Norwegian,Norwegian
Kakofoni_chunk1_2,Norwegian,Italian
Kalewipoeg_chunk1_0,Estonian,Estonian
Kalewipoeg_chunk1_1,Estonian,Estonian
Kalewipoeg_chunk1_2,Estonian,Estonian
Kalewipoeg_chunk1_3,Estonian,Finish
Kamikaze_Urmel_chunk1_0,German,German
Kamikaze_Urmel_chunk1_1,German,German
Kamikaze_Urmel_chunk1_2,German,Turkish
Kamikaze_Urmel_chunk1_3,German,Estonian
Kinderhandelaar_chunk1_0,Dutch,Dutch
Kinderhandelaar_chunk1_1,Dutch,Dutch
Kinderhandelaar_chunk1_2,Dutch,Dutch
KingConstantineXII_chunk1_0,Greek,Greek
KingConstantineXII_chunk1_1,Greek,Greek
KingConstantineXII_chunk1_2,Greek,Greek
KingConstantineXII_chunk2_0,Greek,Turkish
KingConstantineXII_chunk2_1,Greek,Greek
KingConstantineXII_chunk2_2,Greek,Greek
KingConstantineXII_chunk2_3,Greek,Greek
KingConstantineXII_chunk2_4,Greek,Turkish
KingConstantineXII_chunk3_0,Greek,Greek
KingConstantineXII_chunk3_1,Greek,Turkish
KingConstantineXII_chunk3_2,Greek,Turkish
KingConstantineXII_chunk3_3,Greek,Turkish
KoperKat_chunk1_0,Slovenian,Croatian
KoperKat_chunk1_1,Slovenian,Bulgarian
KoperKat_chunk1_2,Slovenian,German
KoperKat_chunk1_3,Slovenian,Slovenian
KoperKat_chunk2_0,Slovenian,Slovenian
KoperKat_chunk2_1,Slovenian,Slovenian
KoperKat_chunk2_2,Slovenian,English
KoperKat_chunk2_3,Slovenian,Slovenian
KoperKat_chunk3_0,Slovenian,Russian
KoperKat_chunk3_1,Slovenian,Romanian
KoperKat_chunk3_2,Slovenian,Slovenian
KoperKat_chunk3_3,Slovenian,Croatian
KoperKat_chunk3_4,Slovenian,Slovenian
Krilla_Frilla_chunk1_0,Swedish,Swedish
Krilla_Frilla_chunk1_1,Swedish,Dutch
Krilla_Frilla_chunk1_2,Swedish,Swedish
Krilla_Frilla_chunk1_3,Swedish,Swedish
Krilla_Frilla_chunk2_0,Swedish,Swedish
Krilla_Frilla_chunk2_1,Swedish,Swedish
Krilla_Frilla_chunk2_2,Swedish,Swedish
Krilla_Frilla_chunk2_3,Swedish,Swedish
Krip123_chunk1_0,Romanian,Romanian
Krip123_chunk1_1,Romanian,Romanian
Krip123_chunk1_2,Romanian,Romanian
Krip123_chunk2_0,Romanian,Romanian
Krip123_chunk2_1,Romanian,Romanian
Krip123_chunk2_2,Romanian,Romanian
Labasaskrabas_chunk1_0,Lithuanian,Lithuanian
Labasaskrabas_chunk1_1,Lithuanian,Lithuanian
Labasaskrabas_chunk1_2,Lithuanian,Lithuanian
Labasaskrabas_chunk1_3,Lithuanian,German
Labasaskrabas_chunk1_4,Lithuanian,Lithuanian
Labasaskrabas_chunk1_5,Lithuanian,Croatian
Labasaskrabas_chunk2_0,Lithuanian,German
Labasaskrabas_chunk2_1,Lithuanian,Lithuanian
Labasaskrabas_chunk2_2,Lithuanian,Lithuanian
Labasaskrabas_chunk2_3,Lithuanian,Lithuanian
Labasaskrabas_chunk2_4,Lithuanian,Lithuanian
Labasaskrabas_chunk3_0,Lithuanian,Lithuanian
Labasaskrabas_chunk3_1,Lithuanian,Lithuanian
Labasaskrabas_chunk3_2,Lithuanian,French
Labasaskrabas_chunk3_3,Lithuanian,Bulgarian
Labasaskrabas_chunk3_4,Lithuanian,Lithuanian
Lanferite_chunk1_0,Russian,Russian
Lanferite_chunk1_1,Russian,Russian
Lanferite_chunk1_2,Russian,Russian
Lanferite_chunk1_3,Russian,Russian
Lanferite_chunk1_4,Russian,Russian
Larelli_chunk1_0,Italian,Italian
Larelli_chunk1_1,Italian,Italian
Larelli_chunk1_2,Italian,Swedish
Larelli_chunk1_3,Italian,Dutch
Larelli_chunk2_0,Italian,Italian
Larelli_chunk2_1,Italian,Italian
Larelli_chunk2_2,Italian,Italian
Larelli_chunk2_3,Italian,Italian
Larelli_chunk2_4,Italian,Italian
Larelli_chunk3_0,Italian,Italian
Larelli_chunk3_1,Italian,Italian
Larelli_chunk3_2,Italian,Slovenian
Larelli_chunk3_3,Italian,Italian
LatkaXtreme_chunk1_0,Hungarian,Hungarian
LatkaXtreme_chunk1_1,Hungarian,Hungarian
LatkaXtreme_chunk1_2,Hungarian,Hungarian
LatkaXtreme_chunk1_3,Hungarian,Hungarian
LatkaXtreme_chunk1_4,Hungarian,Hungarian
LazyJaydee_chunk1_0,French,French
LazyJaydee_chunk1_1,French,French
LazyJaydee_chunk1_2,French,Slovenian
LazyJaydee_chunk1_3,French,French
LazyJaydee_chunk1_4,French,Dutch
Leaguestranger_chunk1_0,Norwegian,Norwegian
Leaguestranger_chunk1_1,Norwegian,Norwegian
Leaguestranger_chunk1_2,Norwegian,Norwegian
Leaguestranger_chunk1_3,Norwegian,Swedish
Leaguestranger_chunk1_4,Norwegian,Norwegian
Leaguestranger_chunk1_5,Norwegian,Norwegian
Leaguestranger_chunk2_0,Norwegian,French
Leaguestranger_chunk2_1,Norwegian,Norwegian
Leaguestranger_chunk2_2,Norwegian,Norwegian
Leaguestranger_chunk2_3,Norwegian,Norwegian
Leaguestranger_chunk2_4,Norwegian,Norwegian
Leaguestranger_chunk2_5,Norwegian,Swedish
Leaguestranger_chunk2_6,Norwegian,Portuguese
Leaguestranger_chunk3_0,Norwegian,Croatian
Leaguestranger_chunk3_1,Norwegian,Norwegian
Leaguestranger_chunk3_2,Norwegian,Italian
Leaguestranger_chunk3_3,Norwegian,Norwegian
Leaguestranger_chunk3_4,Norwegian,Norwegian
LewisPuller_chunk1_0,Estonian,English
LewisPuller_chunk1_1,Estonian,Dutch
LewisPuller_chunk1_2,Estonian,English
LewisPuller_chunk1_3,Estonian,English
LewisPuller_chunk1_4,Estonian,German
LewisPuller_chunk2_0,Estonian,Dutch
LewisPuller_chunk2_1,Estonian,Finish
LewisPuller_chunk2_2,Estonian,Finish
Logitech0_chunk1_0,Italian,Italian
Logitech0_chunk1_1,Italian,Italian
Logitech0_chunk1_2,Italian,Hungarian
Logitech0_chunk2_0,Italian,Italian
Logitech0_chunk2_1,Italian,Italian
Logitech0_chunk3_0,Italian,Italian
Logitech0_chunk3_1,Italian,Romanian
Logitech0_chunk3_2,Italian,Italian
Logitech0_chunk3_3,Italian,German
Logseman_chunk1_0,Spanish,Spanish
Logseman_chunk1_1,Spanish,French
Logseman_chunk1_2,Spanish,Italian
Logseman_chunk1_3,Spanish,Dutch
Logseman_chunk2_0,Spanish,Bulgarian
Logseman_chunk2_1,Spanish,Italian
Logseman_chunk2_2,Spanish,Spanish
Logseman_chunk2_3,Spanish,Italian
Logseman_chunk3_0,Spanish,English
Logseman_chunk3_1,Spanish,Spanish
Logseman_chunk3_2,Spanish,Spanish
Logseman_chunk3_3,Spanish,Spanish
Longes_chunk1_0,Russian,Russian
Longes_chunk1_1,Russian,Russian
Longes_chunk1_2,Russian,Russian
Longes_chunk2_0,Russian,Russian
Longes_chunk2_1,Russian,Russian
Longes_chunk2_2,Russian,Russian
