guid,label,output
Alp-ha_chunk2_1,Turkish,Croatian
Alp-ha_chunk3_0,Turkish,German
Alp-ha_chunk3_1,Turkish,Serbian
Alp-ha_chunk4_0,Turkish,Turkish
Alp-ha_chunk4_1,Turkish,Serbian
Alp-ha_chunk5_0,Turkish,Turkish
Alp-ha_chunk5_1,Turkish,Turkish
Amazingamazone_chunk10_0,Dutch,Dutch
Amazingamazone_chunk10_1,Dutch,Dutch
Amazingamazone_chunk10_2,Dutch,Lithuanian
Amazingamazone_chunk11_0,Dutch,Dutch
Amazingamazone_chunk11_1,Dutch,Dutch
Amazingamazone_chunk11_2,Dutch,Dutch
Amazingamazone_chunk12_0,Dutch,Dutch
Amazingamazone_chunk12_1,Dutch,Dutch
Amazingamazone_chunk12_2,Dutch,German
Amazingamazone_chunk13_0,Dutch,Dutch
Amazingamazone_chunk13_1,Dutch,Dutch
Amazingamazone_chunk13_2,Dutch,Hungarian
Amazingamazone_chunk14_0,Dutch,Dutch
Amazingamazone_chunk14_1,Dutch,German
Amazingamazone_chunk14_2,Dutch,German
Amazingamazone_chunk15_0,Dutch,Dutch
Amazingamazone_chunk15_1,Dutch,German
Amazingamazone_chunk15_2,Dutch,Dutch
Amazingamazone_chunk16_0,Dutch,Norwegian
Amazingamazone_chunk16_1,Dutch,Dutch
Amazingamazone_chunk16_2,Dutch,Dutch
Amazingamazone_chunk16_3,Dutch,Italian
Amazingamazone_chunk17_0,Dutch,German
Amazingamazone_chunk17_1,Dutch,Dutch
Amazingamazone_chunk17_2,Dutch,German
Amazingamazone_chunk1_0,Dutch,German
Amazingamazone_chunk1_1,Dutch,German
Amazingamazone_chunk1_2,Dutch,Dutch
Amazingamazone_chunk2_0,Dutch,Slovenian
Amazingamazone_chunk2_1,Dutch,Dutch
Amazingamazone_chunk2_2,Dutch,Dutch
Amazingamazone_chunk2_3,Dutch,Dutch
Amazingamazone_chunk3_0,Dutch,Dutch
Amazingamazone_chunk3_1,Dutch,Dutch
Amazingamazone_chunk3_2,Dutch,Bulgarian
Amazingamazone_chunk4_0,Dutch,German
Amazingamazone_chunk4_1,Dutch,Dutch
Amazingamazone_chunk4_2,Dutch,Bulgarian
Amazingamazone_chunk5_0,Dutch,German
Amazingamazone_chunk5_1,Dutch,Dutch
Amazingamazone_chunk5_2,Dutch,Slovenian
Amazingamazone_chunk6_0,Dutch,Bulgarian
Amazingamazone_chunk6_1,Dutch,Dutch
Amazingamazone_chunk6_2,Dutch,German
Amazingamazone_chunk7_0,Dutch,Dutch
Amazingamazone_chunk7_1,Dutch,Dutch
Amazingamazone_chunk7_2,Dutch,Italian
Amazingamazone_chunk8_0,Dutch,Dutch
Amazingamazone_chunk8_1,Dutch,Italian
Amazingamazone_chunk8_2,Dutch,German
Amazingamazone_chunk9_0,Dutch,German
Amazingamazone_chunk9_1,Dutch,Slovenian
