guid,label,output
BigotedCaveman_chunk3_0,Spanish,Spanish
BigotedCaveman_chunk3_1,Spanish,Dutch
BigotedCaveman_chunk3_2,Spanish,Portuguese
Bismarckian_chunk1_0,Estonian,Estonian
Bismarckian_chunk1_1,Estonian,Finish
Bismarckian_chunk1_2,Estonian,Lithuanian
Bismarckian_chunk1_3,Estonian,Lithuanian
Bismarckian_chunk2_0,Estonian,French
Bismarckian_chunk2_1,Estonian,Lithuanian
Bismarckian_chunk2_2,Estonian,Estonian
Bismarckian_chunk2_3,Estonian,Estonian
Bismarckian_chunk3_0,Estonian,Bulgarian
Bismarckian_chunk3_1,Estonian,Polish
Bismarckian_chunk3_2,Estonian,Estonian
Bismarckian_chunk3_3,Estonian,Estonian
BluHole_chunk1_0,Spanish,Spanish
BluHole_chunk1_1,Spanish,Spanish
BluHole_chunk1_2,Spanish,Spanish
BluHole_chunk1_3,Spanish,Spanish
BluHole_chunk1_4,Spanish,Italian
BlueSparkle_chunk1_0,German,German
BlueSparkle_chunk1_1,German,German
BlueSparkle_chunk1_2,German,German
BlueSparkle_chunk2_0,German,German
BlueSparkle_chunk2_1,German,German
BlueSparkle_chunk2_2,German,German
BlueSparkle_chunk3_0,German,German
BlueSparkle_chunk3_1,German,German
BlueSparkle_chunk3_2,German,German
Botan_TM_chunk1_0,Polish,Polish
Botan_TM_chunk1_1,Polish,Polish
Botan_TM_chunk1_2,Polish,Polish
Botan_TM_chunk1_3,Polish,Polish
Botan_TM_chunk2_0,Polish,Czech
Botan_TM_chunk2_1,Polish,Polish
Botan_TM_chunk2_2,Polish,Polish
Botan_TM_chunk2_3,Polish,Polish
Botan_TM_chunk3_0,Polish,Polish
Botan_TM_chunk3_1,Polish,Lithuanian
Botan_TM_chunk3_2,Polish,Lithuanian
Botan_TM_chunk3_3,Polish,Polish
CaptainLargo_chunk1_0,French,French
CaptainLargo_chunk1_1,French,French
CaptainLargo_chunk1_2,French,French
CaptainLargo_chunk1_3,French,French
CaptainLargo_chunk1_4,French,French
CaptainLargo_chunk2_0,French,French
CaptainLargo_chunk2_1,French,French
CaptainLargo_chunk2_2,French,French
CaptainLargo_chunk2_3,French,French
CaptainLargo_chunk2_4,French,French
CaptainLargo_chunk3_0,French,French
CaptainLargo_chunk3_1,French,French
CaptainLargo_chunk3_2,French,French
CaptainLargo_chunk3_3,French,French
CaptainLargo_chunk3_4,French,French
CaptainLargo_chunk3_5,French,French
ChipAyten_chunk1_0,Turkish,German
ChipAyten_chunk1_1,Turkish,Greek
ChipAyten_chunk1_2,Turkish,English
ChipAyten_chunk2_0,Turkish,Slovenian
ChipAyten_chunk2_1,Turkish,Turkish
ChipAyten_chunk2_2,Turkish,English
ChipAyten_chunk3_0,Turkish,Turkish
ChipAyten_chunk3_1,Turkish,Turkish
ChipAyten_chunk3_2,Turkish,Italian
Clit_Commander_chunk1_0,Turkish,Greek
Clit_Commander_chunk1_1,Turkish,German
Clit_Commander_chunk1_2,Turkish,German
Clit_Commander_chunk2_0,Turkish,Turkish
Clit_Commander_chunk2_1,Turkish,Lithuanian
Clit_Commander_chunk2_2,Turkish,Romanian
Clit_Commander_chunk2_3,Turkish,Serbian
Clit_Commander_chunk3_0,Turkish,Turkish
Clit_Commander_chunk3_1,Turkish,Turkish
Clit_Commander_chunk3_2,Turkish,Turkish
Clit_Commander_chunk3_3,Turkish,Turkish
Clit_Commander_chunk3_4,Turkish,Turkish
Clit_Commander_chunk3_5,Turkish,Turkish
Condestavel_chunk1_0,Portuguese,Portuguese
Condestavel_chunk1_1,Portuguese,Portuguese
Condestavel_chunk1_2,Portuguese,English
Condestavel_chunk2_0,Portuguese,Portuguese
Condestavel_chunk2_1,Portuguese,Portuguese
CradleCity_chunk1_0,Portuguese,Romanian
CradleCity_chunk1_1,Portuguese,Portuguese
CradleCity_chunk1_2,Portuguese,Portuguese
CradleCity_chunk2_0,Portuguese,Portuguese
CradleCity_chunk2_1,Portuguese,Slovenian
CradleCity_chunk2_2,Portuguese,Spanish
CradleCity_chunk2_3,Portuguese,Estonian
CradleCity_chunk3_0,Portuguese,Spanish
CradleCity_chunk3_1,Portuguese,English
CradleCity_chunk3_2,Portuguese,Dutch
CradleCity_chunk3_3,Portuguese,Italian
DTStump_chunk1_0,French,French
DTStump_chunk1_1,French,Slovenian
DTStump_chunk1_2,French,French
DTStump_chunk1_3,French,French
DTStump_chunk2_0,French,Portuguese
DTStump_chunk2_1,French,German
DTStump_chunk2_2,French,English
DTStump_chunk2_3,French,Czech
DTStump_chunk3_0,French,German
DTStump_chunk3_1,French,French
DTStump_chunk3_2,French,English
DTStump_chunk3_3,French,French
Dalanzadgad_chunk1_0,Spanish,Slovenian
Dalanzadgad_chunk1_1,Spanish,Russian
Dalanzadgad_chunk1_2,Spanish,Russian
Dalanzadgad_chunk1_3,Spanish,Russian
Dalanzadgad_chunk2_0,Spanish,Russian
Dalanzadgad_chunk2_1,Spanish,Russian
Dalanzadgad_chunk2_2,Spanish,Hungarian
Dalanzadgad_chunk2_3,Spanish,Dutch
Dalanzadgad_chunk2_4,Spanish,Swedish
Deletraz_chunk1_0,Finish,Finish
Deletraz_chunk1_1,Finish,Swedish
Deletraz_chunk1_2,Finish,Finish
DocTomoe_chunk1_0,German,Polish
DocTomoe_chunk1_1,German,German
DocTomoe_chunk1_2,German,Slovenian
DocTomoe_chunk1_3,German,Slovenian
DocTomoe_chunk2_0,German,German
DocTomoe_chunk2_1,German,German
DocTomoe_chunk2_2,German,Greek
DocTomoe_chunk2_3,German,Greek
DocTomoe_chunk3_0,German,Polish
DocTomoe_chunk3_1,German,German
DocTomoe_chunk3_2,German,Dutch
DocTomoe_chunk3_3,German,German
DogrulukPayi_chunk1_0,Turkish,Turkish
DogrulukPayi_chunk1_1,Turkish,Turkish
DogrulukPayi_chunk1_2,Turkish,Turkish
DogrulukPayi_chunk2_0,Turkish,Turkish
DogrulukPayi_chunk2_1,Turkish,Turkish
DogrulukPayi_chunk2_2,Turkish,Turkish
DogrulukPayi_chunk3_0,Turkish,Turkish
DogrulukPayi_chunk3_1,Turkish,Turkish
DogrulukPayi_chunk3_2,Turkish,Turkish
DrVitoti_chunk1_0,Spanish,Spanish
DrVitoti_chunk1_1,Spanish,Hungarian
DrVitoti_chunk1_2,Spanish,Spanish
DrVitoti_chunk1_3,Spanish,Spanish
DrVitoti_chunk2_0,Spanish,Spanish
DrVitoti_chunk2_1,Spanish,Spanish
DrVitoti_chunk2_2,Spanish,Bulgarian
DrVitoti_chunk2_3,Spanish,Spanish
DrVitoti_chunk3_0,Spanish,Spanish
DrVitoti_chunk3_1,Spanish,Portuguese
DrVitoti_chunk3_2,Spanish,Spanish
DrVitoti_chunk3_3,Spanish,Spanish
Draze_chunk1_0,Lithuanian,Lithuanian
Draze_chunk1_1,Lithuanian,Estonian
Draze_chunk1_2,Lithuanian,German
Draze_chunk2_0,Lithuanian,Lithuanian
Draze_chunk2_1,Lithuanian,Lithuanian
Draze_chunk2_2,Lithuanian,Lithuanian
Dyllans_chunk1_0,Portuguese,Portuguese
Dyllans_chunk1_1,Portuguese,Portuguese
Dyllans_chunk1_2,Portuguese,Czech
Dyllans_chunk1_3,Portuguese,German
Eeko_chunk1_0,Finish,Finish
Eeko_chunk1_1,Finish,German
Eeko_chunk1_2,Finish,Finish
Eeko_chunk1_3,Finish,Finish
Eeko_chunk1_4,Finish,Finish
Eeko_chunk2_0,Finish,Finish
Eeko_chunk2_1,Finish,Italian
Eeko_chunk2_2,Finish,Italian
Eeko_chunk2_3,Finish,Finish
Eeko_chunk3_0,Finish,Swedish
Eeko_chunk3_1,Finish,Finish
Eeko_chunk3_2,Finish,Finish
Eeko_chunk3_3,Finish,Spanish
Ellthan_chunk1_0,Greek,Bulgarian
Ellthan_chunk1_1,Greek,English
Ellthan_chunk1_2,Greek,Slovenian
Ellthan_chunk1_3,Greek,Greek
Ellthan_chunk2_0,Greek,Swedish
Ellthan_chunk2_1,Greek,Italian
Ellthan_chunk2_2,Greek,Croatian
Ellthan_chunk2_3,Greek,Bulgarian
Ellthan_chunk3_0,Greek,Portuguese
Ellthan_chunk3_1,Greek,Romanian
Ellthan_chunk3_2,Greek,Greek
English-Breakfast_chunk1_0,Swedish,English
English-Breakfast_chunk1_1,Swedish,French
English-Breakfast_chunk1_2,Swedish,Bulgarian
English-Breakfast_chunk1_3,Swedish,Swedish
English-Breakfast_chunk2_0,Swedish,Romanian
English-Breakfast_chunk2_1,Swedish,French
English-Breakfast_chunk2_2,Swedish,English
English-Breakfast_chunk2_3,Swedish,German
English-Breakfast_chunk3_0,Swedish,Swedish
English-Breakfast_chunk3_1,Swedish,English
English-Breakfast_chunk3_2,Swedish,German
Envojus_chunk1_0,Lithuanian,Bulgarian
Envojus_chunk1_1,Lithuanian,Lithuanian
Envojus_chunk1_2,Lithuanian,Lithuanian
Envojus_chunk2_0,Lithuanian,Lithuanian
Envojus_chunk2_1,Lithuanian,Lithuanian
Envojus_chunk2_2,Lithuanian,German
Envojus_chunk3_0,Lithuanian,Lithuanian
Envojus_chunk3_1,Lithuanian,Lithuanian
Envojus_chunk3_2,Lithuanian,Finish
Etibamriovxuevut_chunk1_0,French,Russian
Etibamriovxuevut_chunk1_1,French,French
Etibamriovxuevut_chunk1_2,French,Hungarian
Etibamriovxuevut_chunk1_3,French,French
Etibamriovxuevut_chunk1_4,French,Russian
Etibamriovxuevut_chunk1_5,French,German
Etibamriovxuevut_chunk2_0,French,French
Etibamriovxuevut_chunk2_1,French,Czech
Etibamriovxuevut_chunk2_2,French,Greek
Etibamriovxuevut_chunk2_3,French,Greek
Etibamriovxuevut_chunk2_4,French,Greek
Etibamriovxuevut_chunk3_0,French,French
Etibamriovxuevut_chunk3_1,French,French
Etibamriovxuevut_chunk3_2,French,French
Etibamriovxuevut_chunk3_3,French,French
Etibamriovxuevut_chunk3_4,French,Russian
Etibamriovxuevut_chunk3_5,French,French
FemAlphanator_chunk1_0,Croatian,Croatian
FemAlphanator_chunk1_1,Croatian,Serbian
FemAlphanator_chunk1_2,Croatian,Croatian
FemAlphanator_chunk1_3,Croatian,Bulgarian
FemAlphanator_chunk2_0,Croatian,Greek
FemAlphanator_chunk2_1,Croatian,Romanian
FemAlphanator_chunk2_2,Croatian,German
FemAlphanator_chunk2_3,Croatian,Italian
FemAlphanator_chunk3_0,Croatian,Croatian
FemAlphanator_chunk3_1,Croatian,Slovenian
FemAlphanator_chunk3_2,Croatian,Slovenian
FemAlphanator_chunk3_3,Croatian,Swedish
Fenor_chunk1_0,Italian,Dutch
Fenor_chunk1_1,Italian,Italian
Fenor_chunk2_0,Italian,English
Fenor_chunk2_1,Italian,Italian
Fenor_chunk2_2,Italian,Italian
Fenor_chunk3_0,Italian,Italian
Fenor_chunk3_1,Italian,Italian
Fenor_chunk3_2,Italian,Italian
Fezzi_chunk1_0,Italian,German
Fezzi_chunk1_1,Italian,German
Fezzi_chunk1_2,Italian,Italian
Fezzi_chunk1_3,Italian,Croatian
FlyingHippoOfDeath_chunk1_0,Swedish,Swedish
FlyingHippoOfDeath_chunk1_1,Swedish,Swedish
FlyingHippoOfDeath_chunk1_2,Swedish,Swedish
ForKnee_chunk1_0,Turkish,German
ForKnee_chunk1_1,Turkish,Portuguese
ForKnee_chunk1_2,Turkish,Turkish
ForKnee_chunk1_3,Turkish,Turkish
ForKnee_chunk2_0,Turkish,Turkish
ForKnee_chunk2_1,Turkish,Turkish
ForKnee_chunk2_2,Turkish,Turkish
ForKnee_chunk2_3,Turkish,Czech
ForKnee_chunk2_4,Turkish,Turkish
ForKnee_chunk3_0,Turkish,Greek
ForKnee_chunk3_1,Turkish,Turkish
ForKnee_chunk3_2,Turkish,Turkish
ForKnee_chunk3_3,Turkish,Czech
ForKnee_chunk3_4,Turkish,Turkish
GekkePop_chunk1_0,Dutch,Dutch
GekkePop_chunk1_1,Dutch,Dutch
GekkePop_chunk1_2,Dutch,Czech
GekkePop_chunk1_3,Dutch,Dutch
Gerardpb2_chunk1_0,Spanish,Spanish
Gerardpb2_chunk1_1,Spanish,Spanish
Gerardpb2_chunk1_2,Spanish,Spanish
Gerardpb2_chunk1_3,Spanish,Spanish
Gerardpb2_chunk1_4,Spanish,Spanish
Gerardpb2_chunk2_0,Spanish,Spanish
Gerardpb2_chunk2_1,Spanish,Spanish
Gerardpb2_chunk2_2,Spanish,Spanish
Gerardpb2_chunk2_3,Spanish,Spanish
Gerardpb2_chunk3_0,Spanish,Spanish
Gerardpb2_chunk3_1,Spanish,Spanish
Gerardpb2_chunk3_2,Spanish,Spanish
Gerardpb2_chunk3_3,Spanish,Spanish
Gerardpb2_chunk3_4,Spanish,Spanish
GodwinsLaw64_chunk1_0,Turkish,Turkish
GodwinsLaw64_chunk1_1,Turkish,Turkish
GodwinsLaw64_chunk1_2,Turkish,Turkish
GodwinsLaw64_chunk1_3,Turkish,Turkish
GodwinsLaw64_chunk2_0,Turkish,Turkish
GodwinsLaw64_chunk2_1,Turkish,Turkish
GodwinsLaw64_chunk2_2,Turkish,Turkish
GodwinsLaw64_chunk2_3,Turkish,Turkish
GodwinsLaw64_chunk3_0,Turkish,Turkish
GodwinsLaw64_chunk3_1,Turkish,Turkish
GodwinsLaw64_chunk3_2,Turkish,Turkish
GodwinsLaw64_chunk3_3,Turkish,Turkish
Gongom_chunk1_0,Portuguese,Portuguese
Gongom_chunk1_1,Portuguese,Portuguese
Gongom_chunk1_2,Portuguese,Estonian
GrixM_chunk1_0,Norwegian,Czech
GrixM_chunk1_1,Norwegian,Norwegian
GrixM_chunk1_2,Norwegian,Norwegian
GrixM_chunk1_3,Norwegian,German
GrixM_chunk2_0,Norwegian,Swedish
GrixM_chunk2_1,Norwegian,Swedish
GrixM_chunk2_2,Norwegian,Portuguese
GrixM_chunk2_3,Norwegian,Norwegian
GrixM_chunk3_0,Norwegian,Norwegian
GrixM_chunk3_1,Norwegian,Slovenian
GrixM_chunk3_2,Norwegian,Spanish
GrixM_chunk3_3,Norwegian,Norwegian
Gruul_and_Unusual_chunk1_0,Norwegian,Norwegian
Gruul_and_Unusual_chunk1_1,Norwegian,Swedish
Gruul_and_Unusual_chunk1_2,Norwegian,Norwegian
Gruul_and_Unusual_chunk1_3,Norwegian,Norwegian
Gruul_and_Unusual_chunk1_4,Norwegian,Dutch
Gruul_and_Unusual_chunk2_0,Norwegian,Norwegian
Gruul_and_Unusual_chunk2_1,Norwegian,Norwegian
Gruul_and_Unusual_chunk2_2,Norwegian,Norwegian
Gruul_and_Unusual_chunk2_3,Norwegian,Norwegian
Gruul_and_Unusual_chunk3_0,Norwegian,Norwegian
Gruul_and_Unusual_chunk3_1,Norwegian,Norwegian
Gruul_and_Unusual_chunk3_2,Norwegian,Norwegian
Gruul_and_Unusual_chunk3_3,Norwegian,Norwegian
Haddas_chunk1_0,Finish,Finish
Haddas_chunk1_1,Finish,Finish
Haddas_chunk1_2,Finish,Finish
HelloiamMiep_chunk1_0,Swedish,Hungarian
HelloiamMiep_chunk1_1,Swedish,German
HelloiamMiep_chunk1_2,Swedish,Hungarian
HelloiamMiep_chunk1_3,Swedish,German
HelloiamMiep_chunk1_4,Swedish,German
HelloiamMiep_chunk1_5,Swedish,Czech
HelloiamMiep_chunk2_0,Swedish,Russian
HelloiamMiep_chunk2_1,Swedish,French
HelloiamMiep_chunk2_2,Swedish,German
HelloiamMiep_chunk2_3,Swedish,German
HelloiamMiep_chunk2_4,Swedish,German
HelloiamMiep_chunk2_5,Swedish,German
HelloiamMiep_chunk3_0,Swedish,Romanian
HelloiamMiep_chunk3_1,Swedish,French
HelloiamMiep_chunk3_2,Swedish,French
HelloiamMiep_chunk3_3,Swedish,English
HelloiamMiep_chunk3_4,Swedish,Greek
HelloiamMiep_chunk3_5,Swedish,Dutch
HelloiamMiep_chunk3_6,Swedish,Russian
HoMaster_chunk1_0,Romanian,Finish
HoMaster_chunk1_1,Romanian,Romanian
HoMaster_chunk1_2,Romanian,German
Honza8D_chunk1_0,Czech,Slovenian
Honza8D_chunk1_1,Czech,Czech
Honza8D_chunk1_2,Czech,Czech
Honza8D_chunk2_0,Czech,Czech
Honza8D_chunk2_1,Czech,Czech
Honza8D_chunk2_2,Czech,Spanish
Honza8D_chunk2_3,Czech,Czech
Honza8D_chunk3_0,Czech,Czech
Honza8D_chunk3_1,Czech,Czech
Honza8D_chunk3_2,Czech,Czech
Honza8D_chunk3_3,Czech,Hungarian
HorusAeon_chunk1_0,Croatian,Spanish
HorusAeon_chunk1_1,Croatian,Spanish
HorusAeon_chunk1_2,Croatian,Swedish
HorusAeon_chunk1_3,Croatian,Swedish
HorusAeon_chunk1_4,Croatian,German
HorusAeon_chunk2_0,Croatian,German
HorusAeon_chunk2_1,Croatian,German
HorusAeon_chunk2_2,Croatian,German
HorusAeon_chunk2_3,Croatian,Croatian
HorusAeon_chunk2_4,Croatian,Croatian
HorusAeon_chunk3_0,Croatian,Croatian
HorusAeon_chunk3_1,Croatian,Croatian
HorusAeon_chunk3_2,Croatian,Slovenian
HorusAeon_chunk3_3,Croatian,Hungarian
I_Repost_from_top_chunk1_0,Croatian,Hungarian
I_Repost_from_top_chunk1_1,Croatian,Croatian
I_Repost_from_top_chunk1_2,Croatian,Serbian
I_Repost_from_top_chunk2_0,Croatian,German
I_Repost_from_top_chunk2_1,Croatian,Croatian
I_Repost_from_top_chunk2_2,Croatian,Spanish
IriSnowpaws_chunk1_0,Romanian,Romanian
IriSnowpaws_chunk1_1,Romanian,Croatian
IriSnowpaws_chunk1_2,Romanian,Romanian
IvanMedved_chunk1_0,Russian,Russian
IvanMedved_chunk1_1,Russian,Estonian
IvanMedved_chunk1_2,Russian,Estonian
IvanMedved_chunk1_3,Russian,Russian
IvanMedved_chunk2_0,Russian,Russian
IvanMedved_chunk2_1,Russian,Russian
IvanMedved_chunk2_2,Russian,Russian
IvanMedved_chunk2_3,Russian,Russian
IvanMedved_chunk3_0,Russian,Russian
IvanMedved_chunk3_1,Russian,Russian
IvanMedved_chunk3_2,Russian,Slovenian
IvanMedved_chunk3_3,Russian,Russian
JilaX_chunk1_0,Norwegian,Italian
JilaX_chunk1_1,Norwegian,Swedish
JilaX_chunk1_2,Norwegian,French
JilaX_chunk1_3,Norwegian,Bulgarian
Joko11_chunk1_0,Slovenian,Slovenian
Joko11_chunk1_1,Slovenian,Polish
Joko11_chunk1_2,Slovenian,Slovenian
Joko11_chunk2_0,Slovenian,Croatian
Joko11_chunk2_1,Slovenian,Slovenian
Joko11_chunk2_2,Slovenian,Russian
Joko11_chunk3_0,Slovenian,Serbian
Joko11_chunk3_1,Slovenian,Slovenian
Joko11_chunk3_2,Slovenian,Turkish
KaiserVonIkapoc_chunk1_0,Spanish,English
KaiserVonIkapoc_chunk1_1,Spanish,Dutch
KaiserVonIkapoc_chunk1_2,Spanish,Portuguese
KaiserVonIkapoc_chunk1_3,Spanish,Polish
KaiserVonIkapoc_chunk2_0,Spanish,English
KaiserVonIkapoc_chunk2_1,Spanish,English
KaiserVonIkapoc_chunk2_2,Spanish,Portuguese
KaiserVonIkapoc_chunk3_0,Spanish,Spanish
KaiserVonIkapoc_chunk3_1,Spanish,German
KaiserVonIkapoc_chunk3_2,Spanish,Russian
Kangewalter_chunk1_0,Estonian,Estonian
Kangewalter_chunk1_1,Estonian,Estonian
Kangewalter_chunk1_2,Estonian,Estonian
Kangewalter_chunk1_3,Estonian,Estonian
Kangewalter_chunk2_0,Estonian,Estonian
Kangewalter_chunk2_1,Estonian,Estonian
Kangewalter_chunk2_2,Estonian,Estonian
Kangewalter_chunk2_3,Estonian,Estonian
KeepingThatReal_chunk1_0,Russian,Russian
KeepingThatReal_chunk1_1,Russian,Russian
KeepingThatReal_chunk1_2,Russian,Russian
KeepingThatReal_chunk1_3,Russian,Dutch
KeepingThatReal_chunk1_4,Russian,Bulgarian
KeepingThatReal_chunk2_0,Russian,Russian
KeepingThatReal_chunk2_1,Russian,Bulgarian
KeepingThatReal_chunk2_2,Russian,German
KeepingThatReal_chunk2_3,Russian,German
KeepingThatReal_chunk3_0,Russian,Czech
KeepingThatReal_chunk3_1,Russian,Bulgarian
KeepingThatReal_chunk3_2,Russian,Russian
KeepingThatReal_chunk3_3,Russian,Russian
KissMeHelga_chunk1_0,Portuguese,Russian
KissMeHelga_chunk1_1,Portuguese,Russian
KissMeHelga_chunk1_2,Portuguese,Portuguese
KissMeHelga_chunk1_3,Portuguese,Portuguese
KissMeHelga_chunk2_0,Portuguese,Spanish
KissMeHelga_chunk2_1,Portuguese,English
KissMeHelga_chunk2_2,Portuguese,Portuguese
KissMeHelga_chunk2_3,Portuguese,Portuguese
KissMeHelga_chunk3_0,Portuguese,Portuguese
KissMeHelga_chunk3_1,Portuguese,Portuguese
KissMeHelga_chunk3_2,Portuguese,Greek
KissMeHelga_chunk3_3,Portuguese,Swedish
Koorevenis_chunk1_0,Estonian,Bulgarian
Koorevenis_chunk1_1,Estonian,Estonian
Koorevenis_chunk1_2,Estonian,Estonian
Koorevenis_chunk2_0,Estonian,Estonian
Koorevenis_chunk2_1,Estonian,Estonian
Koorevenis_chunk2_2,Estonian,Estonian
Koorevenis_chunk3_0,Estonian,Estonian
Koorevenis_chunk3_1,Estonian,Estonian
Koorevenis_chunk3_2,Estonian,Estonian
KoperKat_chunk1_0,Slovenian,Croatian
KoperKat_chunk1_1,Slovenian,Bulgarian
KoperKat_chunk1_2,Slovenian,German
KoperKat_chunk1_3,Slovenian,Dutch
KoperKat_chunk2_0,Slovenian,Slovenian
KoperKat_chunk2_1,Slovenian,Slovenian
KoperKat_chunk2_2,Slovenian,English
KoperKat_chunk2_3,Slovenian,Slovenian
KoperKat_chunk3_0,Slovenian,Italian
KoperKat_chunk3_1,Slovenian,Italian
KoperKat_chunk3_2,Slovenian,Slovenian
KoperKat_chunk3_3,Slovenian,Croatian
KoperKat_chunk3_4,Slovenian,Slovenian
KosherSlav_chunk1_0,Serbian,Serbian
KosherSlav_chunk1_1,Serbian,Croatian
KosherSlav_chunk1_2,Serbian,Croatian
KosherSlav_chunk1_3,Serbian,German
KosherSlav_chunk2_0,Serbian,Serbian
KosherSlav_chunk2_1,Serbian,Serbian
KosherSlav_chunk2_2,Serbian,Serbian
KosherSlav_chunk2_3,Serbian,Romanian
KosherSlav_chunk3_0,Serbian,Serbian
KosherSlav_chunk3_1,Serbian,Serbian
KosherSlav_chunk3_2,Serbian,Serbian
KosherSlav_chunk3_3,Serbian,Serbian
Krabban_chunk1_0,Swedish,Dutch
Krabban_chunk1_1,Swedish,French
Krabban_chunk1_2,Swedish,German
Krabban_chunk1_3,Swedish,German
Krabban_chunk1_4,Swedish,Swedish
Krabban_chunk2_0,Swedish,Swedish
Krabban_chunk2_1,Swedish,Swedish
Krabban_chunk2_2,Swedish,Swedish
Krabban_chunk2_3,Swedish,Swedish
Krabban_chunk2_4,Swedish,German
Krabban_chunk3_0,Swedish,Polish
Krabban_chunk3_1,Swedish,Hungarian
Krabban_chunk3_2,Swedish,Polish
Krabban_chunk3_3,Swedish,Swedish
Krabban_chunk3_4,Swedish,Czech
Krabban_chunk3_5,Swedish,Polish
Lelien_chunk1_0,French,Russian
Lelien_chunk1_1,French,Russian
Lelien_chunk1_2,French,Russian
Lelien_chunk1_3,French,Russian
Lembitu_Kuuse_chunk1_0,Estonian,Czech
Lembitu_Kuuse_chunk1_1,Estonian,German
Lembitu_Kuuse_chunk1_2,Estonian,Hungarian
Lembitu_Kuuse_chunk2_0,Estonian,English
Lembitu_Kuuse_chunk2_1,Estonian,German
Lembitu_Kuuse_chunk2_2,Estonian,Czech
Lembitu_Kuuse_chunk3_0,Estonian,Lithuanian
Lembitu_Kuuse_chunk3_1,Estonian,Dutch
Lembitu_Kuuse_chunk3_2,Estonian,Lithuanian
LevNikMyshkin_chunk1_0,Russian,Russian
LevNikMyshkin_chunk1_1,Russian,Russian
LevNikMyshkin_chunk1_2,Russian,Russian
LevNikMyshkin_chunk2_0,Russian,Italian
LevNikMyshkin_chunk2_1,Russian,Russian
LevNikMyshkin_chunk3_0,Russian,Bulgarian
LevNikMyshkin_chunk3_1,Russian,Bulgarian
LevNikMyshkin_chunk3_2,Russian,Russian
LordMu_chunk1_0,Lithuanian,Lithuanian
