guid,label,output
AeDubhe_chunk1_2,English,English
AeDubhe_chunk1_3,English,English
AeDubhe_chunk1_4,English,French
AeDubhe_chunk2_0,English,English
AeDubhe_chunk2_1,English,English
AeDubhe_chunk2_2,English,English
AeDubhe_chunk2_3,English,English
AeDubhe_chunk3_0,English,English
AeDubhe_chunk3_1,English,Swedish
AeDubhe_chunk3_2,English,English
AeDubhe_chunk3_3,English,English
Aerroon_chunk1_0,Estonian,Bulgarian
Aerroon_chunk1_1,Estonian,Dutch
Aerroon_chunk1_2,Estonian,Greek
Aerroon_chunk1_3,Estonian,German
Aerroon_chunk2_0,Estonian,Lithuanian
Aerroon_chunk2_1,Estonian,Slovenian
Aerroon_chunk2_2,Estonian,Swedish
Aerroon_chunk2_3,Estonian,Estonian
Aerroon_chunk3_0,Estonian,Estonian
Aerroon_chunk3_1,Estonian,Estonian
Aerroon_chunk3_2,Estonian,Estonian
Aerroon_chunk3_3,Estonian,English
Aggropop_chunk1_0,Slovenian,Russian
Aggropop_chunk1_1,Slovenian,Czech
Aggropop_chunk1_2,Slovenian,Norwegian
Aggropop_chunk1_3,Slovenian,Russian
Aggropop_chunk2_0,Slovenian,Slovenian
Aggropop_chunk2_1,Slovenian,Bulgarian
Aggropop_chunk2_2,Slovenian,Slovenian
Aggropop_chunk2_3,Slovenian,English
Aggropop_chunk3_0,Slovenian,German
Aggropop_chunk3_1,Slovenian,Greek
Aggropop_chunk3_2,Slovenian,English
Aggropop_chunk3_3,Slovenian,Italian
AirRaidJade_chunk1_0,English,English
AirRaidJade_chunk1_1,English,English
AirRaidJade_chunk1_2,English,Russian
AirRaidJade_chunk1_3,English,German
AirRaidJade_chunk1_4,English,Croatian
Alien1993_chunk1_0,Italian,Italian
Alien1993_chunk1_1,Italian,Italian
Alien1993_chunk1_2,Italian,Italian
Alien1993_chunk2_0,Italian,Italian
Alien1993_chunk2_1,Italian,Dutch
Alien1993_chunk2_2,Italian,Italian
Alien1993_chunk3_0,Italian,Italian
Alien1993_chunk3_1,Italian,Italian
Anergos_chunk1_0,Greek,Greek
Anergos_chunk1_1,Greek,French
Anergos_chunk1_2,Greek,Greek
Anergos_chunk2_0,Greek,Czech
Anergos_chunk2_1,Greek,Spanish
Anergos_chunk2_2,Greek,French
Anergos_chunk2_3,Greek,French
Anergos_chunk3_0,Greek,Greek
Anergos_chunk3_1,Greek,Greek
Anergos_chunk3_2,Greek,Greek
Apofis_chunk1_0,Slovenian,Croatian
Apofis_chunk1_1,Slovenian,Slovenian
Apofis_chunk1_2,Slovenian,Slovenian
Apolitikal_chunk1_0,Greek,Greek
Apolitikal_chunk1_1,Greek,Greek
Apolitikal_chunk1_2,Greek,Greek
Apolitikal_chunk1_3,Greek,Greek
Apolitikal_chunk1_4,Greek,Polish
Apolitikal_chunk2_0,Greek,Greek
Apolitikal_chunk2_1,Greek,Greek
Apolitikal_chunk2_2,Greek,Greek
Apolitikal_chunk2_3,Greek,Greek
Ashihna_chunk1_0,Turkish,Turkish
Ashihna_chunk1_1,Turkish,Turkish
Ashihna_chunk1_2,Turkish,Turkish
Ashihna_chunk1_3,Turkish,Turkish
Ashihna_chunk2_0,Turkish,Turkish
Ashihna_chunk2_1,Turkish,Turkish
Ashihna_chunk2_2,Turkish,Turkish
Ashihna_chunk3_0,Turkish,Turkish
Ashihna_chunk3_1,Turkish,Turkish
Ashihna_chunk3_2,Turkish,Greek
BabyWookie_chunk1_0,Russian,Russian
BabyWookie_chunk1_1,Russian,Russian
BabyWookie_chunk1_2,Russian,Russian
BabyWookie_chunk1_3,Russian,Russian
BabyWookie_chunk2_0,Russian,Russian
BabyWookie_chunk2_1,Russian,Russian
BabyWookie_chunk2_2,Russian,Russian
BabyWookie_chunk2_3,Russian,Russian
BabyWookie_chunk3_0,Russian,Russian
BabyWookie_chunk3_1,Russian,Russian
BabyWookie_chunk3_2,Russian,Russian
BabyWookie_chunk3_3,Russian,Russian
BaffledPlato_chunk1_0,Finish,Greek
BaffledPlato_chunk1_1,Finish,Finish
BaffledPlato_chunk1_2,Finish,Italian
BaffledPlato_chunk1_3,Finish,Finish
BaffledPlato_chunk2_0,Finish,Finish
BaffledPlato_chunk2_1,Finish,Finish
BaffledPlato_chunk2_2,Finish,Finish
BaffledPlato_chunk2_3,Finish,Slovenian
BaffledPlato_chunk3_0,Finish,Finish
BaffledPlato_chunk3_1,Finish,Finish
BaffledPlato_chunk3_2,Finish,German
Bageer_chunk1_0,Serbian,Bulgarian
Bageer_chunk1_1,Serbian,Serbian
Bageer_chunk1_2,Serbian,Russian
Bageer_chunk1_3,Serbian,Russian
Bageer_chunk2_0,Serbian,Czech
Bageer_chunk2_1,Serbian,Russian
Bageer_chunk2_2,Serbian,Russian
Bageer_chunk2_3,Serbian,Serbian
Bageer_chunk3_0,Serbian,Russian
Bageer_chunk3_1,Serbian,Russian
Bageer_chunk3_2,Serbian,Russian
Banana-cream-pies_chunk1_0,Dutch,German
Banana-cream-pies_chunk1_1,Dutch,German
Banana-cream-pies_chunk1_2,Dutch,German
Banana-cream-pies_chunk1_3,Dutch,Dutch
Banana-cream-pies_chunk2_0,Dutch,Croatian
Banana-cream-pies_chunk2_1,Dutch,Dutch
Banana-cream-pies_chunk2_2,Dutch,Hungarian
Banana-cream-pies_chunk2_3,Dutch,German
Banana-cream-pies_chunk3_0,Dutch,Dutch
Banana-cream-pies_chunk3_1,Dutch,Bulgarian
Banana-cream-pies_chunk3_2,Dutch,Hungarian
Banana-cream-pies_chunk3_3,Dutch,Swedish
Basssiiie_chunk1_0,Dutch,Dutch
Basssiiie_chunk1_1,Dutch,Dutch
Basssiiie_chunk1_2,Dutch,Dutch
Basssiiie_chunk1_3,Dutch,Dutch
Beckneard_chunk1_0,Croatian,Dutch
Beckneard_chunk1_1,Croatian,English
Beckneard_chunk1_2,Croatian,Slovenian
Beckneard_chunk1_3,Croatian,Serbian
Beckneard_chunk2_0,Croatian,Croatian
Beckneard_chunk2_1,Croatian,German
Beckneard_chunk2_2,Croatian,Slovenian
Beckneard_chunk3_0,Croatian,English
Beckneard_chunk3_1,Croatian,Slovenian
Beckneard_chunk3_2,Croatian,Greek
Benitocamelia_chunk1_0,Spanish,Spanish
Benitocamelia_chunk1_1,Spanish,Spanish
Benitocamelia_chunk1_2,Spanish,Spanish
Benitocamelia_chunk2_0,Spanish,Spanish
Benitocamelia_chunk2_1,Spanish,Spanish
Benitocamelia_chunk2_2,Spanish,Spanish
Benitocamelia_chunk2_3,Spanish,Spanish
Beskucnikov_chunk1_0,Serbian,Serbian
Beskucnikov_chunk1_1,Serbian,Serbian
Beskucnikov_chunk1_2,Serbian,Serbian
Beskucnikov_chunk1_3,Serbian,Serbian
Beskucnikov_chunk1_4,Serbian,Spanish
BigBad-Wolf_chunk1_0,Polish,Hungarian
BigBad-Wolf_chunk1_1,Polish,Polish
BigBad-Wolf_chunk1_2,Polish,Polish
BigBad-Wolf_chunk1_3,Polish,German
BigFatNutsack_chunk1_0,English,English
BigFatNutsack_chunk1_1,English,English
BigFatNutsack_chunk1_2,English,English
BlueShibe_chunk1_0,Serbian,Serbian
BlueShibe_chunk1_1,Serbian,Serbian
BlueShibe_chunk1_2,Serbian,Romanian
BlueShibe_chunk2_0,Serbian,Serbian
BlueShibe_chunk2_1,Serbian,Serbian
BlueShibe_chunk2_2,Serbian,Czech
BlueShibe_chunk3_0,Serbian,Serbian
BlueShibe_chunk3_1,Serbian,Serbian
BobIsntHere_chunk1_0,English,Turkish
BobIsntHere_chunk1_1,English,Dutch
BobIsntHere_chunk1_2,English,English
BobIsntHere_chunk1_3,English,Dutch
Brzinajbrzi_chunk1_0,Serbian,Serbian
Brzinajbrzi_chunk1_1,Serbian,Turkish
Brzinajbrzi_chunk2_0,Serbian,Lithuanian
Brzinajbrzi_chunk2_1,Serbian,Serbian
BugaTuga_chunk1_0,Portuguese,Estonian
BugaTuga_chunk1_1,Portuguese,Bulgarian
BugaTuga_chunk1_2,Portuguese,Spanish
BugaTuga_chunk1_3,Portuguese,Norwegian
BugaTuga_chunk2_0,Portuguese,Spanish
BugaTuga_chunk2_1,Portuguese,Greek
BugaTuga_chunk2_2,Portuguese,Greek
BugaTuga_chunk2_3,Portuguese,Greek
BugaTuga_chunk2_4,Portuguese,Swedish
BugaTuga_chunk2_5,Portuguese,German
BugaTuga_chunk3_0,Portuguese,English
BugaTuga_chunk3_1,Portuguese,Italian
BugaTuga_chunk3_2,Portuguese,Italian
BugaTuga_chunk3_3,Portuguese,Greek
BugaTuga_chunk3_4,Portuguese,Slovenian
ButbutWHY_chunk1_0,Norwegian,Norwegian
ButbutWHY_chunk1_1,Norwegian,Norwegian
ButbutWHY_chunk1_2,Norwegian,Portuguese
CAB4yK_chunk1_0,Russian,Russian
CAB4yK_chunk1_1,Russian,Russian
CAB4yK_chunk1_2,Russian,Russian
Catnip123_chunk1_0,German,Romanian
Catnip123_chunk1_1,German,German
Catnip123_chunk1_2,German,German
Catnip123_chunk1_3,German,German
Catnip123_chunk1_4,German,German
Catnip123_chunk2_0,German,German
Catnip123_chunk2_1,German,German
Catnip123_chunk2_2,German,Turkish
Catnip123_chunk2_3,German,German
Catnip123_chunk2_4,German,Lithuanian
CivNewbie_chunk1_0,Serbian,Greek
CivNewbie_chunk1_1,Serbian,Croatian
CivNewbie_chunk1_2,Serbian,Croatian
CivNewbie_chunk1_3,Serbian,Slovenian
CivNewbie_chunk2_0,Serbian,Croatian
CivNewbie_chunk2_1,Serbian,Dutch
CivNewbie_chunk2_2,Serbian,Croatian
CivNewbie_chunk2_3,Serbian,Croatian
CivNewbie_chunk2_4,Serbian,Serbian
CivNewbie_chunk3_0,Serbian,Serbian
CivNewbie_chunk3_1,Serbian,Croatian
CivNewbie_chunk3_2,Serbian,Croatian
CivNewbie_chunk3_3,Serbian,Serbian
D3va92_chunk1_0,Greek,Greek
D3va92_chunk1_1,Greek,Greek
D3va92_chunk1_2,Greek,Greek
D3va92_chunk2_0,Greek,Greek
D3va92_chunk2_1,Greek,Greek
D3va92_chunk2_2,Greek,Greek
DassinJoe_chunk1_0,French,French
DassinJoe_chunk1_1,French,English
DassinJoe_chunk1_2,French,English
DassinJoe_chunk2_0,French,English
DassinJoe_chunk2_1,French,English
DassinJoe_chunk2_2,French,English
DassinJoe_chunk2_3,French,Polish
DassinJoe_chunk3_0,French,French
DassinJoe_chunk3_1,French,French
DassinJoe_chunk3_2,French,German
DassinJoe_chunk3_3,French,Swedish
Derdiedas812_chunk1_0,Czech,Czech
Derdiedas812_chunk1_1,Czech,Czech
Derdiedas812_chunk1_2,Czech,French
Derdiedas812_chunk1_3,Czech,German
Deyga_chunk1_0,Russian,Turkish
Deyga_chunk1_1,Russian,Czech
Deyga_chunk1_2,Russian,Turkish
Deyga_chunk1_3,Russian,Russian
DontmindmeIt_chunk1_0,Turkish,Turkish
DontmindmeIt_chunk1_1,Turkish,Turkish
DontmindmeIt_chunk1_2,Turkish,Turkish
DontmindmeIt_chunk2_0,Turkish,Turkish
DontmindmeIt_chunk2_1,Turkish,French
DontmindmeIt_chunk2_2,Turkish,Turkish
DontmindmeIt_chunk3_0,Turkish,Turkish
DontmindmeIt_chunk3_1,Turkish,Turkish
DontmindmeIt_chunk3_2,Turkish,Turkish
DutchDylan_chunk1_0,Dutch,Dutch
DutchDylan_chunk1_1,Dutch,Portuguese
DutchDylan_chunk1_2,Dutch,Dutch
DutchDylan_chunk1_3,Dutch,Dutch
DutchDylan_chunk1_4,Dutch,Dutch
DynamicBiomass_chunk1_0,Norwegian,Portuguese
DynamicBiomass_chunk1_1,Norwegian,English
DynamicBiomass_chunk1_2,Norwegian,Czech
DynamicBiomass_chunk1_3,Norwegian,Norwegian
DynamicBiomass_chunk1_4,Norwegian,English
Emmison_chunk1_0,Swedish,Swedish
Emmison_chunk1_1,Swedish,Swedish
Emmison_chunk1_2,Swedish,Swedish
Emmison_chunk2_0,Swedish,Swedish
Emmison_chunk2_1,Swedish,Estonian
Emmison_chunk2_2,Swedish,Slovenian
ErikLiinar_chunk1_0,Estonian,Estonian
ErikLiinar_chunk1_1,Estonian,Estonian
ErikLiinar_chunk1_2,Estonian,Estonian
ErikLiinar_chunk1_3,Estonian,Estonian
ExplosiveMachine_chunk1_0,Slovenian,Slovenian
ExplosiveMachine_chunk1_1,Slovenian,Croatian
ExplosiveMachine_chunk1_2,Slovenian,Slovenian
ExplosiveMachine_chunk1_3,Slovenian,Czech
ExplosiveMachine_chunk2_0,Slovenian,German
ExplosiveMachine_chunk2_1,Slovenian,Hungarian
ExplosiveMachine_chunk2_2,Slovenian,Slovenian
ExplosiveMachine_chunk2_3,Slovenian,Slovenian
ExplosiveMachine_chunk2_4,Slovenian,Spanish
ExplosiveMachine_chunk3_0,Slovenian,Croatian
ExplosiveMachine_chunk3_1,Slovenian,Slovenian
ExplosiveMachine_chunk3_2,Slovenian,Slovenian
ExplosiveMachine_chunk3_3,Slovenian,Slovenian
ExplosiveMachine_chunk3_4,Slovenian,Serbian
Finnish_Nationalist_chunk1_0,Finish,Swedish
Finnish_Nationalist_chunk1_1,Finish,Russian
Finnish_Nationalist_chunk1_2,Finish,Russian
Finnish_Nationalist_chunk2_0,Finish,Estonian
Finnish_Nationalist_chunk2_1,Finish,Finish
Finnish_Nationalist_chunk2_2,Finish,Finish
Finnish_Nationalist_chunk3_0,Finish,Russian
Finnish_Nationalist_chunk3_1,Finish,Estonian
Finnish_Nationalist_chunk3_2,Finish,German
FoolsAndRoads_chunk1_0,Russian,Russian
FoolsAndRoads_chunk1_1,Russian,Russian
FoolsAndRoads_chunk1_2,Russian,Russian
FoolsAndRoads_chunk1_3,Russian,Russian
Fordlandia_chunk1_0,Russian,Hungarian
Fordlandia_chunk1_1,Russian,German
Fordlandia_chunk1_2,Russian,Russian
Fordlandia_chunk2_0,Russian,Croatian
Fordlandia_chunk2_1,Russian,Russian
Fordlandia_chunk2_2,Russian,Lithuanian
Fordlandia_chunk3_0,Russian,Russian
Fordlandia_chunk3_1,Russian,Russian
Fordlandia_chunk3_2,Russian,Russian
Fordlandia_chunk3_3,Russian,Czech
Fortzon_chunk1_0,Finish,Finish
Fortzon_chunk1_1,Finish,Finish
Fortzon_chunk1_2,Finish,Finish
Fortzon_chunk1_3,Finish,Turkish
Fortzon_chunk2_0,Finish,Finish
Fortzon_chunk2_1,Finish,Finish
Fortzon_chunk2_2,Finish,Finish
Fortzon_chunk2_3,Finish,Finish
Fortzon_chunk3_0,Finish,Finish
Fortzon_chunk3_1,Finish,Finish
Fortzon_chunk3_2,Finish,Finish
Fortzon_chunk3_3,Finish,Finish
Frau_Vorragend_chunk1_0,German,German
Frau_Vorragend_chunk1_1,German,German
Frau_Vorragend_chunk1_2,German,Greek
Galactic_kitten_chunk1_0,Swedish,Swedish
Galactic_kitten_chunk1_1,Swedish,English
Galactic_kitten_chunk1_2,Swedish,Norwegian
Galactic_kitten_chunk1_3,Swedish,Finish
Galactic_kitten_chunk2_0,Swedish,Swedish
Galactic_kitten_chunk2_1,Swedish,Dutch
Galactic_kitten_chunk2_2,Swedish,German
Galactic_kitten_chunk2_3,Swedish,Croatian
GanyoBalkanski_chunk1_0,Bulgarian,Bulgarian
GanyoBalkanski_chunk1_1,Bulgarian,Bulgarian
GanyoBalkanski_chunk1_2,Bulgarian,Bulgarian
GanyoBalkanski_chunk1_3,Bulgarian,Croatian
GanyoBalkanski_chunk2_0,Bulgarian,Hungarian
GanyoBalkanski_chunk2_1,Bulgarian,Bulgarian
GanyoBalkanski_chunk2_2,Bulgarian,German
GanyoBalkanski_chunk3_0,Bulgarian,Bulgarian
GanyoBalkanski_chunk3_1,Bulgarian,Bulgarian
GanyoBalkanski_chunk3_2,Bulgarian,Bulgarian
GanyoBalkanski_chunk3_3,Bulgarian,Bulgarian
GimmeSome_Truth_chunk1_0,Lithuanian,Lithuanian
GimmeSome_Truth_chunk1_1,Lithuanian,Lithuanian
GimmeSome_Truth_chunk1_2,Lithuanian,Lithuanian
GimmeSome_Truth_chunk2_0,Lithuanian,Russian
GimmeSome_Truth_chunk2_1,Lithuanian,Russian
GimmeSome_Truth_chunk2_2,Lithuanian,Russian
GimmeSome_Truth_chunk3_0,Lithuanian,Lithuanian
GimmeSome_Truth_chunk3_1,Lithuanian,Lithuanian
GimmeSome_Truth_chunk3_2,Lithuanian,Lithuanian
Gsonderling_chunk1_0,Czech,Slovenian
Gsonderling_chunk1_1,Czech,Polish
Gsonderling_chunk1_2,Czech,Czech
Gsonderling_chunk2_0,Czech,Polish
Gsonderling_chunk2_1,Czech,Czech
Gsonderling_chunk2_2,Czech,Croatian
Gsonderling_chunk3_0,Czech,Czech
Gsonderling_chunk3_1,Czech,German
Gsonderling_chunk3_2,Czech,Czech
HealthyBacon_chunk1_0,Greek,Slovenian
HealthyBacon_chunk1_1,Greek,Dutch
HealthyBacon_chunk1_2,Greek,Greek
HealthyBacon_chunk1_3,Greek,Greek
HealthyBacon_chunk2_0,Greek,Greek
HealthyBacon_chunk2_1,Greek,Greek
HealthyBacon_chunk2_2,Greek,Greek
HealthyBacon_chunk2_3,Greek,Greek
HealthyBacon_chunk3_0,Greek,Greek
HealthyBacon_chunk3_1,Greek,German
HealthyBacon_chunk3_2,Greek,Greek
HealthyBacon_chunk3_3,Greek,Greek
HelenEk7_chunk1_0,Norwegian,Norwegian
HelenEk7_chunk1_1,Norwegian,Norwegian
HelenEk7_chunk1_2,Norwegian,Estonian
HelenEk7_chunk2_0,Norwegian,Norwegian
HelenEk7_chunk2_1,Norwegian,Norwegian
HelenEk7_chunk2_2,Norwegian,Norwegian
HelenEk7_chunk3_0,Norwegian,Norwegian
HelenEk7_chunk3_1,Norwegian,Norwegian
HelenEk7_chunk3_2,Norwegian,German
Hohenes_chunk1_0,Spanish,Spanish
Hohenes_chunk1_1,Spanish,Spanish
Hohenes_chunk1_2,Spanish,Spanish
Hohenes_chunk2_0,Spanish,Spanish
Hohenes_chunk2_1,Spanish,Spanish
Hohenes_chunk2_2,Spanish,Spanish
Hohenes_chunk2_3,Spanish,Portuguese
Hohenes_chunk3_0,Spanish,Spanish
Hohenes_chunk3_1,Spanish,Spanish
Hohenes_chunk3_2,Spanish,Spanish
InVin0Veritas_chunk1_0,Polish,Lithuanian
InVin0Veritas_chunk1_1,Polish,Russian
InVin0Veritas_chunk1_2,Polish,Russian
InVin0Veritas_chunk1_3,Polish,Russian
InVin0Veritas_chunk1_4,Polish,Lithuanian
InVin0Veritas_chunk2_0,Polish,Polish
InVin0Veritas_chunk2_1,Polish,Russian
InVin0Veritas_chunk2_2,Polish,Polish
InVin0Veritas_chunk2_3,Polish,Polish
InVin0Veritas_chunk2_4,Polish,German
InVin0Veritas_chunk3_0,Polish,Polish
InVin0Veritas_chunk3_1,Polish,Polish
InVin0Veritas_chunk3_2,Polish,Czech
InVin0Veritas_chunk3_3,Polish,Greek
Jafarrolo_chunk1_0,Italian,Italian
Jafarrolo_chunk1_1,Italian,Italian
Jafarrolo_chunk1_2,Italian,Italian
Jafarrolo_chunk1_3,Italian,Romanian
Jafarrolo_chunk1_4,Italian,Italian
Jafarrolo_chunk1_5,Italian,English
Jafarrolo_chunk2_0,Italian,Italian
Jafarrolo_chunk2_1,Italian,Italian
Jafarrolo_chunk2_2,Italian,Italian
Jafarrolo_chunk2_3,Italian,Italian
Jafarrolo_chunk2_4,Italian,German
Jafarrolo_chunk2_5,Italian,Italian
Jafarrolo_chunk3_0,Italian,Italian
Jafarrolo_chunk3_1,Italian,Italian
Jafarrolo_chunk3_2,Italian,Italian
Jafarrolo_chunk3_3,Italian,Italian
Jafarrolo_chunk3_4,Italian,Italian
Jafarrolo_chunk3_5,Italian,Italian
Jafarrolo_chunk3_6,Italian,Italian
Jafarrolo_chunk3_7,Italian,Italian
JayKayAu_chunk1_0,English,French
JayKayAu_chunk1_1,English,German
JayKayAu_chunk1_2,English,Serbian
JayKayAu_chunk2_0,English,English
JayKayAu_chunk2_1,English,English
JayKayAu_chunk2_2,English,French
JayKayAu_chunk3_0,English,Finish
JayKayAu_chunk3_1,English,French
JayKayAu_chunk3_2,English,Greek
JetstreamSnake_chunk1_0,English,Dutch
JetstreamSnake_chunk1_1,English,Slovenian
JetstreamSnake_chunk1_2,English,Italian
Jhago_chunk1_0,Portuguese,Portuguese
Jhago_chunk1_1,Portuguese,Greek
Jhago_chunk1_2,Portuguese,Portuguese
Jhago_chunk1_3,Portuguese,Russian
John_Forge_chunk1_0,Serbian,Serbian
John_Forge_chunk1_1,Serbian,Serbian
John_Forge_chunk1_2,Serbian,Serbian
John_Forge_chunk1_3,Serbian,Serbian
John_Forge_chunk2_0,Serbian,Serbian
John_Forge_chunk2_1,Serbian,Serbian
John_Forge_chunk2_2,Serbian,Serbian
John_Forge_chunk2_3,Serbian,Serbian
John_Forge_chunk3_0,Serbian,Serbian
John_Forge_chunk3_1,Serbian,Serbian
John_Forge_chunk3_2,Serbian,Serbian
John_Forge_chunk3_3,Serbian,Serbian
JudasSicarius_chunk1_0,English,Bulgarian
JudasSicarius_chunk1_1,English,Bulgarian
JudasSicarius_chunk1_2,English,English
JudasSicarius_chunk1_3,English,Dutch
JudasSicarius_chunk2_0,English,English
JudasSicarius_chunk2_1,English,Bulgarian
JudasSicarius_chunk2_2,English,Croatian
JudasSicarius_chunk2_3,English,Bulgarian
Julesssss_chunk1_0,French,French
Julesssss_chunk1_1,French,French
Julesssss_chunk1_2,French,French
Julesssss_chunk2_0,French,French
Julesssss_chunk2_1,French,English
Julesssss_chunk2_2,French,French
Julesssss_chunk2_3,French,French
KSPReptile_chunk1_0,Czech,Czech
KSPReptile_chunk1_1,Czech,Czech
KSPReptile_chunk1_2,Czech,Czech
KSPReptile_chunk1_3,Czech,Czech
KSPReptile_chunk2_0,Czech,Bulgarian
KSPReptile_chunk2_1,Czech,Russian
KSPReptile_chunk2_2,Czech,Czech
KSPReptile_chunk2_3,Czech,French
KSPReptile_chunk3_0,Czech,Bulgarian
KSPReptile_chunk3_1,Czech,Slovenian
KSPReptile_chunk3_2,Czech,Czech
KSPReptile_chunk3_3,Czech,Czech
Kinderhandelaar_chunk1_0,Dutch,Dutch
Kinderhandelaar_chunk1_1,Dutch,Dutch
Kinderhandelaar_chunk1_2,Dutch,Dutch
KingConstantineXII_chunk1_0,Greek,Greek
KingConstantineXII_chunk1_1,Greek,Greek
KingConstantineXII_chunk1_2,Greek,Greek
KingConstantineXII_chunk2_0,Greek,Turkish
KingConstantineXII_chunk2_1,Greek,Greek
KingConstantineXII_chunk2_2,Greek,Greek
KingConstantineXII_chunk2_3,Greek,Turkish
KingConstantineXII_chunk2_4,Greek,Turkish
KingConstantineXII_chunk3_0,Greek,Greek
KingConstantineXII_chunk3_1,Greek,Turkish
KingConstantineXII_chunk3_2,Greek,Turkish
KingConstantineXII_chunk3_3,Greek,Turkish
KontaktniCenter_chunk1_0,Slovenian,Slovenian
KontaktniCenter_chunk1_1,Slovenian,Russian
KontaktniCenter_chunk1_2,Slovenian,Slovenian
KontaktniCenter_chunk2_0,Slovenian,Slovenian
KontaktniCenter_chunk2_1,Slovenian,Slovenian
KontaktniCenter_chunk3_0,Slovenian,Slovenian
KontaktniCenter_chunk3_1,Slovenian,Serbian
KontaktniCenter_chunk3_2,Slovenian,Slovenian
Kookanoodles_chunk1_0,French,French
Kookanoodles_chunk1_1,French,French
Kookanoodles_chunk1_2,French,French
Kookanoodles_chunk1_3,French,French
Kookanoodles_chunk2_0,French,French
Kookanoodles_chunk2_1,French,French
Kookanoodles_chunk2_2,French,French
Kookanoodles_chunk2_3,French,Italian
Kookanoodles_chunk3_0,French,French
Kookanoodles_chunk3_1,French,French
Kookanoodles_chunk3_2,French,Spanish
Krip123_chunk1_0,Romanian,Romanian
Krip123_chunk1_1,Romanian,Romanian
